GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
5537,Jemal Farmer,Arkansas,2009,Jr,22,27.27%,45.45%,13.64%,40.91%,9.09%,34,11.76%,52.94%,35.29%
3642,Courtney Fortson,Arkansas,2009,So,96,40.63%,53.13%,10.42%,36.46%,17.71%,83,9.64%,51.81%,38.55%
5535,Delvon Johnson,Arkansas,2009,Jr,2,0.00%,100.00%,0.00%,0.00%,0.00%,11,9.09%,36.36%,54.55%
5534,Cody Lay,Arkansas,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5542,Nick Mason,Arkansas,2009,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5532,Brandon Mitchell,Arkansas,2009,RS-Fr,1,100.00%,0.00%,100.00%,0.00%,0.00%,1,100.00%,0.00%,0.00%
5538,Julysses Nobles,Arkansas,2009,Fr,61,42.62%,44.26%,11.48%,44.26%,8.20%,44,0.00%,56.82%,43.18%
5540,Marshawn Powell,Arkansas,2009,Fr,40,20.00%,30.00%,17.50%,52.50%,2.50%,62,8.06%,46.77%,45.16%
5533,Chris Roberts,Arkansas,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5541,Michael Sanchez,Arkansas,2009,So,2,0.00%,50.00%,0.00%,50.00%,0.00%,6,50.00%,0.00%,50.00%
2330,Michael Washington,Arkansas,2009,Sr,21,19.05%,85.71%,0.00%,14.29%,14.29%,47,21.28%,27.66%,51.06%
5544,Stefan Welsh,Arkansas,2009,Sr,59,37.29%,59.32%,16.95%,23.73%,15.25%,38,15.79%,39.47%,44.74%
16988,Joe Clark,Army,2009,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
16984,Ella Ellis,Army,2009,Fr,2,50.00%,0.00%,0.00%,100.00%,0.00%,14,0.00%,28.57%,71.43%
16996,Nathan Hedgecock,Army,2009,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
16987,Jeremy Hence,Army,2009,Jr,24,25.00%,33.33%,8.33%,58.33%,0.00%,33,12.12%,30.30%,57.58%
16995,Mitch McDonald,Army,2009,Jr,21,9.52%,38.10%,14.29%,47.62%,0.00%,26,0.00%,61.54%,38.46%
47965,C.J. McElrath,Army,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
16991,Josh Miller,Army,2009,Sr,99,30.30%,42.42%,20.20%,36.36%,2.02%,78,2.56%,47.44%,50.00%
16994,Marcus Nelson,Army,2009,Sr,47,29.79%,46.81%,25.53%,27.66%,0.00%,44,4.55%,29.55%,65.91%
16986,Jason Pancoe,Army,2009,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,4,0.00%,25.00%,75.00%
16983,Cleveland Richard,Army,2009,Sr,81,28.40%,34.57%,17.28%,48.15%,0.00%,58,8.62%,39.66%,51.72%
16992,Julian Simmons,Army,2009,So,7,42.86%,28.57%,14.29%,57.14%,0.00%,46,2.17%,32.61%,65.22%
16989,Jon Sizemore,Army,2009,Sr,9,22.22%,44.44%,11.11%,44.44%,0.00%,13,0.00%,38.46%,61.54%
16990,Jordan Springer,Army,2009,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
16998,Tyrell Thompson,Army,2009,Sr,7,28.57%,71.43%,0.00%,28.57%,0.00%,19,10.53%,36.84%,52.63%
16982,Chris Walker,Army,2009,Sr,8,50.00%,37.50%,37.50%,25.00%,0.00%,34,2.94%,44.12%,52.94%
16985,Eric Zastoupil,Army,2009,Sr,7,28.57%,14.29%,14.29%,71.43%,0.00%,18,11.11%,27.78%,61.11%
5590,Ty Armstrong,Auburn,2009,Fr,2,0.00%,0.00%,0.00%,100.00%,0.00%,12,33.33%,16.67%,50.00%
5587,Rob Chubb,Auburn,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5581,Jake Drum,Auburn,2009,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5584,Kenny Gabriel,Auburn,2009,So,2,0.00%,100.00%,0.00%,0.00%,0.00%,6,0.00%,66.67%,33.33%
5586,Lucas Hargrove,Auburn,2009,Sr,78,25.64%,33.33%,2.56%,64.10%,8.97%,79,11.39%,44.30%,44.30%
5578,Brendan Knox,Auburn,2009,Sr,15,13.33%,26.67%,13.33%,60.00%,0.00%,45,20.00%,35.56%,44.44%
5582,Johnnie Lett,Auburn,2009,Sr,13,15.38%,23.08%,7.69%,69.23%,7.69%,18,27.78%,33.33%,38.89%
5577,Andre Malone,Auburn,2009,Fr,6,50.00%,50.00%,16.67%,33.33%,33.33%,7,0.00%,28.57%,71.43%
5589,Tony Neysmith,Auburn,2009,So,10,40.00%,30.00%,10.00%,60.00%,0.00%,14,14.29%,64.29%,21.43%
4818,DeWayne Reed,Auburn,2009,Sr,134,34.33%,34.33%,9.70%,55.97%,10.45%,99,10.10%,58.59%,31.31%
5579,Earnest Ross,Auburn,2009,Fr,20,25.00%,55.00%,5.00%,40.00%,20.00%,23,13.04%,56.52%,30.43%
5580,Frankie Sullivan,Auburn,2009,So,59,30.51%,52.54%,15.25%,32.20%,18.64%,46,23.91%,34.78%,41.30%
5583,Josh Wallace,Auburn,2009,Fr,15,33.33%,53.33%,0.00%,46.67%,13.33%,14,7.14%,57.14%,35.71%
5588,Tay Waller,Auburn,2009,Sr,30,30.00%,50.00%,6.67%,43.33%,0.00%,27,3.70%,59.26%,37.04%
5585,"Larry Williams, Jr.",Auburn,2009,Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
11659,Justin Blake,Austin Peay,2009,Fr,33,21.21%,60.61%,12.12%,27.27%,9.09%,21,4.76%,76.19%,19.05%
11650,Caleb Brown,Austin Peay,2009,Jr,106,29.25%,33.02%,15.09%,51.89%,9.43%,47,6.38%,55.32%,38.30%
11661,Tyrone Caldwell,Austin Peay,2009,So,67,34.33%,38.81%,16.42%,44.78%,5.97%,56,5.36%,46.43%,48.21%
9444,Anthony Campbell,Austin Peay,2009,So,48,10.42%,47.92%,31.25%,20.83%,16.67%,81,13.58%,54.32%,32.10%
11662,Wesley Channels,Austin Peay,2009,Sr,92,28.26%,39.13%,19.57%,41.30%,8.70%,90,8.89%,60.00%,31.11%
11655,Ernest Fields,Austin Peay,2009,Sr,0,NA,NA,NA,NA,NA,9,33.33%,44.44%,22.22%
11658,John Fraley,Austin Peay,2009,So,18,5.56%,27.78%,16.67%,55.56%,0.00%,48,20.83%,33.33%,45.83%
11654,Eric Mosley,Austin Peay,2009,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,33.33%,33.33%,33.33%
11651,Chris Reaves,Austin Peay,2009,So,2,0.00%,100.00%,0.00%,0.00%,0.00%,5,0.00%,40.00%,60.00%
11653,Duran Roberson,Austin Peay,2009,Jr,10,10.00%,50.00%,10.00%,40.00%,0.00%,27,14.81%,25.93%,59.26%
11660,Marcel Williams,Austin Peay,2009,So,24,8.33%,37.50%,12.50%,50.00%,4.17%,35,20.00%,48.57%,31.43%
11652,Christopher Wood,Austin Peay,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
11376,Brawley Chisholm,Ball State,2009,Sr,43,23.26%,48.84%,27.91%,23.26%,11.63%,34,0.00%,58.82%,41.18%
11385,Randy Davis,Ball State,2009,So,96,25.00%,40.63%,34.38%,25.00%,9.38%,65,9.23%,49.23%,41.54%
11388,Zach Fields,Ball State,2009,Fr,0,NA,NA,NA,NA,NA,3,33.33%,0.00%,66.67%
11380,John Green,Ball State,2009,Fr,7,0.00%,57.14%,14.29%,28.57%,14.29%,4,0.00%,50.00%,50.00%
11383,"Myron Green, Jr.",Ball State,2009,Fr,14,0.00%,35.71%,21.43%,35.71%,7.14%,21,23.81%,42.86%,33.33%
69742,Maurice Hubbard,Ball State,2009,Fr,10,30.00%,70.00%,20.00%,10.00%,10.00%,16,6.25%,56.25%,37.50%
11378,Jarrod Jones,Ball State,2009,So,22,31.82%,40.91%,18.18%,36.36%,0.00%,59,8.47%,44.07%,47.46%
11381,Malik Perry,Ball State,2009,Jr,16,12.50%,50.00%,12.50%,31.25%,12.50%,39,15.38%,25.64%,58.97%
11379,Jauwan Scaife,Ball State,2009,Fr,45,8.89%,37.78%,40.00%,22.22%,8.89%,45,11.11%,62.22%,26.67%
11384,Pierre Sneed,Ball State,2009,So,28,17.86%,46.43%,25.00%,28.57%,17.86%,50,16.00%,44.00%,40.00%
5797,Terrence Watson,Ball State,2009,Sr,30,26.67%,53.33%,20.00%,26.67%,10.00%,62,9.68%,37.10%,53.23%
4130,Quincy Acy,Baylor,2009,So,11,9.09%,27.27%,0.00%,72.73%,18.18%,40,10.00%,42.50%,47.50%
1945,Tweety Carter,Baylor,2009,Sr,165,31.52%,48.48%,14.55%,36.36%,27.88%,77,3.90%,62.34%,33.77%
4152,Givon Crump,Baylor,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4154,Nolan Dennis,Baylor,2009,Fr,9,55.56%,33.33%,33.33%,33.33%,33.33%,13,0.00%,46.15%,53.85%
4067,LaceDarius Dunn,Baylor,2009,Jr,63,39.68%,65.08%,14.29%,20.63%,34.92%,86,9.30%,44.19%,46.51%
4145,Fred Ellis,Baylor,2009,So,4,0.00%,25.00%,0.00%,75.00%,25.00%,7,0.00%,28.57%,71.43%
4151,Oscar Griffin,Baylor,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4149,Cory Jefferson,Baylor,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4142,Anthony Jones,Baylor,2009,So,32,34.38%,46.88%,6.25%,46.88%,28.13%,46,6.52%,56.52%,36.96%
4146,Josh Lomers,Baylor,2009,Sr,10,0.00%,30.00%,10.00%,60.00%,10.00%,47,25.53%,31.91%,42.55%
4153,Dragan Sekelja,Baylor,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4037,Ekpe Udoh,Baylor,2009,Jr,83,21.69%,46.99%,14.46%,38.55%,21.69%,78,7.69%,42.31%,50.00%
4150,A.J. Walton,Baylor,2009,Fr,60,25.00%,35.00%,36.67%,28.33%,13.33%,43,6.98%,39.53%,53.49%
14154,Brandon Baker,Belmont,2009,Fr,9,11.11%,55.56%,0.00%,44.44%,0.00%,14,7.14%,50.00%,42.86%
14152,Adam Barnes,Belmont,2009,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
14160,Keaton Belcher,Belmont,2009,Sr,32,9.38%,40.63%,6.25%,53.13%,3.13%,34,5.88%,61.76%,32.35%
14159,Jordan Campbell,Belmont,2009,Jr,39,25.64%,41.03%,7.69%,51.28%,2.56%,38,10.53%,55.26%,34.21%
14156,Ian Clark,Belmont,2009,Fr,64,28.13%,56.25%,9.38%,34.38%,3.13%,85,5.88%,48.24%,45.88%
14155,Drew Hanlen,Belmont,2009,So,93,33.33%,41.94%,11.83%,46.24%,4.30%,40,5.00%,67.50%,27.50%
14161,Mick Hedgepeth,Belmont,2009,So,18,5.56%,16.67%,0.00%,83.33%,0.00%,62,17.74%,48.39%,33.87%
14157,Jon House,Belmont,2009,Jr,52,11.54%,30.77%,5.77%,63.46%,3.85%,45,2.22%,55.56%,42.22%
3641,Kerron Johnson,Belmont,2009,Fr,78,33.33%,53.85%,6.41%,38.46%,2.56%,60,3.33%,51.67%,45.00%
14164,Trevor Noack,Belmont,2009,Fr,2,0.00%,100.00%,0.00%,0.00%,0.00%,10,0.00%,40.00%,60.00%
14158,Jonny Rice,Belmont,2009,So,3,0.00%,0.00%,33.33%,66.67%,0.00%,8,0.00%,75.00%,25.00%
7930,Scott Saunders,Belmont,2009,So,7,0.00%,57.14%,0.00%,42.86%,0.00%,47,19.15%,31.91%,48.94%
19024,Albert Abrahams,Bethune-Cookman,2009,Jr,17,17.65%,29.41%,29.41%,41.18%,0.00%,38,18.42%,28.95%,52.63%
19036,Tyrel Adams,Bethune-Cookman,2009,Sr,9,11.11%,22.22%,33.33%,44.44%,0.00%,21,19.05%,33.33%,47.62%
19032,Kene Anusionwu,Bethune-Cookman,2009,Sr,1,0.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,0.00%,100.00%
19034,Rashad Bailey,Bethune-Cookman,2009,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
19030,Javoris Bryant,Bethune-Cookman,2009,Fr,21,33.33%,38.10%,33.33%,28.57%,0.00%,22,0.00%,54.55%,45.45%
19033,Kevin Dukes,Bethune-Cookman,2009,Fr,29,27.59%,44.83%,27.59%,24.14%,6.90%,19,0.00%,78.95%,21.05%
19035,"Stanley Elliott, Jr.",Bethune-Cookman,2009,So,27,25.93%,51.85%,25.93%,22.22%,7.41%,45,2.22%,42.22%,55.56%
19031,"Jerry Jones, Jr.",Bethune-Cookman,2009,So,7,57.14%,42.86%,14.29%,28.57%,0.00%,7,14.29%,57.14%,28.57%
19027,Aric Miller,Bethune-Cookman,2009,Fr,17,35.29%,35.29%,35.29%,29.41%,0.00%,20,10.00%,60.00%,30.00%
19028,C.J. Reed,Bethune-Cookman,2009,So,123,36.59%,40.65%,31.71%,27.64%,2.44%,118,4.24%,44.92%,50.85%
19025,Alexander Starling,Bethune-Cookman,2009,Jr,30,16.67%,36.67%,36.67%,20.00%,3.33%,44,4.55%,38.64%,56.82%
19029,Jarrell Thomas,Bethune-Cookman,2009,Sr,22,31.82%,45.45%,27.27%,27.27%,4.55%,28,10.71%,57.14%,32.14%
19026,Antroine Williford,Bethune-Cookman,2009,Fr,4,25.00%,50.00%,25.00%,25.00%,25.00%,5,20.00%,20.00%,60.00%
17646,Moussa Camara,Binghamton,2009,Jr,18,27.78%,38.89%,33.33%,27.78%,0.00%,44,4.55%,43.18%,52.27%
17642,Jimmy Gray,Binghamton,2009,Fr,2,50.00%,0.00%,0.00%,50.00%,0.00%,8,0.00%,87.50%,12.50%
17647,Pina Guillaume,Binghamton,2009,Fr,7,28.57%,28.57%,0.00%,71.43%,14.29%,18,5.56%,61.11%,33.33%
17645,Mike Horn,Binghamton,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
17644,Mahamoud Jabbi,Binghamton,2009,Jr,17,29.41%,47.06%,11.76%,41.18%,0.00%,26,3.85%,53.85%,42.31%
17649,Taylor Johnston,Binghamton,2009,Fr,2,0.00%,50.00%,0.00%,50.00%,50.00%,6,0.00%,33.33%,66.67%
17639,Chretien Lukusa,Binghamton,2009,Jr,69,24.64%,36.23%,21.74%,42.03%,13.04%,67,4.48%,56.72%,38.81%
17648,Preston Pena,Binghamton,2009,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
17650,Umur Peten,Binghamton,2009,Jr,7,14.29%,57.14%,14.29%,28.57%,14.29%,18,5.56%,55.56%,38.89%
17641,Javon Ralling,Binghamton,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
17643,Kyrie Sutton,Binghamton,2009,So,5,0.00%,40.00%,20.00%,40.00%,20.00%,33,15.15%,39.39%,45.45%
17640,Dylan Talley,Binghamton,2009,Fr,54,22.22%,37.04%,22.22%,40.74%,7.41%,61,6.56%,45.90%,47.54%
9555,Greer Wright,Binghamton,2009,Jr,84,26.19%,52.38%,20.24%,27.38%,8.33%,103,9.71%,24.27%,66.02%
8758,La'Shard Anderson,Boise State,2009,Jr,107,42.99%,41.12%,17.76%,41.12%,9.35%,75,4.00%,45.33%,50.67%
8761,Robert Arnold,Boise State,2009,Jr,68,44.12%,47.06%,29.41%,22.06%,16.18%,57,5.26%,43.86%,50.88%
8757,Kurt Cunningham,Boise State,2009,Sr,39,25.64%,58.97%,20.51%,20.51%,10.26%,60,6.67%,38.33%,55.00%
8759,Nate Larsen,Boise State,2009,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
8753,Daequon Montreal,Boise State,2009,Jr,35,28.57%,51.43%,17.14%,31.43%,8.57%,44,2.27%,38.64%,59.09%
8766,Zack Moritz,Boise State,2009,Jr,6,0.00%,16.67%,16.67%,66.67%,0.00%,15,0.00%,46.67%,53.33%
8760,Paul Noonan,Boise State,2009,Jr,54,33.33%,48.15%,37.04%,14.81%,5.56%,37,2.70%,37.84%,59.46%
8755,Ike Okoye,Boise State,2009,Sr,39,17.95%,56.41%,7.69%,35.90%,5.13%,44,6.82%,31.82%,61.36%
8765,Westly Perryman,Boise State,2009,RS-Jr,10,40.00%,60.00%,20.00%,20.00%,20.00%,9,0.00%,55.56%,44.44%
8756,Justin Salzwedel,Boise State,2009,Jr,3,33.33%,0.00%,33.33%,66.67%,0.00%,1,0.00%,100.00%,0.00%
8752,Anthony Thomas,Boise State,2009,Sr,118,44.92%,40.68%,22.03%,37.29%,7.63%,81,4.94%,45.68%,49.38%
8764,Tyler Young,Boise State,2009,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
3764,Cortney Dunn,Boston College,2009,Jr,6,0.00%,33.33%,50.00%,16.67%,0.00%,14,28.57%,35.71%,35.71%
3765,Dallas Elmore,Boston College,2009,So,17,5.88%,17.65%,35.29%,47.06%,5.88%,27,14.81%,44.44%,40.74%
3771,Reggie Jackson,Boston College,2009,So,130,46.15%,45.38%,23.08%,31.54%,7.69%,75,16.00%,45.33%,38.67%
3769,Nick Mosakowski,Boston College,2009,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
3762,Biko Paris,Boston College,2009,Jr,110,34.55%,42.73%,26.36%,30.91%,2.73%,67,7.46%,52.24%,40.30%
3763,Corey Raji,Boston College,2009,Jr,28,21.43%,50.00%,25.00%,25.00%,3.57%,29,13.79%,48.28%,37.93%
3766,Evan Ravenel,Boston College,2009,So,7,14.29%,57.14%,14.29%,28.57%,0.00%,13,53.85%,38.46%,7.69%
4831,Peter Rehnquist,Boston College,2009,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
3772,Tyler Roche,Boston College,2009,Sr,17,29.41%,64.71%,29.41%,5.88%,17.65%,13,7.69%,69.23%,23.08%
3770,Rakim Sanders,Boston College,2009,Jr,49,16.33%,63.27%,20.41%,16.33%,8.16%,48,8.33%,47.92%,43.75%
3768,Josh Southern,Boston College,2009,Jr,26,26.92%,42.31%,38.46%,19.23%,11.54%,19,26.32%,42.11%,31.58%
3767,Joe Trapani,Boston College,2009,Jr,34,14.71%,29.41%,38.24%,32.35%,8.82%,40,7.50%,62.50%,30.00%
17705,Tunde Agboola,Boston University,2009,Sr,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
17694,B.J. Bailey,Boston University,2009,Fr,4,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
17700,John Holland,Boston University,2009,Jr,31,22.58%,32.26%,19.35%,45.16%,9.68%,68,26.47%,41.18%,32.35%
17697,Corey Lowe,Boston University,2009,Sr,120,40.83%,36.67%,6.67%,55.83%,15.83%,117,6.84%,54.70%,38.46%
17706,Tyler Morris,Boston University,2009,Sr,93,33.33%,31.18%,11.83%,56.99%,10.75%,63,6.35%,57.14%,36.51%
17698,Jake O'Brien,Boston University,2009,So,13,23.08%,7.69%,15.38%,76.92%,0.00%,58,17.24%,32.76%,50.00%
17699,Jeff Pelage,Boston University,2009,So,7,0.00%,14.29%,14.29%,71.43%,14.29%,41,17.07%,21.95%,60.98%
17702,Michael Schulze,Boston University,2009,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
17707,Valdas Sirutis,Boston University,2009,Sr,17,11.76%,41.18%,17.65%,41.18%,5.88%,19,15.79%,52.63%,31.58%
17704,Sherrod Smith,Boston University,2009,Sr,3,100.00%,33.33%,33.33%,33.33%,33.33%,0,NA,NA,NA
17696,Carlos Strong,Boston University,2009,Sr,58,36.21%,17.24%,15.52%,65.52%,6.90%,40,5.00%,45.00%,50.00%
17695,Brendan Sullivan,Boston University,2009,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,6,16.67%,50.00%,33.33%
11280,Dee Brown,Bowling Green,2009,So,55,12.73%,45.45%,27.27%,27.27%,9.09%,45,2.22%,55.56%,42.22%
11277,A'uston Calhoun,Bowling Green,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
11284,Jordon Crawford,Bowling Green,2009,Fr,42,38.10%,59.52%,23.81%,16.67%,0.00%,36,0.00%,55.56%,44.44%
11282,James Erger,Bowling Green,2009,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,5,0.00%,60.00%,40.00%
9150,Darion Goins,Bowling Green,2009,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,5,20.00%,20.00%,60.00%
11283,Joe Jakubowski,Bowling Green,2009,Jr,105,40.00%,48.57%,23.81%,27.62%,8.57%,54,3.70%,70.37%,25.93%
11287,Matt Karaffa,Bowling Green,2009,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
11285,Luke Kraus,Bowling Green,2009,Fr,3,0.00%,33.33%,33.33%,33.33%,0.00%,6,0.00%,16.67%,83.33%
11286,Marc Larson,Bowling Green,2009,Sr,14,14.29%,57.14%,7.14%,35.71%,0.00%,38,0.00%,47.37%,52.63%
11281,Erik Marschall,Bowling Green,2009,Sr,38,18.42%,57.89%,7.89%,34.21%,2.63%,52,7.69%,46.15%,46.15%
11278,Danny McElroy,Bowling Green,2009,Fr,2,0.00%,50.00%,0.00%,0.00%,0.00%,15,0.00%,33.33%,66.67%
11288,Otis Polk,Bowling Green,2009,Sr,22,13.64%,59.09%,4.55%,36.36%,0.00%,56,7.14%,39.29%,53.57%
11289,Scott Thomas,Bowling Green,2009,So,77,25.97%,51.95%,16.88%,31.17%,5.19%,57,5.26%,63.16%,31.58%
7065,Taylor Brown,Bradley,2009,So,28,28.57%,28.57%,21.43%,50.00%,0.00%,60,6.67%,48.33%,45.00%
4527,Dodie Dunson,Bradley,2009,RS-Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
7058,Jake Eastman,Bradley,2009,Fr,10,10.00%,20.00%,40.00%,40.00%,20.00%,12,8.33%,50.00%,41.67%
7066,Will Egolf,Bradley,2009,So,10,20.00%,60.00%,0.00%,40.00%,10.00%,36,0.00%,47.22%,52.78%
7060,Milos Knezevic,Bradley,2009,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,9,0.00%,22.22%,77.78%
7064,Sam Maniscalco,Bradley,2009,Jr,104,28.85%,30.77%,23.08%,45.19%,10.58%,54,3.70%,61.11%,35.19%
7057,Eddren McCain,Bradley,2009,So,31,19.35%,16.13%,48.39%,35.48%,3.23%,14,0.00%,50.00%,50.00%
7062,Ryan Phillips,Bradley,2009,Sr,1,0.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
7055,Chris Roberts,Bradley,2009,Sr,62,19.35%,27.42%,38.71%,32.26%,3.23%,42,4.76%,40.48%,54.76%
7056,Dyricus Simms-Edwards,Bradley,2009,Fr,41,29.27%,39.02%,24.39%,36.59%,2.44%,35,2.86%,51.43%,45.71%
7063,Sam Singh,Bradley,2009,Sr,11,9.09%,18.18%,45.45%,36.36%,0.00%,26,19.23%,30.77%,50.00%
7053,Anthony Thompson,Bradley,2009,So,3,0.00%,0.00%,66.67%,33.33%,0.00%,4,0.00%,75.00%,25.00%
7052,Andrew Warren,Bradley,2009,Jr,46,17.39%,32.61%,17.39%,50.00%,2.17%,61,8.20%,45.90%,45.90%
7054,Charonn Woods,Bradley,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
12331,Marques Coleman,Brown,2009,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,100.00%,0.00%
12335,Steve Gruber,Brown,2009,Sr,34,32.35%,35.29%,20.59%,44.12%,0.00%,26,3.85%,53.85%,42.31%
12336,Tucker Halpern,Brown,2009,Fr,61,18.03%,55.74%,4.92%,39.34%,3.28%,32,0.00%,53.13%,46.88%
12330,Jean Herbert-Harris,Brown,2009,So,7,28.57%,42.86%,28.57%,28.57%,0.00%,14,0.00%,64.29%,35.71%
12329,Garrett Leffelman,Brown,2009,Jr,18,11.11%,44.44%,11.11%,44.44%,0.00%,18,5.56%,44.44%,50.00%
12327,Andrew McCarthy,Brown,2009,Fr,24,8.33%,58.33%,8.33%,33.33%,0.00%,37,0.00%,56.76%,43.24%
12340,Matt Mullery,Brown,2009,Sr,84,8.33%,47.62%,13.10%,39.29%,0.00%,82,2.44%,47.56%,50.00%
12332,Matt Sullivan,Brown,2009,Fr,63,30.16%,33.33%,9.52%,57.14%,3.17%,43,4.65%,58.14%,37.21%
12343,Peter Sullivan,Brown,2009,Jr,44,13.64%,22.73%,13.64%,63.64%,0.00%,56,1.79%,55.36%,42.86%
12328,Chris Taylor,Brown,2009,Jr,8,0.00%,50.00%,0.00%,50.00%,0.00%,12,8.33%,41.67%,50.00%
12326,Adrian Williams,Brown,2009,Jr,44,22.73%,31.82%,13.64%,54.55%,0.00%,37,2.70%,54.05%,43.24%
20433,Brent Abendroth,Bryant,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
20435,Chris Birrell,Bryant,2009,Sr,54,22.22%,25.93%,24.07%,48.15%,3.70%,47,2.13%,74.47%,23.40%
20437,Daniel Calandrillo,Bryant,2009,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
20440,Michael Chroney,Bryant,2009,Jr,26,26.92%,42.31%,26.92%,30.77%,0.00%,45,8.89%,48.89%,42.22%
20434,Cecil Gresham,Bryant,2009,RS-Sr,7,14.29%,14.29%,42.86%,42.86%,0.00%,13,0.00%,76.92%,23.08%
20442,Raphael Jordan,Bryant,2009,Fr,52,21.15%,38.46%,17.31%,44.23%,7.69%,59,0.00%,52.54%,47.46%
20444,Vladyslav Kondratyev,Bryant,2009,Fr,7,0.00%,42.86%,28.57%,28.57%,0.00%,49,4.08%,40.82%,55.10%
20432,Barry Latham,Bryant,2009,Jr,37,16.22%,32.43%,16.22%,51.35%,0.00%,50,2.00%,50.00%,48.00%
20443,Sam LeClerc,Bryant,2009,So,4,25.00%,25.00%,25.00%,50.00%,0.00%,5,0.00%,40.00%,60.00%
10597,Papa Lo,Bryant,2009,So,9,11.11%,33.33%,0.00%,66.67%,0.00%,15,6.67%,40.00%,53.33%
20436,Claybrin McMath,Bryant,2009,Fr,12,33.33%,25.00%,41.67%,33.33%,8.33%,21,0.00%,47.62%,52.38%
20429,Adam Parzych,Bryant,2009,Jr,44,22.73%,36.36%,22.73%,40.91%,4.55%,42,2.38%,42.86%,54.76%
20441,Nick Pontes,Bryant,2009,Sr,10,20.00%,20.00%,10.00%,70.00%,0.00%,28,3.57%,35.71%,60.71%
20438,Don Smith,Bryant,2009,Sr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
20439,Erick Smith,Bryant,2009,Fr,2,100.00%,100.00%,0.00%,0.00%,0.00%,12,0.00%,58.33%,41.67%
20431,Anthony Thomas (2),Bryant,2009,Sr,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
17061,Enoch Andoh,Bucknell,2009,So,0,NA,NA,NA,NA,NA,12,16.67%,16.67%,66.67%
17066,Patrick Behan,Bucknell,2009,Sr,20,10.00%,60.00%,0.00%,40.00%,0.00%,50,16.00%,46.00%,38.00%
17062,G.W. Boon,Bucknell,2009,Jr,17,17.65%,23.53%,29.41%,47.06%,0.00%,29,27.59%,44.83%,27.59%
17056,Bryan Cohen,Bucknell,2009,So,80,12.50%,33.75%,28.75%,37.50%,5.00%,72,5.56%,50.00%,44.44%
17070,Zach Evans,Bucknell,2009,Sr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
17064,Matt Fiery,Bucknell,2009,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
