GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
22786,Edis Dervisevic,Long Beach State,2010,Jr,27,8,12,6,0,28,2,13,13
22785,Corey Jackson,Long Beach State,2010,Jr,4,3,1,0,0,6,0,4,2
16620,Jerramy King,Long Beach State,2010,So,7,0,1,6,0,5,0,5,0
16616,Brandon Nevens,Long Beach State,2010,Sr,1,0,1,0,0,3,0,3,0
16618,Eugene Phelps,Long Beach State,2010,Jr,52,13,22,17,1,77,6,29,42
16619,Greg Plater,Long Beach State,2010,Sr,61,21,28,12,3,57,3,34,20
16622,Kyle Richardson,Long Beach State,2010,So,8,4,1,3,0,18,2,7,9
9566,T.J. Robinson,Long Beach State,2010,Jr,33,6,12,15,1,78,6,33,39
16626,Sean Starkey,Long Beach State,2010,Jr,1,0,1,0,0,1,0,1,0
16625,Mike Vantrimpont,Long Beach State,2010,So,0,0,0,0,0,0,0,0,0
16617,Casper Ware,Long Beach State,2010,Jr,150,23,81,46,17,102,9,55,38
16627,Tristan Wilson,Long Beach State,2010,Sr,16,6,6,4,0,34,3,15,16
18289,Jeremiah Bowman,Longwood,2010,Jr,130,14,42,74,1,79,12,32,35
17386,Antwan Carter,Longwood,2010,Jr,50,11,18,21,0,66,7,27,32
23791,Jeylani Dublin,Longwood,2010,Fr,3,1,1,1,0,8,0,3,5
17391,Earl Gee II,Longwood,2010,Sr,19,5,4,10,0,17,2,10,5
23792,Jeff Havenstein,Longwood,2010,Fr,2,0,0,2,0,8,3,2,3
17385,Aaron Mitchell,Longwood,2010,Sr,113,17,52,44,2,90,13,41,36
17389,Durann Neil,Longwood,2010,Jr,86,16,40,30,1,64,6,34,24
23790,Mark Parker,Longwood,2010,Fr,8,1,2,5,0,8,0,7,1
23789,David Robinson,Longwood,2010,Fr,16,2,8,6,0,21,1,9,11
17397,Stephen Shockley,Longwood,2010,So,4,1,0,3,0,6,0,4,2
17393,Jan van der Kooij,Longwood,2010,Jr,23,4,8,11,0,22,0,11,11
17396,Martiz Washington,Longwood,2010,Jr,56,19,26,11,1,32,1,18,13
8995,Olu Ashaolu,Louisiana Tech,2010,Jr,51,5,23,23,2,111,18,41,52
8990,DeAndre Brown,Louisiana Tech,2010,Sr,67,5,28,34,10,87,6,46,35
8988,Brandon Gibson,Louisiana Tech,2010,So,18,0,13,5,3,29,2,13,14
10980,Tevin Hall,Louisiana Tech,2010,So,31,5,7,18,1,32,4,20,8
23382,Cordarius Johnson,Louisiana Tech,2010,Fr,23,2,13,8,1,40,4,21,15
23383,James Johnson (3),Louisiana Tech,2010,Fr,3,1,0,2,0,11,2,6,3
20173,J.L. Lewis,Louisiana Tech,2010,So,7,0,2,5,2,27,8,9,10
23384,Kenyon McNeaill,Louisiana Tech,2010,Fr,75,11,34,29,5,86,4,52,30
8992,Justin Rake,Louisiana Tech,2010,So,0,0,0,0,0,1,0,0,1
8989,Darius Redding,Louisiana Tech,2010,So,10,2,2,6,0,8,0,1,7
23380,Antwond Roshell,Louisiana Tech,2010,Jr,4,1,1,2,1,32,7,10,15
23381,C.J. Scott,Louisiana Tech,2010,Jr,7,2,1,4,0,13,1,8,4
23385,Lonnie Smith,Louisiana Tech,2010,Fr,24,5,11,8,2,30,3,18,9
23386,Romario Souza,Louisiana Tech,2010,Jr,9,1,1,7,1,20,3,7,10
6124,Rakeem Buckles,Louisville,2010,So,24,2,10,12,3,36,2,19,15
22403,Gorgui Dieng,Louisville,2010,Fr,19,3,5,11,0,27,4,6,17
6120,George Goode,Louisville,2010,Jr,3,0,1,2,0,10,1,5,4
22405,Tim Henderson,Louisville,2010,Fr,6,0,4,2,3,3,0,0,3
6127,Terrence Jennings,Louisville,2010,Jr,23,4,9,10,2,36,4,17,15
9282,Elisha Justice,Louisville,2010,Fr,33,2,18,13,6,14,1,10,3
6123,Preston Knowles,Louisville,2010,Sr,106,13,57,36,20,69,4,33,32
6122,Kyle Kuric,Louisville,2010,Jr,40,1,11,28,3,26,2,15,9
7688,Mike Marra,Louisville,2010,So,61,13,36,12,13,38,1,26,11
2200,Peyton Siva,Louisville,2010,So,182,14,76,90,33,101,6,59,36
6119,Chris Smith,Louisville,2010,Jr,88,8,34,46,12,58,5,32,21
22406,Russ Smith,Louisville,2010,Fr,14,2,7,5,5,13,1,3,9
6126,Stephan Van Treese,Louisville,2010,So,9,1,4,4,0,21,4,11,6
15654,Shaun Adams,Loyola (IL),2010,So,5,2,2,1,0,6,1,4,1
15644,Ben Averkamp,Loyola (IL),2010,So,48,7,18,23,0,36,7,14,15
15649,John Benkoske,Loyola (IL),2010,Jr,0,0,0,0,0,4,1,2,1
23750,Denzel Brito,Loyola (IL),2010,Fr,20,1,9,10,2,20,0,8,12
23751,Jonathan Gac,Loyola (IL),2010,Fr,0,0,0,0,0,0,0,0,0
15657,Walt Gibler,Loyola (IL),2010,Jr,15,4,2,9,0,30,5,13,12
15650,Jordan Hicks,Loyola (IL),2010,Jr,14,2,5,7,0,7,1,2,4
15655,Terrance Hill (2),Loyola (IL),2010,Sr,58,16,28,14,4,56,4,33,19
23752,Chim Kadima,Loyola (IL),2010,Fr,7,4,2,1,0,11,0,6,5
15647,Gabe Kindred,Loyola (IL),2010,Fr,24,4,9,11,0,28,2,14,12
15648,Geoff McCammon,Loyola (IL),2010,Sr,32,9,14,9,1,59,6,32,21
3540,Andy Polka,Loyola (IL),2010,Sr,57,8,24,25,1,42,6,23,13
15646,Courtney Stanley,Loyola (IL),2010,Jr,102,18,33,51,3,89,14,46,29
15653,Ryan Sterling,Loyola (IL),2010,Sr,1,0,1,0,0,1,0,0,1
6293,Jamal Barney,Loyola (MD),2010,Sr,14,1,8,5,1,46,3,20,23
18193,Julius Brooks,Loyola (MD),2010,So,3,1,1,1,0,13,3,5,5
23892,Dylon Cormier,Loyola (MD),2010,Fr,30,3,10,17,2,25,3,12,10
23891,Justin Drummond,Loyola (MD),2010,Fr,9,1,5,3,1,29,3,11,15
18188,Erik Etherly,Loyola (MD),2010,So,29,8,10,11,1,50,6,13,31
18191,J'hared Hall,Loyola (MD),2010,Jr,35,6,10,19,1,37,2,17,18
18195,Paolo Ivis,Loyola (MD),2010,So,0,0,0,0,0,1,0,1,0
18196,Robert Olson,Loyola (MD),2010,So,58,11,25,21,7,40,7,21,12
23894,Chido Onyiuke,Loyola (MD),2010,Fr,0,0,0,0,0,1,0,1,0
18187,Brian Rudolph,Loyola (MD),2010,Sr,132,19,45,68,13,63,3,26,34
4384,Shane Walker,Loyola (MD),2010,Jr,29,2,14,13,2,56,5,25,26
18194,Luke Wandrusch,Loyola (MD),2010,So,1,0,1,0,0,4,0,4,0
18192,Josh Wiegand,Loyola (MD),2010,So,4,1,1,2,1,7,2,0,5
23893,Pierson Williams,Loyola (MD),2010,Fr,4,0,2,2,0,5,2,2,1
18185,Anthony Winbush,Loyola (MD),2010,RS-Jr,9,0,5,4,1,6,1,2,3
8377,LaRon Armstead,Loyola Marymount,2010,Jr,12,6,3,3,1,11,0,5,6
8374,Kelsey Chine,Loyola Marymount,2010,Jr,1,0,1,0,0,0,0,0,0
7689,Larry Davis (2),Loyola Marymount,2010,Sr,37,5,24,8,1,24,2,13,9
8379,Tim Diederichs,Loyola Marymount,2010,Jr,14,4,5,5,0,12,0,5,7
8373,Jarred DuBois,Loyola Marymount,2010,RS-Jr,12,3,6,3,0,11,0,6,5
23414,Ayodeji Egbeyemi,Loyola Marymount,2010,Fr,32,16,11,5,0,26,2,14,10
8370,Edgar Garibay,Loyola Marymount,2010,Fr,12,2,4,6,0,17,1,8,8
8366,Ashley Hamilton,Loyola Marymount,2010,So,22,8,6,8,1,71,7,33,31
23413,Anthony Ireland,Loyola Marymount,2010,Fr,94,23,39,32,6,57,1,38,18
8369,Daniel Latimer,Loyola Marymount,2010,So,0,0,0,0,0,0,0,0,0
8378,Quincy Lawson,Loyola Marymount,2010,Fr,2,1,1,0,0,3,0,1,2
23415,Godwin Okonji,Loyola Marymount,2010,Fr,29,13,13,3,2,32,1,10,21
8365,Alex Osborne,Loyola Marymount,2010,RS-So,0,0,0,0,0,1,0,0,1
8372,Griffin Reilly,Loyola Marymount,2010,So,3,2,1,0,0,0,0,0,0
8380,Vernon Teel,Loyola Marymount,2010,Sr,114,36,39,39,10,103,4,51,48
6780,Drew Viney,Loyola Marymount,2010,Jr,47,14,22,11,2,78,5,37,36
5749,Chris Bass,LSU,2010,Jr,78,18,27,33,7,43,0,23,20
23345,Jalen Courtney,LSU,2010,Fr,0,0,0,0,0,2,0,2,0
9381,Matt Derenbecker,LSU,2010,Fr,41,11,16,12,6,38,1,24,13
5746,Aaron Dotson,LSU,2010,So,47,14,18,15,8,57,4,26,27
5754,Garrett Green,LSU,2010,Jr,12,0,7,4,2,38,3,17,18
5752,Dennis Harris,LSU,2010,So,0,0,0,0,0,2,0,1,1
5753,Eddie Ludwig,LSU,2010,So,21,5,9,7,5,31,2,16,13
5751,Daron Populist,LSU,2010,So,12,2,3,7,0,3,0,2,1
9369,Andre Stringer,LSU,2010,Fr,85,22,26,36,7,82,2,52,28
9367,Ralston Turner,LSU,2010,Fr,43,14,15,14,6,61,3,27,31
5760,Storm Warren,LSU,2010,Jr,12,1,6,5,0,41,2,15,24
5755,Malcolm White,LSU,2010,Jr,13,4,5,4,3,56,1,26,29
17798,Mike Allison,Maine,2010,So,5,0,2,3,0,13,2,5,6
17804,Troy Barnies,Maine,2010,Sr,47,3,23,21,2,59,5,21,33
17799,Murphy Burnatowski,Maine,2010,So,18,3,10,5,0,28,0,17,11
17802,Svetoslav Chetinov,Maine,2010,Jr,1,0,1,0,0,6,0,3,3
22645,Alasdair Fraser,Maine,2010,Fr,9,1,4,4,0,31,3,19,9
17795,Jon McAllian,Maine,2010,So,2,1,1,0,0,4,0,1,3
17793,Gerald McLemore,Maine,2010,Jr,39,7,15,17,0,34,5,12,17
17801,Sean McNally,Maine,2010,Sr,23,5,11,7,2,21,4,10,7
17803,Terrance Mitchell,Maine,2010,Sr,35,10,16,9,0,45,10,13,22
17797,Malachi Peay,Maine,2010,Sr,36,6,16,14,2,27,4,15,8
17792,Andrew Rogers,Maine,2010,Jr,69,9,20,40,2,28,5,15,8
22646,Raheem Singleton,Maine,2010,Jr,110,13,43,54,7,84,18,40,26
10591,Travon Wilcher,Maine,2010,Jr,2,0,1,1,0,2,0,1,1
23903,Michael Alvarado,Manhattan,2010,Fr,82,27,27,28,6,75,3,38,34
18235,George Beamon,Manhattan,2010,So,41,7,9,25,2,64,2,33,29
23904,Rhamel Brown,Manhattan,2010,Fr,19,4,8,6,2,34,5,16,13
23905,Kidani Brutus,Manhattan,2010,Jr,57,24,27,5,3,70,4,42,24
18234,Djibril Coulibaly,Manhattan,2010,Jr,2,2,0,0,0,12,0,4,8
18230,Andrew Gabriel,Manhattan,2010,Sr,23,7,12,4,5,48,2,16,30
5501,Demetrius Jemison,Manhattan,2010,Sr,31,3,15,13,2,51,0,25,26
18240,Mohamed Koita,Manhattan,2010,So,12,5,4,3,0,11,0,8,3
18236,Kevin Laue,Manhattan,2010,So,0,0,0,0,0,3,0,2,1
23907,Robert Martina,Manhattan,2010,Jr,7,2,3,2,0,8,0,5,3
18238,Liam McCabe-Moran,Manhattan,2010,Jr,1,0,0,1,0,3,0,1,2
18241,Nick Walsh,Manhattan,2010,Sr,25,10,12,3,4,32,0,22,10
23908,Anell Alexis,Marist,2010,Fr,14,2,9,3,0,41,2,23,16
18276,Korey Bauer,Marist,2010,Sr,6,1,1,4,0,19,1,11,7
23914,Jay Bowie,Marist,2010,Fr,30,9,4,17,0,50,2,26,22
18273,Dorvell Carter,Marist,2010,So,35,6,11,18,1,34,0,18,16
18271,Dejuan Goodwin,Marist,2010,Sr,21,3,7,11,0,15,1,11,3
18279,R.J. Hall,Marist,2010,Jr,51,9,20,22,6,57,0,26,31
18280,Rob Johnson,Marist,2010,So,9,1,2,6,0,6,3,2,1
23915,Adam Kemp,Marist,2010,Fr,9,0,2,7,0,26,1,16,9
18278,Pat McDerby,Marist,2010,Sr,0,0,0,0,0,0,0,0,0
18281,Sam Prescott,Marist,2010,So,30,5,10,15,0,73,3,36,34
18272,Devin Price,Marist,2010,So,75,13,10,52,1,52,2,28,22
23916,Pieter Prinsloo,Marist,2010,Fr,2,0,0,2,0,5,3,2,0
18270,Candon Rusin,Marist,2010,So,24,5,8,11,0,59,0,35,24
23917,Menelik Watson,Marist,2010,Fr,11,2,2,7,0,38,3,18,17
9340,Vander Blue,Marquette,2010,Fr,59,15,25,19,1,51,6,24,21
6160,Jimmy Butler,Marquette,2010,Sr,86,24,34,27,6,54,5,28,21
6158,Dwight Buycks,Marquette,2010,Sr,121,27,55,39,9,84,5,43,36
6162,Junior Cadougan,Marquette,2010,So,115,25,52,38,9,58,3,33,22
22407,Jae Crowder,Marquette,2010,Jr,58,15,31,11,5,30,4,15,11
6164,Robert Frozena,Marquette,2010,Sr,1,0,1,0,1,0,0,0,0
6161,Joseph Fulce,Marquette,2010,Sr,12,1,8,3,0,6,0,4,2
22408,Davante Gardner,Marquette,2010,Fr,10,1,6,3,0,20,4,8,8
6156,Darius Johnson-Odom,Marquette,2010,Jr,88,27,37,24,5,75,11,45,19
9354,Jamail Jones,Marquette,2010,Fr,3,3,0,0,0,9,1,7,1
6155,Chris Otule,Marquette,2010,So,5,3,1,1,0,39,17,9,13
9316,Reggie Smith,Marquette,2010,Fr,13,4,8,1,2,13,0,8,5
6159,Erik Williams,Marquette,2010,So,3,0,0,3,0,8,1,6,1
4247,Orlando Allen,Marshall,2010,Sr,3,0,0,3,0,24,10,4,10
7822,Tirrell Baines,Marshall,2010,Sr,30,8,15,7,5,59,8,24,27
6423,Eladio Espinosa,Marshall,2010,So,5,2,2,0,1,7,2,4,1
7820,Noah Fischer,Marshall,2010,So,0,0,0,0,0,1,0,1,0
22861,Johnny Higgins,Marshall,2010,Jr,36,7,18,11,8,24,2,11,11
22870,Justin Howe,Marshall,2010,Fr,0,0,0,0,0,1,0,1,0
22871,Xavier Humphrey,Marshall,2010,Fr,0,0,0,0,0,1,0,0,1
7821,Shaquille Johnson,Marshall,2010,Jr,67,15,22,30,10,65,8,34,23
7818,DeAndre Kane,Marshall,2010,Fr,117,25,52,40,28,115,18,52,45
7815,Dago Pena,Marshall,2010,Jr,36,7,22,7,13,28,3,16,9
7816,Damier Pitts,Marshall,2010,Jr,118,26,60,32,23,70,9,40,21
7819,Nigel Spikes,Marshall,2010,So,9,2,6,1,3,30,10,8,12
3778,Johnny Thomas,Marshall,2010,Jr,17,2,5,10,0,19,1,11,7
22872,Aundra Williams,Marshall,2010,Jr,1,0,0,1,0,4,0,3,1
3718,Adrian Bowie,Maryland,2010,Sr,117,46,52,19,12,59,3,34,22
3723,Dino Gregory,Maryland,2010,Sr,27,7,4,16,0,35,4,10,21
23535,Pe'Shon Howard,Maryland,2010,Fr,106,28,55,23,17,56,2,27,27
4924,Ersin Levent,Maryland,2010,Jr,1,0,1,0,1,2,0,1,1
3728,Sean Mosley,Maryland,2010,Jr,71,25,36,10,7,63,2,28,33
3730,James Padgett,Maryland,2010,So,0,0,0,0,0,15,1,6,8
23868,Haukur Palsson,Maryland,2010,Fr,25,4,16,5,2,19,1,10,8
9348,Mychal Parker,Maryland,2010,Fr,6,1,5,0,2,4,0,2,2
9390,Terrell Stoglin,Maryland,2010,Fr,108,31,48,27,16,75,5,38,32
3720,Cliff Tucker,Maryland,2010,Sr,71,16,45,10,7,53,2,24,27
23533,Berend Weijs,Maryland,2010,Jr,4,1,2,1,0,8,2,2,4
3731,Jordan Williams,Maryland,2010,So,21,4,7,10,2,53,7,15,31
7879,Hashim Bailey,Massachusetts,2010,Sr,6,0,3,3,1,14,5,5,4
10588,Sampson Carter,Massachusetts,2010,So,16,4,8,4,2,32,7,11,14
6817,Sean Roosevelt Carter,Massachusetts,2010,Jr,15,1,7,7,2,28,5,8,15
10583,Gary Correia,Massachusetts,2010,Sr,89,4,40,45,13,49,3,29,17
22555,Jordan Couture,Massachusetts,2010,Fr,1,0,1,0,0,0,0,0,0
10584,Javorn Farrell,Massachusetts,2010,So,65,4,37,24,8,61,8,30,23
4402,Anthony Gurley,Massachusetts,2010,Sr,42,4,25,13,2,83,14,36,33
10586,Matt Hill (2),Massachusetts,2010,Jr,8,0,5,2,1,12,2,7,3
10599,Trey Lang,Massachusetts,2010,Jr,0,0,0,0,0,0,0,0,0
22558,Jesse Morgan,Massachusetts,2010,Fr,9,1,5,3,1,17,1,10,6
10587,Raphiael Putney,Massachusetts,2010,Fr,12,1,7,4,1,21,1,7,13
10582,Freddie Riley,Massachusetts,2010,So,23,4,7,12,0,28,2,15,11
22559,Daryl Traynham,Massachusetts,2010,Fr,31,3,15,13,3,21,1,13,7
2380,Terrell Vinson,Massachusetts,2010,So,20,4,10,6,0,43,6,15,22
21602,P.J. Alawoya,McNeese State,2010,Sr,35,2,11,20,3,42,6,21,15
21598,Dontae Cannon,McNeese State,2010,So,19,3,8,8,4,22,2,10,10
21595,C.J. Collins,McNeese State,2010,Sr,110,20,46,44,13,51,3,26,22
21604,Preston David,McNeese State,2010,Sr,8,1,2,5,0,24,2,11,11
22964,Adrian Fields,McNeese State,2010,Fr,3,0,0,3,0,9,1,2,6
21597,Diego Kapelan,McNeese State,2010,Sr,35,10,13,12,7,59,5,32,22
23024,Mari Konate,McNeese State,2010,Jr,3,0,0,3,0,6,1,0,5
21605,Stephan Martin,McNeese State,2010,Sr,49,8,16,25,4,60,1,34,25
21601,Jeremie Mitchell,McNeese State,2010,So,6,1,1,4,0,9,1,5,3
22966,Tyson Queen,McNeese State,2010,Jr,0,0,0,0,0,4,0,3,1
21594,Brandon Regis,McNeese State,2010,So,3,0,2,1,0,5,0,3,2
21596,Daniel Richard,McNeese State,2010,Jr,9,1,4,4,0,31,1,14,16
21603,Patrick Richard,McNeese State,2010,Jr,77,9,31,37,13,69,3,35,31
7869,Drew Barham,Memphis,2010,So,13,0,9,4,2,13,1,8,4
22873,Antonio Barton,Memphis,2010,Fr,60,11,26,23,11,45,2,24,19
9269,Will Barton,Memphis,2010,Fr,99,10,57,32,29,89,11,37,41
9359,Tarik Black,Memphis,2010,Fr,12,0,4,8,2,47,13,13,21
20169,Charles Carmouche,Memphis,2010,Jr,54,7,25,22,11,42,6,23,13
7876,Will Coleman,Memphis,2010,Sr,10,0,4,6,0,38,2,19,17
22874,Chris Crawford,Memphis,2010,Fr,117,16,75,26,34,74,3,53,18
22875,Trey Draper,Memphis,2010,Fr,0,0,0,0,0,0,0,0,0
2415,Angel Garcia,Memphis,2010,Jr,1,0,0,1,0,6,2,2,2
7866,Charles Holt,Memphis,2010,So,0,0,0,0,0,0,0,0,0
7117,Joe Jackson,Memphis,2010,Fr,109,13,46,50,16,115,8,58,49
7873,Preston Laird,Memphis,2010,Jr,0,0,0,0,0,0,0,0,0
7867,D.J. Stephens,Memphis,2010,So,14,0,7,7,3,15,3,5,7
22876,Hippolyte Tsafack,Memphis,2010,RS-Fr,0,0,0,0,0,2,0,1,1
2538,Wesley Witherspoon,Memphis,2010,Jr,23,3,12,8,4,41,4,16,21
22632,Monty Brown,Mercer,2010,Fr,6,2,1,3,0,14,1,4,9
22627,Kevin Canevari,Mercer,2010,Fr,19,2,7,10,1,19,1,12,6
14547,Justin Cecil,Mercer,2010,Jr,10,3,4,3,1,16,0,10,6
22634,Daniel Coursey,Mercer,2010,Fr,2,0,0,2,0,2,0,1,1
14478,Jake Gollon,Mercer,2010,Fr,17,3,10,4,3,34,1,15,18
22629,Langston Hall,Mercer,2010,Fr,117,21,30,66,12,68,3,46,19
14481,Mark Hall,Mercer,2010,Sr,48,18,14,16,3,36,2,19,15
14482,Marquisse Jackson,Mercer,2010,So,0,0,0,0,0,0,0,0,0
22633,Paul Larsen,Mercer,2010,Fr,6,2,1,3,1,15,0,9,6
14474,Brian Mills,Mercer,2010,Sr,41,4,14,22,0,75,8,27,40
14484,R.J. Miskimon,Mercer,2010,Fr,0,0,0,0,0,0,0,0,0
14472,Brandon Moore (2),Mercer,2010,Sr,23,2,8,13,1,58,0,26,32
14477,David O'Shaughnessey,Mercer,2010,So,1,0,1,0,1,5,0,4,1
14475,Chris Smith (2),Mercer,2010,So,8,2,2,4,0,25,1,12,12
14480,Jeff Smith,Mercer,2010,Sr,67,18,28,21,6,68,2,45,21
22628,Bud Thomas,Mercer,2010,Fr,30,7,9,14,4,28,1,17,10
3803,Garrius Adams,Miami (FL),2010,So,66,11,23,32,6,60,4,34,22
23538,Raphael Akpejiori,Miami (FL),2010,Fr,0,0,0,0,0,5,0,2,3
23539,Rion Brown,Miami (FL),2010,Fr,22,6,7,9,2,33,1,15,17
3797,Julian Gamble,Miami (FL),2010,Jr,18,3,2,12,2,33,3,17,13
3799,Malcolm Grant,Miami (FL),2010,Jr,115,12,47,56,18,92,6,50,36
3801,Reggie Johnson,Miami (FL),2010,So,33,4,12,17,2,69,12,26,31
2365,DeQuan Jones,Miami (FL),2010,Jr,14,3,5,6,0,32,1,17,14
3804,Donnavan Kirk,Miami (FL),2010,RS-So,0,0,0,0,0,14,2,5,7
3802,Ryan Quigtar,Miami (FL),2010,Jr,2,0,1,1,1,1,0,1,0
2379,Durand Scott,Miami (FL),2010,So,112,14,33,65,16,100,5,57,38
23536,Erik Swoope,Miami (FL),2010,Fr,5,0,2,3,1,7,0,5,2
3791,Adrian Thomas,Miami (FL),2010,Sr,29,2,12,15,3,40,2,25,13
11538,Antonio Ballard,Miami (OH),2010,Sr,24,2,8,14,2,38,3,19,16
12756,Jon Harris,Miami (OH),2010,Fr,2,0,1,1,0,2,0,2,0
11548,Vince Legarza,Miami (OH),2010,So,1,0,0,1,0,8,3,2,3
11540,Julian Mavunga,Miami (OH),2010,Jr,96,10,36,50,5,121,15,57,49
11539,Drew McGhee,Miami (OH),2010,Fr,3,0,1,2,1,7,1,4,2
12755,Chris McHenry,Miami (OH),2010,Jr,46,4,10,32,1,43,3,16,24
11547,Sean Mock,Miami (OH),2010,Sr,0,0,0,0,0,1,0,0,1
11537,Allen Roberts,Miami (OH),2010,So,44,4,12,28,0,70,4,41,25
12754,Quinten Rollins,Miami (OH),2010,Fr,51,4,11,36,0,43,4,27,12
12753,Josh Sewell,Miami (OH),2010,Fr,9,0,0,9,0,18,1,11,6
11535,Adam Thomas,Miami (OH),2010,Jr,0,0,0,0,0,1,0,1,0
11545,Orlando Williams,Miami (OH),2010,So,62,11,28,23,4,62,3,34,25
11544,Nick Winbush,Miami (OH),2010,Sr,34,4,13,17,0,43,6,17,20
7110,Keith Appling,Michigan State,2010,Fr,45,14,16,15,2,53,7,29,17
24000,Dan Chapman,Michigan State,2010,Fr,0,0,0,0,0,1,0,0,1
2369,Draymond Green,Michigan State,2010,Jr,141,25,70,46,14,79,5,40,34
23999,Matt Heneveld,Michigan State,2010,Fr,0,0,0,0,0,0,0,0,0
5119,Anthony Ianni,Michigan State,2010,Jr,0,0,0,0,0,0,0,0,0
3909,Mike Kebler,Michigan State,2010,Sr,16,6,7,3,0,11,0,9,2
2313,Kalin Lucas,Michigan State,2010,Sr,114,28,31,54,7,87,10,44,33
3908,Korie Lucious,Michigan State,2010,Jr,74,17,27,30,9,38,1,21,16
3520,Derrick Nix,Michigan State,2010,So,8,0,1,7,1,22,6,6,10
9303,Adreian Payne,Michigan State,2010,Fr,5,2,2,1,0,21,2,8,11
2358,Delvon Roe,Michigan State,2010,Jr,49,11,18,20,3,38,9,13,16
3911,Garrick Sherman,Michigan State,2010,So,12,2,6,4,1,28,2,11,15
2359,Durrell Summers,Michigan State,2010,Sr,22,6,10,6,4,49,6,24,19
3903,Austin Thornton,Michigan State,2010,Jr,23,3,5,15,1,21,1,10,10
3901,Eso Akunne,Michigan,2010,So,4,2,0,2,0,1,0,0,1
3899,Josh Bartelstein,Michigan,2010,So,0,0,0,0,0,0,0,0,0
23201,Colton Christian,Michigan,2010,Fr,2,0,1,1,0,7,2,3,2
3894,Stu Douglass,Michigan,2010,Jr,59,14,15,30,6,42,4,22,16
23203,Darrick Ervin II,Michigan,2010,Jr,0,0,0,0,0,0,0,0,0
9386,Tim Hardaway Jr.,Michigan,2010,Fr,59,12,25,22,7,45,3,22,20
23202,Jon Horford,Michigan,2010,Fr,3,0,1,2,0,10,3,2,5
3898,Blake McLimans,Michigan,2010,Fr,4,0,3,1,1,3,0,3,0
3897,Jordan Morgan,Michigan,2010,Fr,18,2,5,11,0,53,8,18,27
3902,Darius Morris,Michigan,2010,So,235,25,80,130,25,103,14,36,53
3896,Zack Novak,Michigan,2010,Jr,56,7,19,30,5,28,3,18,7
3888,Corey Person,Michigan,2010,So,1,1,0,0,0,2,0,2,0
9378,Evan Smotrycz,Michigan,2010,Fr,24,9,5,10,0,31,2,14,15
3900,Matt Vogrich,Michigan,2010,So,15,0,6,9,0,14,0,10,4
20118,K.C. Anuna,Middle Tennessee State,2010,Jr,0,0,0,0,0,0,0,0,0
22497,Trevor Charles,Middle Tennessee State,2010,Jr,7,1,5,1,1,33,7,9,17
20120,Rod Emanuel,Middle Tennessee State,2010,Sr,44,9,20,15,3,31,3,16,12
20113,James Gallman,Middle Tennessee State,2010,So,32,10,10,12,5,28,3,10,15
20123,Zane Gibson,Middle Tennessee State,2010,Fr,3,0,2,1,0,0,0,0,0
22498,Kerry Hammonds,Middle Tennessee State,2010,Fr,16,3,6,7,1,33,1,22,10
22501,Cory Herald,Middle Tennessee State,2010,Sr,0,0,0,0,0,1,0,0,1
22496,Kyle Hunt,Middle Tennessee State,2010,Jr,2,0,1,1,0,17,6,5,6
8279,Jason Jones,Middle Tennessee State,2010,So,48,7,18,23,6,77,11,35,31
22499,Shawn Jones,Middle Tennessee State,2010,Fr,8,2,3,3,0,26,11,4,11
14429,Jimmy Oden,Middle Tennessee State,2010,Jr,46,10,15,21,5,38,3,15,20
20122,Trevor Ottley,Middle Tennessee State,2010,Sr,25,4,9,12,3,60,13,29,18
20112,J.T. Sulton,Middle Tennessee State,2010,So,16,1,8,7,2,63,12,29,22
13116,James Washington,Middle Tennessee State,2010,Sr,91,19,40,32,21,74,13,33,28
15702,Jerard Ajami,Milwaukee,2010,Sr,17,4,6,7,1,7,0,5,2
23754,Ryan Allen,Milwaukee,2010,Jr,22,1,7,14,1,38,9,15,14
15703,Lonnie Boga,Milwaukee,2010,So,16,1,7,8,1,17,2,7,8
15709,Tone Boyle,Milwaukee,2010,Sr,35,6,16,13,3,39,6,20,13
5885,Mitchell Carter,Milwaukee,2010,Sr,1,0,0,1,0,5,2,0,3
15708,Ryan Haggerty,Milwaukee,2010,So,9,0,3,6,0,5,1,2,2
15694,Anthony Hill,Milwaukee,2010,Sr,46,0,22,24,0,77,20,36,21
23753,Kyle Kelm,Milwaukee,2010,Fr,10,2,5,3,0,34,2,22,10
15701,Ja'Rob McCallum,Milwaukee,2010,So,26,3,10,13,0,51,7,26,18
15710,Tony Meier,Milwaukee,2010,Jr,58,19,18,21,0,63,8,30,25
23755,Mitch Roelke,Milwaukee,2010,Fr,0,0,0,0,0,0,0,0,0
15705,Patrick Souter,Milwaukee,2010,So,1,0,1,0,0,3,0,1,2
7244,Kaylon Williams,Milwaukee,2010,Jr,178,22,62,94,5,106,2,63,41
14300,Christian Wolf,Milwaukee,2010,So,3,1,1,1,0,5,2,0,3
23205,Maverick Ahanmisi,Minnesota,2010,Fr,33,9,16,8,7,32,3,19,10
23206,Chip Armelin,Minnesota,2010,Fr,19,5,11,3,6,19,2,8,9
7612,Dominique Dawson,Minnesota,2010,Fr,0,0,0,0,0,2,2,0,0
3913,Blake Hoffarber,Minnesota,2010,Sr,126,23,78,25,39,64,2,46,16
