GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
42550,Michael Craig,Southern Mississippi,2012,Jr,6.00%,9.86%,0.00%,72.73%,32.50%,33.33%,12.00%,7.04%,9.09%
42551,Dwayne Davis,Southern Mississippi,2012,Sr,11.11%,7.52%,0.77%,43.59%,41.67%,27.27%,2.02%,2.26%,0.00%
42552,Deon Edwin,Southern Mississippi,2012,Fr,0.00%,9.09%,0.00%,25.00%,87.50%,42.86%,33.33%,9.09%,0.00%
22882,Cedric Jenkins,Southern Mississippi,2012,Jr,9.09%,8.00%,0.00%,62.50%,46.67%,46.00%,4.55%,0.00%,0.00%
18144,Rashard McGill,Southern Mississippi,2012,Sr,13.16%,4.88%,0.00%,33.33%,45.83%,40.00%,18.42%,7.32%,0.00%
30763,Jonathan Mills,Southern Mississippi,2012,Sr,5.50%,11.03%,NA,38.89%,44.19%,NA,22.02%,14.71%,2.27%
30764,Christian Robbins,Southern Mississippi,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
11238,Neil Watson,Southern Mississippi,2012,Jr,11.63%,3.51%,0.00%,47.62%,30.00%,45.07%,0.00%,1.75%,0.00%
45530,Aaron Alston,Southern,2012,So,16.67%,50.00%,NA,100.00%,0.00%,NA,16.67%,0.00%,0.00%
31506,Derick Beltran,Southern,2012,Sr,5.26%,5.04%,1.40%,50.00%,31.17%,26.53%,0.00%,0.00%,0.00%
15239,Madut Bol,Southern,2012,Sr,0.00%,18.18%,0.00%,NA,25.00%,0.00%,0.00%,27.27%,0.00%
15234,Jameel Grace,Southern,2012,Sr,15.38%,5.95%,1.45%,30.43%,30.77%,21.57%,1.92%,0.00%,0.00%
45532,Christopher Hyder,Southern,2012,Fr,0.00%,4.00%,0.00%,28.57%,21.05%,20.00%,0.00%,0.00%,NA
23155,YonDarius Johnson,Southern,2012,So,14.81%,7.69%,1.85%,37.50%,43.75%,30.77%,3.70%,5.13%,0.00%
31508,Thomas Marshall III,Southern,2012,Trans,NA,0.00%,NA,NA,NA,NA,NA,0.00%,NA
45533,Malcolm Miller (2),Southern,2012,Jr,2.00%,3.19%,0.55%,50.00%,24.56%,16.50%,12.00%,3.19%,0.00%
20003,Javan Mitchell,Southern,2012,Jr,11.30%,11.76%,0.00%,26.53%,26.25%,0.00%,6.96%,2.52%,0.00%
31507,Cameron Monroe,Southern,2012,So,21.74%,5.13%,0.00%,66.67%,28.57%,100.00%,4.35%,2.56%,0.00%
23037,Brandon Moore (3),Southern,2012,Sr,7.84%,3.33%,0.00%,44.44%,32.56%,20.00%,25.49%,5.00%,12.50%
45045,Jayson Cheesman,Southern Utah,2012,Jr,12.82%,6.48%,NA,38.24%,31.17%,NA,26.92%,1.85%,8.70%
31568,Wade Collie,Southern Utah,2012,Jr,9.38%,2.17%,0.00%,37.50%,42.31%,31.03%,12.50%,0.00%,0.00%
31566,Matt Gardner,Southern Utah,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
45044,Zach Ghormley,Southern Utah,2012,Fr,NA,100.00%,NA,NA,0.00%,NA,NA,0.00%,NA
23108,Cal Hanks,Southern Utah,2012,So,24.00%,3.17%,NA,45.45%,30.77%,NA,24.00%,0.00%,0.00%
45227,A.J. Hess,Southern Utah,2012,Fr,15.38%,4.35%,2.15%,33.33%,43.75%,37.10%,15.38%,4.35%,0.00%
13217,Damon Heuir,Southern Utah,2012,Sr,11.82%,5.10%,2.45%,41.82%,43.66%,31.78%,4.55%,2.04%,0.00%
13231,Jaren Jeffery,Southern Utah,2012,Jr,16.67%,8.11%,0.00%,31.58%,15.38%,0.00%,18.75%,5.41%,0.00%
31569,Jordan Johnson,Southern Utah,2012,Sr,9.30%,10.53%,6.25%,60.87%,40.00%,10.00%,16.28%,0.00%,0.00%
23113,Tyson Koehler,Southern Utah,2012,Sr,12.50%,9.52%,0.00%,28.57%,29.41%,0.00%,20.83%,4.76%,0.00%
31565,Chris Nsenki,Southern Utah,2012,So,0.00%,7.14%,0.00%,0.00%,22.22%,22.86%,0.00%,0.00%,NA
31567,John Renfro,Southern Utah,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,0.00%
31570,Julian Scott,Southern Utah,2012,RS-Sr,17.39%,7.69%,NA,22.22%,31.58%,NA,17.39%,0.00%,0.00%
13220,Jackson Stevenett,Southern Utah,2012,Sr,12.24%,2.45%,0.00%,41.03%,31.03%,35.29%,17.35%,1.47%,0.00%
45042,Drake Thomas,Southern Utah,2012,Fr,0.00%,50.00%,NA,33.33%,0.00%,NA,0.00%,0.00%,NA
10816,Demetrius Conger,St. Bonaventure,2012,Sr,14.58%,11.11%,0.98%,32.43%,34.15%,27.69%,8.33%,4.76%,0.00%
10825,Michael Davenport,St. Bonaventure,2012,Sr,18.18%,0.00%,0.00%,14.29%,25.00%,30.00%,0.00%,0.00%,NA
32175,Danny Farrell,St. Bonaventure,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
30603,Jordan Gathers,St. Bonaventure,2012,So,6.67%,6.67%,0.00%,42.86%,45.45%,35.29%,10.00%,6.67%,0.00%
30604,Chris Johnson (3),St. Bonaventure,2012,Sr,13.58%,9.80%,1.12%,47.22%,34.85%,36.36%,7.41%,3.92%,0.00%
28029,Charlon Kloof,St. Bonaventure,2012,Jr,13.56%,14.29%,0.00%,31.03%,30.00%,39.13%,0.00%,7.14%,0.00%
11654,Eric Mosley,St. Bonaventure,2012,Sr,17.65%,1.92%,2.40%,41.18%,28.13%,33.70%,0.00%,0.00%,NA
30605,Youssou Ndoye,St. Bonaventure,2012,So,1.47%,6.25%,NA,14.29%,37.21%,NA,8.82%,6.25%,0.00%
10824,Marquise Simmons,St. Bonaventure,2012,Jr,6.94%,6.67%,NA,31.58%,13.51%,NA,18.06%,8.89%,0.00%
42851,Dion Wright,St. Bonaventure,2012,Fr,12.50%,16.67%,0.00%,50.00%,60.00%,100.00%,0.00%,0.00%,NA
22575,Matthew Wright,St. Bonaventure,2012,Jr,2.27%,0.00%,1.49%,37.50%,47.06%,34.78%,6.82%,3.33%,0.00%
28061,Jean Yves Toupane,St. Bonaventure,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
22177,Dre Calloway,St. Francis (NY),2012,Sr,10.84%,7.69%,14.29%,34.88%,50.00%,50.00%,0.00%,0.00%,NA
31774,Jalen Cannon,St. Francis (NY),2012,So,3.53%,4.04%,0.00%,35.71%,29.82%,22.22%,21.18%,6.06%,0.00%
31777,Kevin Douglas,St. Francis (NY),2012,So,6.06%,5.00%,2.22%,53.85%,23.08%,40.74%,12.12%,0.00%,25.00%
44300,Aleksandar Isailovic,St. Francis (NY),2012,Jr,8.33%,0.00%,2.22%,40.00%,50.00%,24.24%,8.33%,0.00%,0.00%
20834,Akeem Johnson,St. Francis (NY),2012,Sr,12.18%,15.38%,NA,40.54%,42.86%,NA,17.31%,3.08%,0.00%
31773,Brent Jones,St. Francis (NY),2012,So,10.53%,7.27%,0.00%,30.00%,30.77%,23.53%,1.32%,0.00%,0.00%
22178,Matt Milk,St. Francis (NY),2012,Jr,0.00%,0.00%,NA,25.00%,33.33%,NA,25.00%,0.00%,0.00%
18136,Ben Mockford,St. Francis (NY),2012,Jr,5.56%,2.22%,1.59%,66.67%,37.50%,39.47%,0.00%,0.00%,NA
22180,Travis Nichols,St. Francis (NY),2012,Sr,5.26%,4.08%,1.94%,55.56%,28.13%,33.33%,29.82%,4.08%,0.00%
44299,Mike Nierva,St. Francis (NY),2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
31775,P.J. Santavenere,St. Francis (NY),2012,So,0.00%,0.00%,0.00%,50.00%,44.44%,35.90%,7.69%,0.00%,0.00%
22179,Milos Trivic,St. Francis (NY),2012,Jr,NA,NA,0.00%,NA,NA,NA,NA,NA,NA
31776,Lowell Ulmer,St. Francis (NY),2012,So,10.34%,0.00%,0.00%,41.18%,50.00%,36.36%,41.38%,0.00%,0.00%
44298,Anthony White,St. Francis (NY),2012,Fr,26.09%,0.00%,0.00%,61.54%,45.00%,43.75%,17.39%,0.00%,0.00%
44081,Felix Balamou,St. John's,2012,Fr,7.41%,18.52%,0.00%,38.46%,42.11%,100.00%,11.11%,0.00%,0.00%
44082,Marco Bourgault,St. John's,2012,Jr,0.00%,0.00%,1.49%,0.00%,50.00%,23.40%,0.00%,6.67%,0.00%
24194,Jamal Branch,St. John's,2012,So,17.95%,9.26%,0.00%,38.89%,41.67%,50.00%,2.56%,3.70%,0.00%
24233,Amir Garrett,St. John's,2012,So,10.67%,6.67%,0.00%,44.83%,14.29%,14.29%,16.00%,8.33%,0.00%
30407,Phil Greene IV,St. John's,2012,So,7.50%,3.69%,0.00%,66.67%,30.47%,36.84%,5.00%,0.92%,0.00%
24201,D'Angelo Harrison,St. John's,2012,So,22.45%,6.83%,1.03%,38.10%,21.88%,39.37%,2.04%,3.73%,0.00%
44083,Christian Jones,St. John's,2012,Fr,5.00%,7.32%,NA,83.33%,29.63%,NA,10.00%,2.44%,0.00%
48077,David Lipscomb,St. John's,2012,Fr,NA,NA,0.00%,NA,NA,33.33%,NA,NA,NA
44084,Khadim Ndiaye,St. John's,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
24654,Chris Obekpa,St. John's,2012,Fr,3.51%,2.86%,NA,44.44%,20.41%,NA,43.86%,7.14%,10.00%
24174,Dom Pointer,St. John's,2012,So,3.17%,6.25%,0.00%,27.78%,33.33%,16.67%,19.05%,1.56%,23.08%
24175,JaKarr Sampson,St. John's,2012,Fr,8.87%,5.21%,12.50%,52.17%,28.64%,25.00%,18.55%,3.68%,8.57%
31936,Sam Sealy-James,St. John's,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
20565,Jamal White,St. John's,2012,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
8530,Matt Dellavedova,Saint Mary's,2012,Sr,7.02%,2.34%,0.49%,43.75%,45.95%,33.33%,7.02%,0.78%,0.00%
30426,Jordan Giusti,Saint Mary's,2012,Fr,0.00%,0.00%,0.00%,37.50%,0.00%,26.09%,10.53%,0.00%,0.00%
13224,Matt Hodgson,Saint Mary's,2012,Jr,9.38%,7.14%,0.00%,0.00%,33.33%,50.00%,3.13%,7.14%,0.00%
23432,Stephen Holt,Saint Mary's,2012,Jr,12.36%,11.76%,0.00%,60.42%,50.00%,38.36%,5.62%,5.88%,0.00%
8527,Beau Leveasque,Saint Mary's,2012,Jr,8.25%,17.24%,1.06%,43.90%,19.05%,30.36%,9.28%,3.45%,10.00%
7962,Paul McCoy,Saint Mary's,2012,Jr,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
8529,Jorden Page,Saint Mary's,2012,Jr,5.71%,4.00%,0.00%,50.00%,40.00%,41.82%,0.00%,0.00%,NA
23431,Eividas Petrulis,Saint Mary's,2012,So,NA,0.00%,0.00%,NA,NA,66.67%,NA,0.00%,NA
3942,Kyle Rowley,Saint Mary's,2012,Sr,0.00%,0.00%,NA,50.00%,0.00%,NA,31.58%,0.00%,0.00%
23468,Zach Sanchez,Saint Mary's,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
23430,Brad Waldow,Saint Mary's,2012,So,8.81%,24.00%,NA,45.07%,27.78%,NA,17.62%,4.00%,0.00%
23407,James Walker III,Saint Mary's,2012,Jr,7.14%,11.54%,1.37%,36.36%,40.00%,40.48%,14.29%,0.00%,0.00%
8536,Tim Williams,Saint Mary's,2012,Sr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
8532,Mitchell Young,Saint Mary's,2012,Sr,7.86%,5.88%,0.00%,40.98%,22.73%,27.27%,12.86%,17.65%,0.00%
24276,Rosco Allen,Stanford,2012,Fr,11.43%,11.11%,0.00%,41.18%,45.45%,26.67%,14.29%,0.00%,0.00%
23256,Aaron Bright,Stanford,2012,Jr,14.55%,1.79%,0.00%,61.76%,27.03%,34.44%,1.82%,0.00%,0.00%
6846,Andy Brown,Stanford,2012,Jr,8.22%,5.77%,0.00%,42.31%,34.29%,46.15%,15.07%,9.62%,0.00%
6998,Anthony Brown,Stanford,2012,RS-Jr,0.00%,9.09%,0.00%,50.00%,30.00%,25.00%,0.00%,0.00%,NA
23258,John Gage,Stanford,2012,Jr,36.36%,11.76%,2.08%,25.00%,35.00%,33.96%,36.36%,5.88%,0.00%
6852,Gabriel Harris,Stanford,2012,Sr,15.79%,12.00%,0.00%,50.00%,31.25%,10.00%,15.79%,4.00%,0.00%
23259,Josh Huestis,Stanford,2012,Jr,8.64%,3.70%,0.00%,28.13%,30.00%,27.08%,38.27%,5.19%,13.16%
23260,Robbie Lemons,Stanford,2012,Jr,0.00%,0.00%,0.00%,33.33%,40.00%,33.33%,14.29%,0.00%,0.00%
32048,Wade Morgan,Stanford,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
23261,Stefan Nastic,Stanford,2012,So,7.14%,3.57%,0.00%,70.00%,23.81%,0.00%,21.43%,3.57%,0.00%
9346,Dwight Powell,Stanford,2012,Jr,5.96%,5.32%,0.00%,27.87%,26.05%,41.18%,22.52%,0.53%,17.14%
24199,Chasson Randle,Stanford,2012,So,19.81%,7.48%,0.00%,35.09%,28.79%,33.02%,6.60%,1.87%,0.00%
42493,Christian Sanders,Stanford,2012,Fr,7.14%,0.00%,0.00%,42.86%,40.00%,33.33%,0.00%,0.00%,NA
30195,Grant Verhoeven,Stanford,2012,Fr,0.00%,0.00%,NA,0.00%,0.00%,NA,16.67%,0.00%,0.00%
31049,Dennis Diaz,Stetson,2012,So,66.67%,0.00%,0.00%,25.00%,20.00%,33.33%,0.00%,0.00%,NA
14567,Aaron Graham,Stetson,2012,Jr,11.76%,5.13%,1.09%,37.50%,38.46%,33.33%,5.88%,0.00%,0.00%
31050,Willie Green,Stetson,2012,Jr,7.50%,0.00%,0.00%,40.00%,30.00%,6.67%,20.00%,4.62%,10.53%
45168,Logan Irwin,Stetson,2012,Fr,0.00%,0.00%,0.00%,0.00%,100.00%,50.00%,0.00%,0.00%,NA
14573,Liam McInerney,Stetson,2012,Sr,15.79%,10.00%,0.00%,50.00%,20.00%,16.67%,15.79%,10.00%,0.00%
14306,Hunter Miller,Stetson,2012,Jr,11.11%,9.09%,2.78%,42.86%,44.44%,47.62%,0.00%,9.09%,0.00%
14572,Joel Naburgs,Stetson,2012,Sr,5.77%,3.23%,0.70%,44.00%,23.81%,30.00%,7.69%,3.23%,0.00%
18495,Adam Pegg,Stetson,2012,Sr,10.60%,6.06%,0.00%,38.71%,22.58%,20.00%,8.61%,5.30%,0.00%
45167,Brian Pegg,Stetson,2012,RS-Fr,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
16136,Chris Perez,Stetson,2012,Jr,10.32%,6.56%,0.00%,46.15%,28.95%,34.04%,7.14%,3.28%,0.00%
45166,Tanner Plemmons,Stetson,2012,Fr,NA,50.00%,0.00%,NA,0.00%,22.22%,NA,0.00%,NA
45165,Leke Solanke,Stetson,2012,Fr,25.00%,0.00%,0.00%,0.00%,25.00%,66.67%,25.00%,0.00%,0.00%
14570,J.R. Weston,Stetson,2012,Sr,NA,NA,0.00%,NA,NA,50.00%,NA,NA,NA
31008,Ron Bracey,Stony Brook,2012,Sr,13.64%,0.00%,0.00%,30.77%,23.81%,29.17%,22.73%,2.94%,0.00%
17909,Tommy Brenton,Stony Brook,2012,Sr,8.33%,11.90%,0.00%,55.77%,37.50%,20.00%,15.83%,2.38%,5.00%
22648,Dave Coley,Stony Brook,2012,Jr,14.71%,7.14%,0.00%,40.54%,37.62%,31.37%,7.35%,0.65%,0.00%
17904,Leonard Hayes,Stony Brook,2012,Sr,0.00%,0.00%,3.70%,33.33%,66.67%,50.00%,0.00%,0.00%,NA
22647,Anthony Jackson,Stony Brook,2012,Jr,16.67%,4.35%,0.67%,26.67%,34.09%,32.63%,0.00%,1.09%,0.00%
31009,Scott King,Stony Brook,2012,Fr,0.00%,10.00%,1.89%,37.50%,25.00%,33.33%,37.50%,0.00%,0.00%
22651,Anthony Mayo,Stony Brook,2012,So,13.04%,0.00%,NA,44.44%,24.14%,NA,17.39%,0.00%,0.00%
17903,Eric McAlister,Stony Brook,2012,Jr,0.00%,2.78%,0.00%,14.29%,26.09%,33.33%,15.38%,2.78%,18.18%
43202,Carson Puriefoy,Stony Brook,2012,Fr,10.26%,8.16%,0.00%,52.63%,42.42%,38.10%,7.69%,2.04%,0.00%
22649,Ben Resner,Stony Brook,2012,Sr,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,0.00%,NA
17905,Marcus Rouse,Stony Brook,2012,Sr,8.33%,5.71%,0.00%,75.00%,28.00%,21.74%,0.00%,0.00%,NA
28292,Jameel Warney,Stony Brook,2012,Fr,9.35%,4.65%,NA,29.41%,45.16%,NA,14.49%,6.98%,2.94%
24158,Michael Carter-Williams,Syracuse,2012,So,9.09%,5.60%,0.88%,54.55%,41.49%,28.40%,7.58%,0.80%,16.67%
24156,Rakeem Christmas,Syracuse,2012,So,4.26%,11.76%,NA,41.18%,52.63%,NA,15.96%,7.84%,21.05%
24242,DaJuan Coleman,Syracuse,2012,Fr,6.90%,21.62%,NA,70.00%,39.29%,NA,17.24%,16.22%,0.00%
24200,Trevor Cooney,Syracuse,2012,Fr,23.08%,0.00%,1.37%,40.00%,40.00%,43.64%,15.38%,0.00%,0.00%
22424,Russ DeRemer,Syracuse,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
9362,C.J. Fair,Syracuse,2012,Jr,5.30%,4.51%,1.72%,55.77%,42.28%,45.16%,18.18%,3.69%,6.06%
24661,Jerami Grant,Syracuse,2012,Fr,10.00%,7.50%,0.00%,43.75%,32.00%,40.00%,30.00%,5.00%,14.29%
22422,Nolan Hart,Syracuse,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
6523,Griffin Hoffmann,Syracuse,2012,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
46317,Noel Jones,Syracuse,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
22423,Baye Moussa Keita,Syracuse,2012,Jr,0.00%,20.00%,NA,36.36%,33.33%,NA,37.74%,33.33%,0.00%
6526,Matt Lyde-Cajuste,Syracuse,2012,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
30406,Albert Nassar,Syracuse,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
6524,James Southerland,Syracuse,2012,Sr,9.30%,3.45%,0.00%,55.56%,32.73%,37.07%,4.65%,5.75%,0.00%
2282,Brandon Triche,Syracuse,2012,Sr,8.40%,7.75%,2.56%,51.16%,43.53%,38.60%,11.76%,6.98%,0.00%
24356,Devonta Abron,Texas Christian,2012,So,6.98%,10.42%,NA,40.00%,37.50%,NA,23.26%,4.17%,0.00%
30626,Kyan Anderson,Texas Christian,2012,So,7.35%,2.27%,0.68%,41.18%,29.17%,30.61%,0.00%,1.14%,0.00%
24960,Nate Butler-Lind,Texas Christian,2012,Sr,15.38%,3.08%,0.00%,52.63%,37.78%,23.81%,7.69%,0.00%,0.00%
30625,Connell Crossland,Texas Christian,2012,Sr,16.67%,4.76%,0.00%,41.03%,34.29%,0.00%,22.92%,4.76%,8.33%
39947,Kemal Dincer,Texas Christian,2012,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
22376,Amric Fields,Texas Christian,2012,RS-Jr,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,0.00%,0.00%
9947,Garlon Green,Texas Christian,2012,Sr,9.43%,5.45%,2.67%,46.43%,29.63%,27.08%,11.32%,1.21%,11.11%
42407,"Charles Hill, Jr.",Texas Christian,2012,Fr,19.05%,4.26%,0.00%,36.36%,37.50%,23.33%,4.76%,2.13%,0.00%
30627,Adrick McKinney,Texas Christian,2012,Sr,11.11%,10.84%,NA,34.88%,37.04%,NA,15.56%,2.41%,6.25%
22377,Thomas Montigel,Texas Christian,2012,Jr,NA,0.00%,0.00%,NA,NA,16.67%,NA,0.00%,NA
22379,Jarvis Ray,Texas Christian,2012,Jr,12.50%,6.25%,0.00%,41.67%,26.92%,42.86%,8.33%,0.00%,0.00%
42408,Clyde Smith III,Texas Christian,2012,Fr,66.67%,5.26%,0.00%,0.00%,53.33%,33.33%,0.00%,0.00%,NA
31966,Chris Zurcher,Texas Christian,2012,So,100.00%,0.00%,0.00%,100.00%,100.00%,40.00%,0.00%,0.00%,NA
30601,Will Cummings,Temple,2012,So,18.07%,3.33%,0.00%,51.11%,10.53%,42.11%,7.23%,0.00%,0.00%
45256,Quenton DeCosey,Temple,2012,Fr,17.65%,0.00%,0.00%,60.00%,28.57%,43.75%,17.65%,0.00%,0.00%
10885,T.J. DiLeo,Temple,2012,Sr,4.55%,0.00%,0.00%,42.86%,33.33%,21.74%,13.64%,0.00%,0.00%
45257,Daniel Dingle,Temple,2012,Fr,0.00%,0.00%,0.00%,50.00%,NA,100.00%,0.00%,0.00%,NA
10881,Rahlir Hollis-Jefferson,Temple,2012,Sr,10.78%,3.52%,NA,32.50%,20.41%,NA,24.51%,2.11%,7.14%
22527,Anthony Lee,Temple,2012,So,8.82%,8.14%,0.00%,28.57%,28.81%,50.00%,8.82%,3.49%,13.33%
22528,Jimmy McDonnell,Temple,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
17698,Jake O'Brien,Temple,2012,Sr,7.32%,0.00%,0.77%,50.00%,22.58%,46.67%,17.07%,1.72%,0.00%
6592,Dalton Pepper,Temple,2012,Jr,5.88%,8.00%,1.92%,22.22%,29.41%,33.33%,23.53%,4.00%,0.00%
10884,Scootie Randall,Temple,2012,Sr,5.80%,1.22%,0.00%,37.04%,34.62%,27.27%,26.09%,1.22%,0.00%
28760,Devontae Watson,Temple,2012,Fr,0.00%,100.00%,NA,100.00%,0.00%,NA,33.33%,100.00%,0.00%
10877,Khalif Wyatt,Temple,2012,Sr,12.93%,8.39%,0.86%,41.67%,20.73%,36.88%,0.86%,0.00%,0.00%
31380,Kharon Butcher,Tennessee State,2012,So,0.00%,0.00%,0.00%,NA,75.00%,36.36%,0.00%,16.67%,0.00%
11707,Robert Covington,Tennessee State,2012,Sr,5.13%,6.19%,0.00%,48.39%,32.31%,35.85%,16.67%,6.19%,4.76%
10058,Jordan Cyphers,Tennessee State,2012,Sr,20.00%,10.71%,1.91%,62.96%,34.21%,33.33%,12.00%,3.57%,0.00%
20506,DeShawn Dockery,Tennessee State,2012,Jr,8.70%,18.75%,8.33%,54.55%,36.36%,47.06%,0.00%,0.00%,NA
11708,Tashan Fredrick,Tennessee State,2012,Sr,7.69%,5.56%,0.00%,28.57%,14.29%,28.57%,15.38%,0.00%,0.00%
43099,Jordan Gaither,Tennessee State,2012,Fr,0.00%,20.00%,0.00%,50.00%,75.00%,36.36%,16.67%,0.00%,0.00%
22458,Michael Green,Tennessee State,2012,Jr,14.29%,3.70%,0.00%,45.45%,57.14%,45.00%,14.29%,0.00%,0.00%
31381,Jay Harris (2),Tennessee State,2012,So,0.00%,15.38%,0.00%,50.00%,40.00%,31.58%,15.38%,3.85%,0.00%
43100,Devante McClung,Tennessee State,2012,Jr,0.00%,50.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,NA
22461,Patrick Miller,Tennessee State,2012,Jr,5.41%,9.49%,0.88%,45.83%,48.84%,28.95%,4.05%,2.19%,0.00%
48773,Abraham Millsap,Tennessee State,2012,Jr,50.00%,0.00%,NA,0.00%,100.00%,NA,50.00%,0.00%,0.00%
22463,M.J. Rhett,Tennessee State,2012,So,7.04%,8.89%,NA,34.78%,31.25%,NA,15.49%,4.44%,7.69%
7298,Kellen Thornton,Tennessee State,2012,Sr,6.25%,4.28%,0.00%,40.00%,29.29%,27.50%,23.44%,4.81%,5.13%
43101,Chaed Wellian,Tennessee State,2012,Jr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
11829,Terrell Barnes,Tennessee Tech ,2012,Sr,18.92%,21.43%,0.00%,36.36%,36.36%,100.00%,18.92%,7.14%,0.00%
11826,Jud Dillard,Tennessee Tech ,2012,Sr,7.29%,4.76%,2.22%,59.38%,35.64%,36.07%,5.21%,5.36%,0.00%
43102,Ammanuel Diressa,Tennessee Tech ,2012,Fr,0.00%,0.00%,0.00%,50.00%,33.33%,38.46%,0.00%,0.00%,NA
43103,DeOndre Haynes,Tennessee Tech ,2012,RS-Fr,0.00%,0.00%,0.00%,50.00%,50.00%,100.00%,0.00%,0.00%,NA
22485,Mitchell Hill,Tennessee Tech ,2012,So,25.00%,20.00%,0.00%,50.00%,0.00%,30.77%,0.00%,0.00%,NA
31383,Lanerryl Johnson,Tennessee Tech ,2012,Fr,24.00%,7.32%,0.00%,48.28%,18.52%,40.98%,2.00%,2.44%,0.00%
12763,Matt Marseille,Tennessee Tech ,2012,Jr,12.82%,10.71%,0.00%,50.00%,35.00%,35.00%,10.26%,10.71%,0.00%
22484,Javon McKay,Tennessee Tech ,2012,So,16.67%,6.67%,0.00%,33.33%,25.00%,47.83%,25.00%,0.00%,11.11%
43104,Anthony Morse,Tennessee Tech ,2012,Fr,4.35%,10.00%,0.00%,37.50%,15.38%,100.00%,26.09%,5.00%,28.57%
22466,Dennis Ogbe,Tennessee Tech ,2012,Jr,5.21%,6.90%,0.00%,26.09%,46.15%,24.24%,23.96%,6.90%,0.00%
31384,Ryon Riggins,Tennessee Tech ,2012,Fr,6.67%,0.00%,0.00%,40.00%,0.00%,0.00%,20.00%,0.00%,0.00%
22863,Jeremiah Samarrippas,Tennessee Tech ,2012,Jr,9.09%,1.16%,0.77%,40.00%,42.11%,35.23%,0.00%,0.00%,0.00%
28783,Quinton Chievous,Tennessee,2012,Fr,13.33%,9.09%,0.00%,40.00%,33.33%,50.00%,13.33%,9.09%,33.33%
42353,D'Montre Edwards,Tennessee,2012,Jr,50.00%,20.00%,0.00%,66.67%,30.00%,12.50%,0.00%,0.00%,NA
9411,Trae Golden,Tennessee,2012,Jr,20.27%,10.19%,1.11%,48.78%,41.54%,41.27%,6.76%,2.78%,0.00%
5916,Kenny Hall,Tennessee,2012,Sr,6.45%,9.62%,0.00%,41.18%,24.24%,0.00%,14.52%,0.00%,22.22%
28784,Brandon Lopez,Tennessee,2012,So,57.14%,0.00%,0.00%,83.33%,NA,100.00%,0.00%,0.00%,NA
28785,Yemi Makanjuola,Tennessee,2012,So,16.22%,0.00%,NA,36.36%,33.33%,NA,24.32%,0.00%,0.00%
5921,Skylar McBee,Tennessee,2012,Sr,0.00%,8.33%,0.69%,75.00%,40.00%,40.82%,0.00%,0.00%,NA
9345,Jordan McRae,Tennessee,2012,Jr,10.98%,6.34%,0.63%,56.67%,41.57%,36.89%,12.20%,2.11%,7.14%
42354,Armani Moore,Tennessee,2012,Fr,14.71%,0.00%,0.00%,42.11%,30.00%,45.45%,17.65%,10.34%,0.00%
14427,Rob Murphy,Tennessee,2012,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
41477,Derek Reese,Tennessee,2012,Fr,25.00%,33.33%,6.45%,25.00%,20.00%,28.57%,16.67%,0.00%,0.00%
28787,Josh Richardson,Tennessee,2012,So,12.70%,7.29%,2.56%,50.00%,40.82%,31.25%,14.29%,4.17%,0.00%
24264,Jarnell Stokes,Tennessee,2012,So,7.07%,14.10%,NA,44.78%,39.66%,NA,22.28%,7.69%,2.13%
9387,Daniel Alexander,Texas A&M,2012,So,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
42349,Alex Caruso,Texas A&M,2012,Fr,13.04%,11.36%,0.00%,48.48%,25.71%,32.35%,4.35%,4.55%,0.00%
