GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
9555,Greer Wright,Binghamton,2009,Jr,84,17,44,23,7,103,10,25,68
8758,La'Shard Anderson,Boise State,2009,Jr,107,19,44,44,10,75,3,34,38
8761,Robert Arnold,Boise State,2009,Jr,68,20,32,15,11,57,3,25,29
8757,Kurt Cunningham,Boise State,2009,Sr,39,8,23,8,4,60,4,23,33
8759,Nate Larsen,Boise State,2009,Sr,0,0,0,0,0,0,0,0,0
8753,Daequon Montreal,Boise State,2009,Jr,35,6,18,11,3,44,1,17,26
8766,Zack Moritz,Boise State,2009,Jr,6,1,1,4,0,15,0,7,8
8760,Paul Noonan,Boise State,2009,Jr,54,20,26,8,3,37,1,14,22
8755,Ike Okoye,Boise State,2009,Sr,39,3,22,14,2,44,3,14,27
8765,Westly Perryman,Boise State,2009,RS-Jr,10,2,6,2,2,9,0,5,4
8756,Justin Salzwedel,Boise State,2009,Jr,3,1,0,2,0,1,0,1,0
8752,Anthony Thomas,Boise State,2009,Sr,118,26,48,44,9,81,4,37,40
8764,Tyler Young,Boise State,2009,Fr,0,0,0,0,0,1,0,0,1
3764,Cortney Dunn,Boston College,2009,Jr,6,3,2,1,0,14,4,5,5
3765,Dallas Elmore,Boston College,2009,So,17,6,3,8,1,27,4,12,11
3771,Reggie Jackson,Boston College,2009,So,130,30,59,41,10,75,12,34,29
3769,Nick Mosakowski,Boston College,2009,So,0,0,0,0,0,0,0,0,0
3762,Biko Paris,Boston College,2009,Jr,110,29,47,34,3,67,5,35,27
3763,Corey Raji,Boston College,2009,Jr,28,7,14,7,1,29,4,14,11
3766,Evan Ravenel,Boston College,2009,So,7,1,4,2,0,13,7,5,1
4831,Peter Rehnquist,Boston College,2009,So,0,0,0,0,0,0,0,0,0
3772,Tyler Roche,Boston College,2009,Sr,17,5,11,1,3,13,1,9,3
3770,Rakim Sanders,Boston College,2009,Jr,49,10,31,8,4,48,4,23,21
3768,Josh Southern,Boston College,2009,Jr,26,10,11,5,3,19,5,8,6
3767,Joe Trapani,Boston College,2009,Jr,34,13,10,11,3,40,3,25,12
17705,Tunde Agboola,Boston University,2009,Sr,1,0,1,0,0,0,0,0,0
17694,B.J. Bailey,Boston University,2009,Fr,4,0,0,4,0,2,0,2,0
17700,John Holland,Boston University,2009,Jr,31,6,10,14,3,68,18,28,22
17697,Corey Lowe,Boston University,2009,Sr,120,8,44,67,19,117,8,64,45
17706,Tyler Morris,Boston University,2009,Sr,93,11,29,53,10,63,4,36,23
17698,Jake O'Brien,Boston University,2009,So,13,2,1,10,0,58,10,19,29
17699,Jeff Pelage,Boston University,2009,So,7,1,1,5,1,41,7,9,25
17702,Michael Schulze,Boston University,2009,Sr,0,0,0,0,0,0,0,0,0
17707,Valdas Sirutis,Boston University,2009,Sr,17,3,7,7,1,19,3,10,6
17704,Sherrod Smith,Boston University,2009,Sr,3,1,1,1,1,0,0,0,0
17696,Carlos Strong,Boston University,2009,Sr,58,9,10,38,4,40,2,18,20
17695,Brendan Sullivan,Boston University,2009,Sr,1,0,0,1,0,6,1,3,2
11280,Dee Brown,Bowling Green,2009,So,55,15,25,15,5,45,1,25,19
11277,A'uston Calhoun,Bowling Green,2009,Fr,0,0,0,0,0,0,0,0,0
11284,Jordon Crawford,Bowling Green,2009,Fr,42,10,25,7,0,36,0,20,16
11282,James Erger,Bowling Green,2009,Fr,2,0,1,1,0,5,0,3,2
9150,Darion Goins,Bowling Green,2009,Jr,1,0,0,1,0,5,1,1,3
11283,Joe Jakubowski,Bowling Green,2009,Jr,105,25,51,29,9,54,2,38,14
11287,Matt Karaffa,Bowling Green,2009,Jr,0,0,0,0,0,0,0,0,0
11285,Luke Kraus,Bowling Green,2009,Fr,3,1,1,1,0,6,0,1,5
11286,Marc Larson,Bowling Green,2009,Sr,14,1,8,5,0,38,0,18,20
11281,Erik Marschall,Bowling Green,2009,Sr,38,3,22,13,1,52,4,24,24
11278,Danny McElroy,Bowling Green,2009,Fr,2,0,1,0,0,15,0,5,10
11288,Otis Polk,Bowling Green,2009,Sr,22,1,13,8,0,56,4,22,30
11289,Scott Thomas,Bowling Green,2009,So,77,13,40,24,4,57,3,36,18
7065,Taylor Brown,Bradley,2009,So,28,6,8,14,0,60,4,29,27
4527,Dodie Dunson,Bradley,2009,RS-Sr,1,0,0,1,0,0,0,0,0
7058,Jake Eastman,Bradley,2009,Fr,10,4,2,4,2,12,1,6,5
7066,Will Egolf,Bradley,2009,So,10,0,6,4,1,36,0,17,19
7060,Milos Knezevic,Bradley,2009,Fr,1,0,0,1,0,9,0,2,7
7064,Sam Maniscalco,Bradley,2009,Jr,104,24,32,47,11,54,2,33,19
7057,Eddren McCain,Bradley,2009,So,31,15,5,11,1,14,0,7,7
7062,Ryan Phillips,Bradley,2009,Sr,1,1,0,0,0,0,0,0,0
7055,Chris Roberts,Bradley,2009,Sr,62,24,17,20,2,42,2,17,23
7056,Dyricus Simms-Edwards,Bradley,2009,Fr,41,10,16,15,1,35,1,18,16
7063,Sam Singh,Bradley,2009,Sr,11,5,2,4,0,26,5,8,13
7053,Anthony Thompson,Bradley,2009,So,3,2,0,1,0,4,0,3,1
7052,Andrew Warren,Bradley,2009,Jr,46,8,15,23,1,61,5,28,28
7054,Charonn Woods,Bradley,2009,Fr,0,0,0,0,0,0,0,0,0
12331,Marques Coleman,Brown,2009,Fr,1,0,0,1,0,1,0,1,0
12335,Steve Gruber,Brown,2009,Sr,34,7,12,15,0,26,1,14,11
12336,Tucker Halpern,Brown,2009,Fr,61,3,34,24,2,32,0,17,15
12330,Jean Herbert-Harris,Brown,2009,So,7,2,3,2,0,14,0,9,5
12329,Garrett Leffelman,Brown,2009,Jr,18,2,8,8,0,18,1,8,9
12327,Andrew McCarthy,Brown,2009,Fr,24,2,14,8,0,37,0,21,16
12340,Matt Mullery,Brown,2009,Sr,84,11,40,33,0,82,2,39,41
12332,Matt Sullivan,Brown,2009,Fr,63,6,21,36,2,43,2,25,16
12343,Peter Sullivan,Brown,2009,Jr,44,6,10,28,0,56,1,31,24
12328,Chris Taylor,Brown,2009,Jr,8,0,4,4,0,12,1,5,6
12326,Adrian Williams,Brown,2009,Jr,44,6,14,24,0,37,1,20,16
20433,Brent Abendroth,Bryant,2009,Fr,0,0,0,0,0,0,0,0,0
20435,Chris Birrell,Bryant,2009,Sr,54,13,14,26,2,47,1,35,11
20437,Daniel Calandrillo,Bryant,2009,Fr,1,0,0,1,0,0,0,0,0
20440,Michael Chroney,Bryant,2009,Jr,26,7,11,8,0,45,4,22,19
20434,Cecil Gresham,Bryant,2009,RS-Sr,7,3,1,3,0,13,0,10,3
20442,Raphael Jordan,Bryant,2009,Fr,52,9,20,23,4,59,0,31,28
20444,Vladyslav Kondratyev,Bryant,2009,Fr,7,2,3,2,0,49,2,20,27
20432,Barry Latham,Bryant,2009,Jr,37,6,12,19,0,50,1,25,24
20443,Sam LeClerc,Bryant,2009,So,4,1,1,2,0,5,0,2,3
10597,Papa Lo,Bryant,2009,So,9,0,3,6,0,15,1,6,8
20436,Claybrin McMath,Bryant,2009,Fr,12,5,3,4,1,21,0,10,11
20429,Adam Parzych,Bryant,2009,Jr,44,10,16,18,2,42,1,18,23
20441,Nick Pontes,Bryant,2009,Sr,10,1,2,7,0,28,1,10,17
20438,Don Smith,Bryant,2009,Sr,0,0,0,0,0,1,0,0,1
20439,Erick Smith,Bryant,2009,Fr,2,0,2,0,0,12,0,7,5
20431,Anthony Thomas (2),Bryant,2009,Sr,0,0,0,0,0,2,0,0,2
17061,Enoch Andoh,Bucknell,2009,So,0,0,0,0,0,12,2,2,8
17066,Patrick Behan,Bucknell,2009,Sr,20,0,12,8,0,50,8,23,19
17062,G.W. Boon,Bucknell,2009,Jr,17,5,4,8,0,29,8,13,8
17056,Bryan Cohen,Bucknell,2009,So,80,23,27,30,4,72,4,36,32
17070,Zach Evans,Bucknell,2009,Sr,0,0,0,0,0,1,0,0,1
17064,Matt Fiery,Bucknell,2009,Jr,0,0,0,0,0,0,0,0,0
17057,Bryson Johnson,Bucknell,2009,Fr,32,12,4,16,0,26,2,14,10
17058,Colin Klebon,Bucknell,2009,Fr,2,0,1,1,0,3,1,1,1
17067,Probese Leo,Bucknell,2009,So,0,0,0,0,0,0,0,0,0
17065,Mike Muscala,Bucknell,2009,Fr,21,2,6,13,0,28,2,11,15
17059,D.J. Rowe,Bucknell,2009,Fr,0,0,0,0,0,0,0,0,0
17060,Darryl Shazier,Bucknell,2009,Jr,113,42,14,57,1,45,3,29,13
17069,Stephen Tyree,Bucknell,2009,Jr,49,13,19,17,4,43,2,19,22
17063,Joe Willman,Bucknell,2009,Fr,12,3,2,7,0,26,3,14,9
11439,Jawaan Alston,Buffalo,2009,Jr,20,3,15,2,0,28,1,14,13
11437,Dave Barnett,Buffalo,2009,So,5,1,1,3,1,16,1,8,7
11436,Calvin Betts,Buffalo,2009,Sr,48,9,14,25,1,45,1,23,21
11441,Max Boudreau,Buffalo,2009,Sr,20,2,6,12,2,33,0,16,17
11440,John Boyer,Buffalo,2009,Sr,149,41,54,54,3,41,1,25,15
11442,Mike Clifford,Buffalo,2009,Fr,0,0,0,0,0,2,0,0,2
11448,Zach Filzen,Buffalo,2009,So,2,0,1,1,0,9,0,5,4
11434,Adekambi Laleye,Buffalo,2009,Sr,8,1,3,4,0,5,1,4,0
11444,Rodney Pierce,Buffalo,2009,Sr,87,23,35,29,3,62,3,23,36
11446,Titus Robinson,Buffalo,2009,So,18,3,7,8,0,51,5,21,25
11445,Sean Smiley,Buffalo,2009,Sr,24,5,11,8,0,36,0,19,17
11447,Tony Watson,Buffalo,2009,Fr,6,1,4,1,0,6,1,1,4
11443,Mitchell Watt,Buffalo,2009,So,20,1,9,10,1,50,3,30,17
15387,Alex Anglin,Butler,2009,Jr,0,0,0,0,0,0,0,0,0
15391,Garrett Butcher,Butler,2009,So,2,0,0,2,0,4,1,1,2
15398,Zach Hahn,Butler,2009,Jr,17,4,3,10,0,18,0,11,7
8226,Gordon Hayward,Butler,2009,So,55,6,21,28,5,81,12,27,42
15393,Matt Howard,Butler,2009,Jr,28,3,11,14,1,57,10,17,30
5513,Avery Jukes,Butler,2009,Sr,5,1,1,3,0,11,2,4,5
15390,Emerson Kampen,Butler,2009,Fr,0,0,0,0,0,0,0,0,0
15392,Grant Leiendecker,Butler,2009,Jr,0,0,0,0,0,1,0,0,1
9419,Shelvin Mack,Butler,2009,So,103,9,42,52,7,71,8,42,21
15395,Ronald Nored,Butler,2009,So,125,11,64,50,10,72,8,34,30
15394,Nick Rodgers,Butler,2009,Sr,1,0,0,1,0,0,0,0,0
15388,Andrew Smith,Butler,2009,Fr,0,0,0,0,0,3,1,2,0
15389,Chase Stigall,Butler,2009,Fr,1,0,0,1,0,2,0,2,0
15396,Shawn Vanzant,Butler,2009,Jr,37,7,12,18,2,31,0,11,20
15397,Willie Veasley,Butler,2009,Sr,33,2,15,16,2,58,9,23,26
9751,Charles Abouo,Brigham Young,2009,So,21,8,6,7,0,24,1,10,13
9753,James Anderson (2),Brigham Young,2009,So,2,0,0,2,0,3,0,2,1
9749,Brandon Davies,Brigham Young,2009,Fr,6,3,0,3,0,36,3,14,19
3591,Jackson Emery,Brigham Young,2009,Jr,80,29,26,25,5,36,1,24,11
9263,Jimmer Fredette,Brigham Young,2009,Jr,138,34,35,68,2,85,2,47,36
9757,Noah Hartsrock,Brigham Young,2009,So,35,10,5,19,1,18,1,7,10
3587,Tyler Haws,Brigham Young,2009,Fr,52,19,9,24,0,34,0,21,13
9755,Logan Magnusson,Brigham Young,2009,Jr,2,1,0,1,0,1,0,1,0
9756,"Michael Loyd, Jr.",Brigham Young,2009,So,27,9,8,10,3,28,1,16,11
9752,Chris Miles,Brigham Young,2009,Sr,33,10,5,18,2,24,3,11,10
9754,"Lamont Morgan, Jr.",Brigham Young,2009,Sr,26,7,10,9,1,13,1,6,6
2559,Jonathan Tavernari,Brigham Young,2009,Sr,44,12,16,16,1,40,4,18,18
9750,Brock Zylstra,Brigham Young,2009,Fr,0,0,0,0,0,0,0,0,0
16447,Charles Anderson,Cal Poly,2009,Sr,20,6,8,6,0,17,0,10,7
16452,Justin Brown,Cal Poly,2009,So,18,1,5,12,0,32,2,10,20
16457,Ryan Darling,Cal Poly,2009,Sr,7,2,1,4,0,13,0,6,7
16459,Will Donahue,Cal Poly,2009,So,9,2,5,2,0,16,4,4,8
16448,David Hanson,Cal Poly,2009,So,39,7,12,20,1,44,3,16,25
16454,Lorenzo Keeler,Cal Poly,2009,Sr,77,13,27,37,2,69,8,33,28
16451,Jordan Lewis,Cal Poly,2009,So,30,4,8,18,0,33,2,16,15
16458,Shawn Lewis,Cal Poly,2009,Jr,72,14,26,32,0,72,5,26,41
16453,Kyle Odister,Cal Poly,2009,Fr,48,10,12,26,0,41,0,23,18
16450,Dylan Royer,Cal Poly,2009,Fr,2,0,0,2,0,6,1,4,1
16460,Will Taylor,Cal Poly,2009,Jr,15,2,6,7,1,33,2,8,23
16455,Matt Titchenal,Cal Poly,2009,So,0,0,0,0,0,0,0,0,0
15382,Gerard Anderson,Cal State Fullerton,2009,Sr,78,20,26,32,5,96,2,40,54
6434,Orane Chin,Cal State Fullerton,2009,So,19,3,10,6,1,35,2,18,15
16500,Frank Granados,Cal State Fullerton,2009,Sr,0,0,0,0,0,0,0,0,0
16503,Papa Guisse,Cal State Fullerton,2009,Sr,2,1,0,1,0,5,1,1,3
9910,Jer'Vaughn Johnson,Cal State Fullerton,2009,Jr,28,5,7,16,2,65,6,23,36
16502,Jamel McGuire,Cal State Fullerton,2009,Jr,10,3,3,4,0,12,0,4,8
16504,Ray Miller,Cal State Fullerton,2009,Sr,1,0,0,1,0,3,0,1,2
16498,Devon Peltier,Cal State Fullerton,2009,Jr,22,3,5,14,0,22,0,10,12
16505,Robbie Robinson,Cal State Fullerton,2009,Jr,2,0,2,0,1,2,0,0,2
16501,Jacques Streeter,Cal State Fullerton,2009,So,144,24,69,51,20,72,2,40,30
16496,Aaron Thompson,Cal State Fullerton,2009,Sr,69,11,28,30,7,76,3,29,44
4434,Bryce Webster,Cal State Fullerton,2009,Jr,8,1,2,5,1,31,3,6,22
16499,Eric Williams,Cal State Fullerton,2009,Jr,11,1,2,8,2,8,1,1,6
6729,Omondi Amoke,California,2009,So,10,1,5,4,0,18,2,7,9
6720,Bak Bak,California,2009,Fr,0,0,0,0,0,0,0,0,0
2347,Jamal Boykin,California,2009,Sr,35,2,16,17,2,34,4,14,16
6727,Nigel Carter,California,2009,So,0,0,0,0,0,0,0,0,0
2298,Patrick Christopher,California,2009,Sr,65,15,17,32,4,45,5,17,23
6724,Jorge Gutierrez,California,2009,So,72,22,33,17,3,39,6,18,15
6728,Nikola Knezevic,California,2009,Sr,5,0,1,4,0,12,0,7,5
4710,Jerome Randle,California,2009,Sr,129,35,42,52,15,113,6,59,48
6731,Theo Robertson,California,2009,Sr,61,25,19,17,5,51,7,27,17
6725,Markhuri Sanders-Frison,California,2009,Jr,21,4,13,4,1,19,5,4,10
6722,D.J. Seeley,California,2009,So,12,3,6,3,1,7,1,2,4
6721,Brandon Smith,California,2009,Fr,12,2,6,4,1,8,0,3,5
6726,Max Zhang,California,2009,So,3,1,2,0,1,7,3,2,2
14197,Larry Awosanya,Campbell,2009,Fr,0,0,0,0,0,1,0,1,0
14192,Amir Celestin,Campbell,2009,So,54,3,17,34,0,45,1,17,27
14194,Cole Dewey,Campbell,2009,So,0,0,0,0,0,0,0,0,0
14201,Preston Dodson,Campbell,2009,Jr,15,3,8,4,0,31,4,13,14
14195,Junard Hartley,Campbell,2009,Jr,162,19,92,50,4,86,6,45,35
14203,William Kossangue,Campbell,2009,Sr,18,3,11,4,0,25,4,11,10
14202,Ricky Krainiak,Campbell,2009,Fr,0,0,0,0,0,8,0,4,4
14198,Lorne Merthie,Campbell,2009,So,47,6,29,12,1,41,0,22,19
14193,Chris Reynolds,Campbell,2009,So,1,0,1,0,0,13,1,6,6
10180,Jonathan Rodriguez,Campbell,2009,Sr,55,16,26,13,2,68,3,33,32
14199,Miles Taylor,Campbell,2009,Sr,20,6,7,7,0,26,0,11,15
14196,Kyle Vejraska,Campbell,2009,Sr,10,1,8,1,1,36,4,14,18
18036,Bob Bevilacqua,Canisius,2009,Sr,12,3,5,4,1,8,0,5,3
18042,Julius Coles,Canisius,2009,Jr,33,3,18,12,2,69,7,35,27
18038,Elton Frazier,Canisius,2009,Jr,12,2,6,4,0,43,4,13,26
18046,Robert Goldsberry,Canisius,2009,Jr,89,24,34,31,5,58,2,37,19
18047,Rokas Gricius,Canisius,2009,So,0,0,0,0,0,2,0,1,1
18043,Reggie Groves,Canisius,2009,RS-Fr,4,2,2,0,0,12,0,7,5
18035,Alshwan Hymes,Canisius,2009,Fr,23,3,10,10,1,37,2,21,14
18044,Rishawn Johnson,Canisius,2009,Jr,5,0,2,3,0,24,2,7,15
18041,Greg Logins,Canisius,2009,Jr,11,1,6,4,1,54,6,23,25
18039,Frank Turner,Canisius,2009,Sr,173,12,56,104,13,101,2,51,48
18048,Tomas Vazquez-Simmons,Canisius,2009,Jr,16,4,4,8,0,36,1,15,20
12761,Jerrald Bonham,Centenary,2009,Sr,27,5,6,16,0,37,6,13,18
12762,Leo Davis,Centenary,2009,Fr,11,0,4,7,0,14,0,8,6
12766,Pedro Maciel,Centenary,2009,Fr,70,8,32,30,6,48,2,26,20
12763,Matt Marseille,Centenary,2009,Fr,15,3,3,9,1,39,6,16,17
12765,Maxx Nakwaasah,Centenary,2009,So,21,3,7,11,0,44,12,16,16
12764,Matt Nichenko,Centenary,2009,Jr,0,0,0,0,0,0,0,0,0
12759,David Perez,Centenary,2009,So,46,16,16,14,2,45,3,24,18
12768,Travis Sims,Centenary,2009,Fr,4,1,2,1,0,5,1,3,1
12757,Daman Starring,Centenary,2009,Fr,54,7,15,32,0,62,3,41,18
12758,David Swartz,Centenary,2009,Fr,7,1,2,4,0,13,4,3,6
12760,Jeron Trotman,Centenary,2009,Fr,3,0,3,0,0,8,1,2,5
12767,Roman Tubner,Centenary,2009,Jr,48,6,12,30,2,51,6,22,23
21510,Dewan Clayborn,Central Arkansas,2009,So,41,3,18,20,2,39,2,15,22
21516,Robert Crawford,Central Arkansas,2009,Fr,0,0,0,0,0,0,0,0,0
7193,Ryan Daniels,Central Arkansas,2009,Jr,11,1,6,4,0,3,0,1,2
21506,Carlos Dos Santos,Central Arkansas,2009,Jr,13,1,4,8,0,28,1,11,16
21507,Chris Henson,Central Arkansas,2009,So,3,1,0,2,0,4,0,3,1
21509,Chris Poellnitz,Central Arkansas,2009,Jr,37,5,19,13,7,70,3,32,35
21513,Mike Pouncy,Central Arkansas,2009,RS-Sr,2,0,1,1,0,9,1,5,3
21511,Aymard-Caha Walsh,Central Arkansas,2009,Jr,72,7,30,35,3,76,3,38,35
21512,Jared Rehmel,Central Arkansas,2009,Jr,42,2,16,24,2,47,1,25,21
21514,Mitch Rueter,Central Arkansas,2009,Sr,29,5,9,15,1,63,2,28,33
21515,Quad Sanders,Central Arkansas,2009,Sr,0,0,0,0,0,0,0,0,0
21518,Tadre Sheppard,Central Arkansas,2009,Jr,13,1,9,3,0,35,2,15,18
21517,T.K. Smith,Central Arkansas,2009,So,0,0,0,0,0,0,0,0,0
21508,Chris Williams,Central Arkansas,2009,Jr,0,0,0,0,0,0,0,0,0
20453,Devan Bailey,Central Connecticut State,2009,Fr,72,15,35,22,3,48,3,29,16
20451,Chris Baskerville,Central Connecticut State,2009,So,5,1,0,4,0,16,2,7,7
20458,Markeys Deans,Central Connecticut State,2009,Jr,27,5,9,12,2,34,3,17,14
20456,Joe Efese,Central Connecticut State,2009,Fr,9,3,3,3,0,25,0,10,15
22181,Nick Gerrity,Central Connecticut State,2009,Fr,0,0,0,0,0,0,0,0,0
20461,Ross Pentland,Central Connecticut State,2009,Jr,11,3,5,3,0,8,0,6,2
20460,Robby Ptacek,Central Connecticut State,2009,So,35,7,19,9,0,51,7,29,15
20463,Vince Rosario,Central Connecticut State,2009,So,22,3,8,11,3,21,1,13,7
20454,Joe Seymore,Central Connecticut State,2009,Sr,14,1,5,8,0,27,1,14,12
20452,David Simmons,Central Connecticut State,2009,Jr,15,3,4,8,0,33,5,12,16
20462,Shemik Thompson,Central Connecticut State,2009,Jr,86,17,40,29,6,80,6,48,26
20455,Jonathan Tull,Central Connecticut State,2009,Fr,3,1,2,0,0,10,2,1,7
11022,Jordan Bitzer,Central Michigan,2009,Sr,63,8,20,34,5,54,3,31,20
11028,Tyler Brown,Central Michigan,2009,Fr,1,0,0,1,0,5,2,1,2
11018,Finis Craddock,Central Michigan,2009,Fr,16,2,3,11,0,25,1,8,16
11020,Joe Estrada,Central Michigan,2009,Fr,0,0,0,0,0,0,0,0,0
11016,Brandon Ford,Central Michigan,2009,Sr,0,0,0,0,0,3,1,1,1
11025,Robbie Harman,Central Michigan,2009,Sr,85,13,33,38,5,56,6,31,19
11024,Nick Jordan,Central Michigan,2009,So,1,0,0,0,0,0,0,0,0
11017,Chris Kellermann,Central Michigan,2009,Sr,13,3,3,7,0,28,4,11,13
11029,William McClure,Central Michigan,2009,Jr,15,2,1,12,0,41,7,11,23
11021,John Morris,Central Michigan,2009,Fr,0,0,0,0,0,0,0,0,0
11014,Amir Rashid,Central Michigan,2009,Jr,51,14,10,27,3,40,1,21,18
11030,Zach Saylor,Central Michigan,2009,Fr,1,0,1,0,0,3,1,2,0
11023,Marko Spica,Central Michigan,2009,Jr,13,1,4,8,0,71,13,14,44
11019,Jalin Thomas,Central Michigan,2009,Jr,9,0,1,8,1,30,5,13,12
11015,Antonio Weary,Central Michigan,2009,Jr,30,5,7,18,0,31,5,12,14
15900,Billy Blackmon,Charleston Southern,2009,Sr,20,4,6,10,0,13,0,8,5
7728,Quinton Goods,Charleston Southern,2009,Sr,6,1,2,2,0,20,1,11,8
15909,Stanley Honorat,Charleston Southern,2009,Jr,5,0,2,3,1,8,0,4,4
15899,Austin Johnson (2),Charleston Southern,2009,Jr,8,3,3,2,2,15,1,6,8
15904,Jo'el Lamb,Charleston Southern,2009,So,15,2,3,10,2,17,1,10,6
15905,Kelvin Martin,Charleston Southern,2009,So,51,8,20,23,7,66,2,36,28
15906,Kenny Mitchell,Charleston Southern,2009,So,21,3,10,8,5,39,2,16,21
15912,Zimmy Nwogbo,Charleston Southern,2009,Fr,13,2,5,6,3,19,1,6,12
15903,Jeremy Sexton,Charleston Southern,2009,Fr,63,14,33,16,10,79,1,36,42
15907,Patrick Shaughnessy,Charleston Southern,2009,Fr,1,0,0,1,0,6,1,1,4
15910,Theron Stephens,Charleston Southern,2009,Fr,1,0,0,1,0,0,0,0,0
15908,Sean Sweeney,Charleston Southern,2009,Jr,0,0,0,0,0,0,0,0,0
15911,Tom Tankelewicz,Charleston Southern,2009,Fr,15,3,4,8,0,23,1,11,11
15902,Jamarco Warren,Charleston Southern,2009,Jr,76,14,39,23,17,82,3,41,38
10298,Ian Andersen,Charlotte,2009,Sr,5,2,1,2,0,10,1,3,6
10300,Javarris Barnett,Charlotte,2009,So,6,2,1,3,0,9,1,4,4
10305,Shamarr Bowden,Charlotte,2009,Fr,1,1,0,0,0,12,0,6,6
10293,Chris Braswell,Charlotte,2009,Fr,29,1,15,13,2,63,2,23,38
10302,Kyle Church,Charlotte,2009,Sr,0,0,0,0,0,0,0,0,0
10304,RaShad Coleman,Charlotte,2009,Sr,20,3,8,9,0,15,0,8,7
10292,Charles Dewhurst,Charlotte,2009,Jr,38,10,8,20,2,32,1,20,11
10295,Derrio Green,Charlotte,2009,So,65,15,35,15,2,49,2,25,22
10296,Dijuan Harris,Charlotte,2009,Sr,133,31,42,60,4,63,2,30,31
10303,Phil Jones,Charlotte,2009,Jr,17,4,9,4,1,24,2,7,15
10294,Colby Lewis,Charlotte,2009,Fr,0,0,0,0,0,0,0,0,0
10306,Trevin Parks,Charlotte,2009,Fr,0,0,0,0,0,0,0,0,0
10301,K.J. Sherrill,Charlotte,2009,Fr,5,0,2,3,1,11,4,3,4
10297,Gokhan Sirin,Charlotte,2009,Fr,3,1,1,1,0,3,0,2,1
4366,Shamari Spears,Charlotte,2009,Jr,20,4,11,5,1,56,3,22,31
10291,An'Juan Wilderness,Charlotte,2009,Jr,24,6,7,11,0,24,4,11,9
21074,Drew Baker,Chattanooga,2009,Fr,0,0,0,0,0,1,0,1,0
5972,Keegan Bell,Chattanooga,2009,So,142,15,56,71,9,84,3,58,23
10021,Troy Cage,Chattanooga,2009,Jr,2,0,1,1,1,7,2,2,3
21070,Chris Early,Chattanooga,2009,So,14,0,9,4,0,24,3,15,6
21073,Dontay Hampton,Chattanooga,2009,Fr,19,5,6,8,2,10,1,4,5
21071,Dante Harvey,Chattanooga,2009,So,4,0,2,2,0,15,2,6,7
21072,DeAntre Jefferson,Chattanooga,2009,Jr,12,0,4,8,0,56,11,23,22
21080,Ridge McKeither,Chattanooga,2009,Jr,24,3,15,6,3,66,7,24,35
21078,Josh Odem,Chattanooga,2009,Fr,43,5,27,11,9,36,2,12,22
21082,Ty Patterson,Chattanooga,2009,Sr,52,5,19,28,4,31,4,16,11
21077,Jeremy Saffore,Chattanooga,2009,Jr,16,0,8,8,4,36,4,18,14
21076,Jeff Smith (2),Chattanooga,2009,Jr,8,0,8,0,4,13,2,9,2
21079,Ricky Taylor,Chattanooga,2009,So,46,3,26,17,3,41,5,21,15
21081,Sam Watson,Chattanooga,2009,Fr,17,2,4,11,1,23,3,9,11
21075,Jasper Williams,Chattanooga,2009,So,34,1,10,23,3,23,1,14,8
13878,Kabangu Tshinga Kasamba,Chicago State,2009,So,26,8,9,9,0,48,2,18,28
13879,Pawel Kielbasa,Chicago State,2009,Jr,0,0,0,0,0,4,0,3,1
13869,Antonio Lofton,Chicago State,2009,Jr,28,8,9,10,5,69,10,22,37
13875,Hajji Martin,Chicago State,2009,Jr,7,3,3,1,0,12,1,4,7
13872,Carl Montgomery,Chicago State,2009,Jr,25,8,10,7,0,85,6,38,41
7467,Jon Montgomery,Chicago State,2009,Jr,26,3,7,16,0,28,1,14,13
13868,Alex Roberts,Chicago State,2009,Jr,1,0,1,0,0,3,0,2,1
13881,Victor Scott,Chicago State,2009,Fr,23,3,13,7,0,31,1,17,13
13870,Archie Seals,Chicago State,2009,Jr,0,0,0,0,0,0,0,0,0
13871,Brandan Smith,Chicago State,2009,Sr,38,10,7,21,2,35,1,15,19
13873,Christian Wall,Chicago State,2009,Jr,84,25,35,24,5,84,4,50,30
13874,Damian Windham,Chicago State,2009,Jr,20,6,7,7,1,39,4,17,18
5809,Marquis Young,Chicago State,2009,Sr,5,3,1,1,0,8,1,2,5
4343,Rashad Bishop,Cincinnati,2009,Jr,47,8,23,16,8,33,1,21,11
4342,Larry Davis,Cincinnati,2009,Jr,22,6,11,5,2,25,0,14,11
4339,Dion Dixon,Cincinnati,2009,So,33,8,18,7,6,25,1,16,8
4348,Alex Eppensteiner,Cincinnati,2009,Fr,0,0,0,0,0,0,0,0,0
2368,Yancy Gates,Cincinnati,2009,So,28,0,13,15,1,45,4,19,22
4334,Anthony McClain,Cincinnati,2009,Jr,0,0,0,0,0,2,0,1,1
4345,Jaquon Parker,Cincinnati,2009,Fr,20,5,5,10,2,18,0,9,9
2196,Lance Stephenson,Cincinnati,2009,Fr,79,12,36,30,14,72,4,31,37
4260,Ibrahima Thomas,Cincinnati,2009,Jr,8,0,4,4,0,25,2,11,12
4344,Steve Toyloy,Cincinnati,2009,Sr,12,1,5,6,0,24,1,11,12
4340,Eddie Tyree,Cincinnati,2009,Jr,0,0,0,0,0,0,0,0,0
