GMID,Name,School,Year,Grade,A1PerRimAtt,A1Per2PT,PercFTsShootF
23481,Taylor Stormberg,Creighton,2010,Fr,NA,0.000,NA
7127,Ethan Wragge,Creighton,2010,RS-So,0.000,0.000,100.00%
7122,Antoine Young,Creighton,2010,Jr,0.152,0.050,81.88%
17366,James Albright,Cal State Bakersfield,2010,So,0.333,0.053,44.44%
23795,Lance Bailey,Cal State Bakersfield,2010,Fr,NA,NA,NA
23797,Reynaul Baker,Cal State Bakersfield,2010,Fr,0.067,0.024,78.57%
17364,Donavan Bragg,Cal State Bakersfield,2010,Sr,0.279,0.067,76.74%
17362,Cory Brown,Cal State Bakersfield,2010,Jr,0.059,0.024,61.54%
17373,Stephon Carter,Cal State Bakersfield,2010,So,0.198,0.054,70.99%
17371,Robert Hayes,Cal State Bakersfield,2010,Jr,0.000,0.000,78.95%
17359,Alex Johnson,Cal State Bakersfield,2010,Jr,0.292,0.101,78.02%
17363,Donald Johnson,Cal State Bakersfield,2010,Jr,0.000,0.000,70.00%
23799,Kregg Jones,Cal State Bakersfield,2010,Fr,0.143,0.036,54.55%
23796,Cody Kale,Cal State Bakersfield,2010,Fr,0.000,0.000,100.00%
23793,Ivan Matip,Cal State Bakersfield,2010,Fr,1.000,0.250,0.00%
23794,De'Aundray Robinson,Cal State Bakersfield,2010,Fr,0.059,0.019,60.00%
23798,Rashad Savage,Cal State Bakersfield,2010,Jr,0.092,0.051,72.73%
16562,Raymond Cody,Cal State Northridge,2010,Sr,0.111,0.024,85.00%
16560,Lenny Daniel,Cal State Northridge,2010,Sr,0.115,0.061,74.21%
22811,Frankie Eteuati,Cal State Northridge,2010,Fr,0.167,0.069,14.29%
22812,Josh Greene,Cal State Northridge,2010,Fr,0.308,0.073,68.00%
7417,John Hayward-Mayhew,Cal State Northridge,2010,Jr,0.200,0.059,35.29%
10125,Aaron Henson,Cal State Northridge,2010,Jr,NA,NA,NA
22814,Thomas Jacobs,Cal State Northridge,2010,Fr,0.063,0.032,72.73%
22815,Allen Jiles IV,Cal State Northridge,2010,Fr,0.083,0.057,56.00%
16561,Michael Lizarraga,Cal State Northridge,2010,Jr,0.103,0.066,75.86%
16556,Dathan Lyles,Cal State Northridge,2010,Sr,0.040,0.013,74.42%
13774,Vinnie McGhee,Cal State Northridge,2010,Jr,0.333,0.041,70.00%
11399,Rashaun McLemore,Cal State Northridge,2010,Sr,0.105,0.049,79.87%
22816,Jordan Mitchell,Cal State Northridge,2010,Fr,0.000,0.000,100.00%
22817,Aqeel Quinn,Cal State Northridge,2010,Fr,0.000,0.000,76.92%
9906,Bryce Smith,Cal State Northridge,2010,So,NA,NA,NA
23846,Gediminas Bertasius,Dartmouth,2010,Fr,0.119,0.053,63.64%
12497,Kirk Crecco,Dartmouth,2010,Jr,0.167,0.061,81.48%
23847,Jenieri Cyrus,Dartmouth,2010,Fr,NA,NA,NA
12503,Ronnie Dixon,Dartmouth,2010,Sr,0.054,0.025,70.00%
12500,Mbiyimoh Ghogomu,Dartmouth,2010,So,0.125,0.042,85.71%
12501,R.J. Griffin,Dartmouth,2010,So,0.189,0.062,67.16%
23848,James Herring,Dartmouth,2010,Fr,NA,0.000,NA
23849,Nick Jackson,Dartmouth,2010,Fr,0.000,0.000,NA
12499,Matt LaBove,Dartmouth,2010,So,0.118,0.038,61.54%
23850,Tyler Melville,Dartmouth,2010,Fr,0.103,0.032,68.09%
23851,Kevin Mulquin,Dartmouth,2010,Fr,0.000,0.000,NA
13346,David Rufful,Dartmouth,2010,Jr,0.081,0.021,84.21%
12493,Jabari Trotter,Dartmouth,2010,Jr,0.071,0.010,80.65%
12490,Clive Weeden,Dartmouth,2010,Sr,0.122,0.050,75.41%
21194,Ben Allison,Davidson,2010,Jr,0.083,0.054,50.00%
21192,A.J. Atkinson,Davidson,2010,Jr,NA,NA,NA
21199,Frank Ben-Eze,Davidson,2010,Jr,0.040,0.026,50.00%
22910,De'Mon Brooks,Davidson,2010,Fr,0.123,0.092,62.50%
21202,Nik Cochran,Davidson,2010,So,0.060,0.043,70.45%
21201,Jake Cohen,Davidson,2010,So,0.092,0.057,62.61%
22912,Chris Czerapowicz,Davidson,2010,Fr,0.300,0.231,0.00%
22911,Jordan Downing,Davidson,2010,Fr,0.000,0.000,22.22%
22909,Tom Droney,Davidson,2010,Fr,0.063,0.045,78.57%
21200,J.P. Kuhlman,Davidson,2010,So,0.088,0.048,71.32%
4174,Clinton Mann,Davidson,2010,So,0.038,0.027,73.08%
21195,Brendan McKillop,Davidson,2010,Sr,0.188,0.130,71.43%
21204,Will Reigel,Davidson,2010,Jr,0.000,0.000,0.00%
22907,Clay Tormey,Davidson,2010,Fr,NA,NA,NA
22546,Mitch Asmus,Dayton,2010,Fr,NA,NA,NA
10338,Josh Benson,Dayton,2010,So,0.130,0.067,70.00%
10342,Luke Fabrizius,Dayton,2010,Jr,0.000,0.000,100.00%
22545,Ralph Hill,Dayton,2010,Fr,NA,NA,NA
9587,Chris Johnson,Dayton,2010,Jr,0.188,0.071,82.80%
10345,Matt Kavanaugh,Dayton,2010,So,0.056,0.041,69.23%
10340,Logan Nourse,Dayton,2010,Sr,NA,NA,NA
22543,Devin Oliver,Dayton,2010,Fr,0.000,0.000,66.67%
7187,Adonte Parker,Dayton,2010,Jr,0.074,0.029,65.00%
10337,Devin Searcy,Dayton,2010,Sr,0.021,0.010,69.57%
9314,Brandon Spearman,Dayton,2010,Fr,0.333,0.120,66.67%
9368,Juwan Staten,Dayton,2010,Fr,0.049,0.019,68.97%
22544,Brian Vonderhaar,Dayton,2010,So,NA,NA,NA
10346,Paul Williams,Dayton,2010,Jr,0.031,0.010,78.26%
2536,Chris Wright (2),Dayton,2010,Sr,0.078,0.039,82.02%
10347,Peter Zestermann,Dayton,2010,Sr,NA,NA,NA
19150,Brandon Baylor,Delaware State,2010,Jr,0.000,0.000,NA
23621,Christian Hurrington,Delaware State,2010,Fr,NA,NA,NA
19154,Jabari Joyner,Delaware State,2010,So,0.000,0.000,NA
23574,Jordan Lawson,Delaware State,2010,Fr,0.000,0.000,85.71%
19155,James Marcellus,Delaware State,2010,Jr,0.000,0.000,100.00%
23569,Amere May,Delaware State,2010,RS-Fr,NA,0.000,NA
19146,Alibaba Odd,Delaware State,2010,So,0.000,0.000,100.00%
19149,Brandon Oliver,Delaware State,2010,So,0.333,0.333,50.00%
19157,Marques Oliver,Delaware State,2010,So,0.090,0.054,76.19%
19159,Terron Stowe,Delaware State,2010,Sr,0.093,0.053,83.72%
18599,Jay Threatt,Delaware State,2010,Jr,0.105,0.027,72.46%
23571,Casey Walker,Delaware State,2010,Fr,0.070,0.032,86.15%
23573,Desi Washington,Delaware State,2010,Fr,0.105,0.031,63.04%
19160,Trevor Welcher,Delaware State,2010,Sr,0.056,0.029,62.07%
19151,Chad Wilson,Delaware State,2010,Sr,0.000,0.000,100.00%
18499,D.J. Boney,Delaware,2010,Sr,0.150,0.086,68.00%
18502,Josh Brinkley,Delaware,2010,So,0.052,0.027,77.19%
10743,Jawan Carter,Delaware,2010,Sr,0.132,0.057,82.10%
22175,Kaleb Clyburn,Delaware,2010,RS-Fr,NA,0.000,NA
18496,Alphonso Dawson,Delaware,2010,Sr,0.000,0.000,81.82%
18501,Jamelle Hagins,Delaware,2010,So,0.043,0.020,80.56%
18504,Malcolm Hawkins,Delaware,2010,So,0.000,0.000,100.00%
18498,Brian Johnson,Delaware,2010,Sr,0.143,0.054,85.71%
23639,Billy Kidd,Delaware,2010,Fr,NA,NA,NA
18505,Samer Madarani,Delaware,2010,Jr,NA,NA,NA
10647,Hakim McCullar,Delaware,2010,Jr,0.033,0.014,76.92%
18503,Kelvin McNeil,Delaware,2010,So,0.132,0.073,76.67%
18497,Brendan McNulty,Delaware,2010,So,NA,NA,NA
23638,Devon Saddler,Delaware,2010,Fr,0.159,0.086,70.18%
18500,Edwin Santiago,Delaware,2010,Sr,NA,0.000,NA
18506,Will Townsville,Delaware,2010,So,NA,NA,NA
19829,Justin Coughlin,Denver,2010,Jr,0.077,0.065,62.50%
19826,Blake Foeman,Denver,2010,Fr,NA,NA,NA
19828,Chase Hallam,Denver,2010,So,0.050,0.034,72.63%
19836,Travis Hallam,Denver,2010,Jr,0.083,0.052,80.00%
19825,Andrew Hooper,Denver,2010,Jr,0.000,0.000,83.33%
19830,Kyle Lewis,Denver,2010,Sr,0.067,0.029,60.87%
9507,Trevor Noonan,Denver,2010,Jr,0.095,0.053,72.73%
19824,Alex Pickert,Denver,2010,Jr,NA,NA,NA
19827,Brian Stafford,Denver,2010,Jr,0.115,0.065,78.57%
19837,Tyler Thalken,Denver,2010,So,0.077,0.048,66.67%
23034,Chris Udofia,Denver,2010,Fr,0.073,0.053,79.21%
6048,Joe Belcaster,DePaul,2010,So,NA,NA,NA
6052,Michael Bizoukas,DePaul,2010,Jr,0.000,0.000,75.00%
6047,Jimmy Drew,DePaul,2010,Sr,0.227,0.100,64.52%
6050,Krys Faber,DePaul,2010,Jr,0.079,0.040,73.42%
6056,Tony Freeland,DePaul,2010,So,0.143,0.065,75.38%
6045,Devin Hill,DePaul,2010,Jr,0.000,0.000,0.00%
6046,Jeremiah Kelly,DePaul,2010,Jr,0.038,0.013,70.83%
23872,Edwind McGhee,DePaul,2010,Fr,0.000,0.000,NA
22397,Cleveland Melvin,DePaul,2010,Fr,0.110,0.042,71.79%
22398,Moses Morgan,DePaul,2010,Fr,0.250,0.075,70.97%
6816,Mike Stovall,DePaul,2010,Sr,0.081,0.032,50.00%
6051,Mario Stula,DePaul,2010,Sr,NA,0.000,NA
22399,Brandon Young,DePaul,2010,Fr,0.102,0.049,72.34%
23735,Chris Blake (2),Detroit-Mercy,2010,Jr,0.111,0.047,79.55%
23737,Evan Bruinsma,Detroit-Mercy,2010,Fr,0.000,0.000,66.67%
15484,Jason Calliste,Detroit-Mercy,2010,Fr,0.091,0.060,76.47%
23736,Connor Clark,Detroit-Mercy,2010,Fr,NA,NA,NA
15481,Donavan Foster,Detroit-Mercy,2010,Jr,0.000,0.000,81.48%
4440,Eli Holman,Detroit-Mercy,2010,Jr,0.120,0.075,67.27%
15485,John Hoskins,Detroit-Mercy,2010,So,0.000,0.000,57.14%
11142,LaMarcus Lowe,Detroit-Mercy,2010,So,0.038,0.023,73.33%
7106,Ray McCallum,Detroit-Mercy,2010,Fr,0.096,0.068,65.34%
23738,Nick Minnerath,Detroit-Mercy,2010,Jr,0.054,0.033,80.34%
11038,Chase Simon,Detroit-Mercy,2010,Jr,0.120,0.048,74.47%
23485,Kurt Alexander,Drake,2010,Jr,0.054,0.018,75.00%
7175,Jordan Clarke,Drake,2010,So,0.093,0.054,83.02%
7166,Aaron Hawley,Drake,2010,Fr,0.040,0.014,72.73%
23484,Jeremy Jeffers,Drake,2010,RS-Fr,0.333,0.200,0.00%
7170,Cory Parker,Drake,2010,So,0.000,0.000,0.00%
9335,Rayvonte Rice,Drake,2010,Fr,0.132,0.071,73.28%
9941,Ben Simons,Drake,2010,So,0.077,0.024,85.71%
7172,David Smith,Drake,2010,Fr,0.250,0.143,75.00%
7177,Reece Uhlenhopp,Drake,2010,So,0.000,0.000,80.00%
7181,Seth VanDeest,Drake,2010,So,0.115,0.050,73.12%
7178,Ryan Wedel,Drake,2010,Sr,0.091,0.023,57.78%
7174,Greg Whitaker,Drake,2010,So,NA,NA,NA
7173,Frank Wiseler,Drake,2010,So,0.000,0.000,66.67%
6684,Kraidon Woods,Drake,2010,Jr,0.196,0.149,57.69%
18547,Ronald Colbert,Drexel,2010,Sr,NA,NA,NA
18542,Gerald Colds,Drexel,2010,Sr,0.116,0.041,82.24%
18550,Yannick Formbor,Drexel,2010,Sr,0.000,0.000,50.00%
18539,Chris Fouch,Drexel,2010,So,0.091,0.037,84.82%
18548,Samme Givens,Drexel,2010,Jr,0.090,0.050,74.81%
23643,Jake Lerner,Drexel,2010,Fr,NA,NA,NA
23642,Stevan Manojlovic,Drexel,2010,Fr,NA,NA,NA
23641,Frantz Massenat,Drexel,2010,Fr,0.055,0.033,76.71%
18540,Daryl McCoy,Drexel,2010,So,0.079,0.048,80.00%
23644,Goran Pantovic,Drexel,2010,Fr,NA,NA,NA
23645,Dartaye Ruffin,Drexel,2010,Fr,0.069,0.045,75.25%
18541,Derrick Thomas,Drexel,2010,So,0.065,0.020,84.62%
4873,Seth Curry,Duke,2010,So,0.385,0.063,76.36%
3670,Andre Dawkins,Duke,2010,So,0.500,0.154,64.00%
9293,Josh Hairston,Duke,2010,Fr,0.000,0.000,50.00%
7118,Kyrie Irving,Duke,2010,Fr,0.194,0.113,60.32%
2193,Ryan Kelly,Duke,2010,So,0.089,0.041,58.33%
4872,Casey Peters,Duke,2010,Sr,NA,NA,NA
2214,Mason Plumlee,Duke,2010,So,0.090,0.059,62.50%
3654,Miles Plumlee,Duke,2010,Jr,0.041,0.025,69.57%
2151,Kyle Singler,Duke,2010,Sr,0.120,0.042,69.40%
2154,Nolan Smith,Duke,2010,Sr,0.115,0.049,66.12%
9403,Tyler Thornton,Duke,2010,Fr,0.000,0.000,72.73%
6637,Todd Zafirovski,Duke,2010,Fr,NA,NA,NA
9557,Bill Clark,Duquesne,2010,Sr,0.049,0.035,58.27%
10388,Eric Evans,Duquesne,2010,Jr,0.136,0.064,62.86%
10395,Sean Johnson,Duquesne,2010,So,0.137,0.079,71.43%
22549,Jerry Jones,Duquesne,2010,Fr,0.000,0.000,100.00%
10384,Andre Marhold,Duquesne,2010,So,0.083,0.063,80.00%
22550,T.J. McConnell,Duquesne,2010,Fr,0.041,0.020,66.67%
10385,B.J. Monteiro,Duquesne,2010,Jr,0.093,0.060,64.77%
10393,Rodrigo Peggau,Duquesne,2010,So,0.091,0.067,66.67%
8222,Damian Saunders,Duquesne,2010,Sr,0.042,0.036,63.72%
22547,Mike Talley,Duquesne,2010,Fr,0.047,0.032,62.71%
10387,David Theis,Duquesne,2010,Sr,NA,NA,0.00%
22548,Joel Wright,Duquesne,2010,Fr,0.083,0.052,56.41%
7705,Jamar Abrams,East Carolina,2010,Sr,0.051,0.022,59.09%
7707,Wakefield Ellison,East Carolina,2010,So,0.000,0.000,120.00%
7697,Corvonn Gaines,East Carolina,2010,So,0.113,0.087,67.71%
7698,Daquan Joyner,East Carolina,2010,RS-Sr,NA,0.000,100.00%
7699,Darius Morales,East Carolina,2010,Fr,0.143,0.069,85.71%
7700,Darrius Morrow,East Carolina,2010,Jr,0.145,0.077,73.30%
7702,Evan Salzano,East Carolina,2010,So,NA,NA,NA
22864,Robert Sampson,East Carolina,2010,Fr,0.118,0.071,57.14%
7706,Jontae Sherrod,East Carolina,2010,Sr,0.092,0.038,74.25%
7701,Erin Straughn,East Carolina,2010,So,0.059,0.021,84.21%
22865,Petar Torlak,East Carolina,2010,Fr,0.000,0.000,0.00%
7695,Chad Wynn,East Carolina,2010,Sr,0.167,0.070,68.75%
7694,Brock Young,East Carolina,2010,Sr,0.065,0.027,65.25%
11891,Matt Dorlack,Eastern Illinois,2010,Sr,0.077,0.063,61.54%
22475,L.C. Doss,Eastern Illinois,2010,So,0.000,0.000,50.00%
11890,Jeremy Granger,Eastern Illinois,2010,Jr,0.088,0.020,75.96%
11888,James Hollowell,Eastern Illinois,2010,So,0.028,0.010,84.85%
11896,Taylor Jones,Eastern Illinois,2010,So,0.000,0.000,NA
11897,Tyler Laser,Eastern Illinois,2010,Sr,0.000,0.000,90.00%
16290,Nick McFarlin,Eastern Illinois,2010,Jr,0.000,0.000,57.14%
11885,Curry McKinney,Eastern Illinois,2010,Sr,0.042,0.014,75.00%
22478,Alfonzo McKinnie,Eastern Illinois,2010,Fr,0.057,0.036,73.68%
22477,Levi Noel,Eastern Illinois,2010,Fr,0.000,0.000,60.00%
11894,Shaun Pratl,Eastern Illinois,2010,So,0.105,0.051,66.67%
11898,Zavier Sanders,Eastern Illinois,2010,Jr,0.088,0.041,69.23%
22476,Isaac Smith III,Eastern Illinois,2010,Fr,0.000,0.000,86.96%
22471,Jeff Allgood,Eastern Kentucky,2010,Jr,0.000,0.000,50.00%
11998,Willie Cruz,Eastern Kentucky,2010,So,0.104,0.064,73.33%
11992,Josh Daniel,Eastern Kentucky,2010,Sr,0.172,0.118,68.89%
22467,Taylor Filipek,Eastern Kentucky,2010,Fr,0.000,0.000,70.59%
22469,Jeff Johnson,Eastern Kentucky,2010,Fr,0.067,0.036,58.06%
22472,Jaron Jones,Eastern Kentucky,2010,Jr,0.053,0.027,53.33%
11993,Joshua Jones,Eastern Kentucky,2010,Jr,0.119,0.065,63.33%
20171,Devin McDonald,Eastern Kentucky,2010,Sr,0.176,0.103,80.00%
22468,Deverin Muff,Eastern Kentucky,2010,Fr,0.000,0.000,72.73%
22474,Jabs Newby,Eastern Kentucky,2010,Fr,0.040,0.031,61.54%
22470,Ryan Parsons,Eastern Kentucky,2010,Fr,NA,NA,NA
11997,Spencer Perrin,Eastern Kentucky,2010,Sr,0.106,0.051,70.33%
9550,Justin Stommes,Eastern Kentucky,2010,Sr,0.100,0.043,74.51%
11083,Matt Balkema,Eastern Michigan,2010,So,0.074,0.048,80.00%
11074,Brandon Bowdry,Eastern Michigan,2010,Sr,0.132,0.071,71.84%
23958,Adrian Burton,Eastern Michigan,2010,So,0.107,0.059,72.00%
11085,William Cooper,Eastern Michigan,2010,Sr,0.000,0.000,75.00%
11084,Quintin Dailey,Eastern Michigan,2010,Jr,0.000,0.000,60.00%
11077,Jake Fosdick,Eastern Michigan,2010,So,NA,NA,NA
11072,Antonio Green,Eastern Michigan,2010,Jr,0.100,0.043,85.71%
11078,Jamell Harris,Eastern Michigan,2010,So,0.043,0.027,84.21%
11079,Jay Higgins,Eastern Michigan,2010,Sr,0.026,0.019,83.33%
11081,Kamil Janton,Eastern Michigan,2010,Jr,0.000,0.000,56.00%
18457,Darrell Lampley,Eastern Michigan,2010,Jr,0.106,0.052,80.85%
11076,J.R. Sims,Eastern Michigan,2010,Fr,0.000,0.000,80.00%
23959,Kenny Stewart,Eastern Michigan,2010,So,0.000,0.000,75.00%
12096,Derek Thompson,Eastern Michigan,2010,So,0.133,0.032,78.79%
22695,Geoffrey Allen,Eastern Washington,2010,Fr,0.071,0.045,44.44%
22689,Rocky Brown,Eastern Washington,2010,Fr,0.067,0.042,66.67%
22692,Cliff Colimon,Eastern Washington,2010,Jr,0.154,0.043,74.42%
13353,Glen Dean,Eastern Washington,2010,So,0.143,0.044,72.83%
22697,Cliff Ederaine,Eastern Washington,2010,Jr,0.102,0.058,59.65%
13354,Jeffrey Forbes,Eastern Washington,2010,So,0.054,0.024,79.25%
13356,Laron Griffin,Eastern Washington,2010,Jr,0.113,0.054,75.32%
22696,Jaylen Henry,Eastern Washington,2010,Fr,0.200,0.111,0.00%
13359,Morgan Hyslop,Eastern Washington,2010,Sr,NA,NA,NA
22694,Tremayne Johnson,Eastern Washington,2010,Jr,0.083,0.025,79.52%
22693,Rashano McRae,Eastern Washington,2010,Jr,0.000,0.000,70.59%
13355,Kevin Winford,Eastern Washington,2010,So,0.100,0.016,89.47%
22916,Ryley Beaumont,Elon,2010,Fr,0.051,0.025,69.23%
21248,Terrance Birdette,Elon,2010,Jr,0.109,0.081,61.54%
22097,Josh Bonney (2),Elon,2010,RS-Jr,NA,0.000,0.00%
21245,Roger Dugas,Elon,2010,So,0.118,0.044,64.29%
21236,Brett Ervin,Elon,2010,So,0.143,0.077,26.67%
21246,Scott Grable,Elon,2010,Sr,0.036,0.015,54.17%
22915,Jack Isenbarger,Elon,2010,Fr,0.143,0.053,51.72%
22917,Sebastian Koch,Elon,2010,Fr,0.071,0.043,80.00%
21237,Chris Long,Elon,2010,Sr,0.075,0.048,71.61%
21239,David Meyer,Elon,2010,Sr,0.000,0.000,NA
21242,John Moody,Elon,2010,So,NA,NA,NA
22919,Gary Pope,Elon,2010,Fr,NA,0.000,NA
21235,Aaron Smith (2),Elon,2010,So,NA,NA,NA
21241,Drew Spradlin,Elon,2010,Jr,0.283,0.073,63.27%
22918,Lucas Troutman,Elon,2010,Fr,0.066,0.033,78.90%
21238,Daniel Watts,Elon,2010,Jr,0.000,0.000,0.00%
22914,Lucas Weavil,Elon,2010,Fr,NA,NA,NA
14251,Isiah Brown,East Tennessee State,2010,Jr,0.079,0.047,67.80%
14259,Sheldon Cooley,East Tennessee State,2010,So,0.089,0.043,59.65%
14260,Tommy Hubbard,East Tennessee State,2010,RS-Sr,0.000,0.000,100.00%
22623,Anthony Johnson (4),East Tennessee State,2010,Jr,0.000,0.000,0.00%
14250,De'Shaud Johnson,East Tennessee State,2010,Sr,0.000,0.000,100.00%
22624,Josh Johnson (2),East Tennessee State,2010,Fr,NA,NA,NA
14256,Lukas Poderis,East Tennessee State,2010,So,0.125,0.071,42.86%
14258,Mike Smith (2),East Tennessee State,2010,Sr,0.098,0.048,71.03%
14248,Adam Sollazzo,East Tennessee State,2010,Jr,0.181,0.091,64.47%
5510,Justin Tubbs,East Tennessee State,2010,Sr,0.074,0.066,71.01%
14252,J.C. Ward,East Tennessee State,2010,So,0.158,0.097,60.00%
22625,Curtis Wilkinson,East Tennessee State,2010,Jr,0.188,0.150,43.48%
14257,Micah Williams,East Tennessee State,2010,Sr,0.158,0.070,73.85%
7227,Andy Chinn,Evansville,2010,So,NA,NA,NA
7237,Ned Cox,Evansville,2010,So,0.059,0.019,75.00%
23487,Kenny Harris,Evansville,2010,Jr,0.130,0.065,69.83%
7231,Denver Holmes,Evansville,2010,Jr,0.063,0.016,81.82%
7229,Clint Hopf,Evansville,2010,Sr,0.086,0.047,71.05%
23486,Jordan Jahr,Evansville,2010,Fr,0.056,0.026,84.21%
7235,Lewis Jones,Evansville,2010,So,0.038,0.016,60.00%
7234,Kavon Lacey,Evansville,2010,Sr,0.047,0.018,64.71%
23488,Matt Peeler,Evansville,2010,Jr,0.000,0.000,40.00%
7230,Colt Ryan,Evansville,2010,So,0.091,0.032,79.69%
7240,Troy Taylor,Evansville,2010,So,0.174,0.058,62.86%
7238,Pieter Van Tongeren,Evansville,2010,Sr,0.013,0.008,66.67%
23521,Brandon Williams (3),Evansville,2010,Jr,NA,NA,NA
23887,Maurice Barrow,Fairfield,2010,Fr,0.082,0.057,72.00%
18100,Warren Edney,Fairfield,2010,Sr,0.044,0.016,79.31%
23888,Jamel Fields,Fairfield,2010,Fr,0.146,0.103,75.34%
18101,Yorel Hawkins,Fairfield,2010,Sr,0.089,0.026,82.50%
18095,Lyndon Jordan,Fairfield,2010,Sr,0.154,0.069,80.95%
18091,Gary Martin,Fairfield,2010,Jr,NA,NA,NA
23890,Keith Matthews,Fairfield,2010,Fr,0.071,0.039,69.23%
18090,Derek Needham,Fairfield,2010,So,0.033,0.017,86.09%
18092,Greg Nero,Fairfield,2010,Sr,0.000,0.000,55.56%
18089,Colin Nickerson,Fairfield,2010,So,0.043,0.034,75.76%
18096,Ryan Olander,Fairfield,2010,Jr,0.122,0.077,69.64%
23889,Kristian Petric,Fairfield,2010,Sr,NA,NA,NA
20506,DeShawn Dockery,Fairleigh Dickinson,2010,So,0.094,0.059,64.52%
20513,Sam Fernley,Fairleigh Dickinson,2010,Jr,NA,NA,NA
20507,John Galvin,Fairleigh Dickinson,2010,Sr,0.119,0.084,71.23%
23230,Nate Gibbs,Fairleigh Dickinson,2010,Jr,0.158,0.068,87.18%
10654,Terence Grier,Fairleigh Dickinson,2010,Sr,0.110,0.068,78.05%
23226,Ayotunde Oyeniyi,Fairleigh Dickinson,2010,Fr,0.071,0.031,72.73%
23228,Marco Porcher,Fairleigh Dickinson,2010,Fr,0.000,0.000,72.73%
23231,Tyler Reynolds,Fairleigh Dickinson,2010,Fr,0.053,0.023,66.67%
9972,Mike Scott (2),Fairleigh Dickinson,2010,Sr,0.113,0.048,70.80%
23229,Mathias Seilund,Fairleigh Dickinson,2010,Fr,0.059,0.023,50.00%
23227,Briahn Smith,Fairleigh Dickinson,2010,Jr,0.050,0.028,75.68%
20509,Kamil Svrdlik,Fairleigh Dickinson,2010,Jr,0.039,0.025,75.36%
4464,Reed Baker,Florida Gulf Coast,2010,Sr,0.071,0.024,49.06%
14296,Anthony Banks,Florida Gulf Coast,2010,Fr,0.072,0.041,72.99%
14308,Sherwood Brown,Florida Gulf Coast,2010,So,0.020,0.014,60.47%
5785,Kevin Cantinol,Florida Gulf Coast,2010,Jr,0.039,0.025,53.85%
22609,Chase Fieler,Florida Gulf Coast,2010,Fr,0.077,0.053,69.57%
22605,Nick Goshay,Florida Gulf Coast,2010,Fr,0.000,0.000,50.00%
14298,Chad Lutkenhaus,Florida Gulf Coast,2010,Sr,0.000,0.000,NA
14299,Charlie Lytle,Florida Gulf Coast,2010,Sr,0.000,0.000,0.00%
14306,Hunter Miller,Florida Gulf Coast,2010,So,0.071,0.038,33.33%
14303,Eddie Murray,Florida Gulf Coast,2010,So,0.000,0.000,100.00%
22608,Jordan Negrin,Florida Gulf Coast,2010,Fr,NA,NA,NA
22610,Marlon Rivera,Florida Gulf Coast,2010,Jr,0.059,0.038,67.59%
14302,Ed Rolax,Florida Gulf Coast,2010,Jr,0.000,0.000,NA
22607,Tim Snyder,Florida Gulf Coast,2010,Jr,0.075,0.037,83.95%
22606,Christophe Varidel,Florida Gulf Coast,2010,Fr,0.133,0.026,49.12%
23041,Jeremy Allen (2),Florida International,2010,Jr,0.130,0.064,65.12%
19462,Anthony Anderson,Florida International,2010,Sr,NA,NA,NA
23038,Cameron Bell,Florida International,2010,So,0.000,0.000,76.19%
9358,Dominique Ferguson,Florida International,2010,Fr,0.032,0.026,60.32%
23040,Eric Frederick,Florida International,2010,Jr,0.106,0.070,71.43%
9464,Phil Gary,Florida International,2010,Sr,0.200,0.107,69.23%
10888,Martavis Kee,Florida International,2010,Jr,0.000,0.000,100.00%
2355,Alex Legion,Florida International,2010,Jr,0.000,0.000,60.00%
23037,Brandon Moore (3),Florida International,2010,So,0.063,0.026,66.67%
23042,Richaud Pack,Florida International,2010,Fr,1.000,0.400,77.78%
19942,Marvin Roberts,Florida International,2010,Sr,0.130,0.072,69.17%
19948,Tremayne Russell,Florida International,2010,Sr,0.120,0.081,69.57%
24326,Phillip Taylor,Florida International,2010,Fr,0.067,0.037,82.50%
19946,Stephon Weaver,Florida International,2010,Sr,0.000,0.000,66.67%
23039,DeJuan Wright,Florida International,2010,Jr,0.077,0.059,62.28%
23036,Pablo Bertone,Florida Atlantic ,2010,Fr,0.103,0.064,16.67%
14494,Justin Davis,Florida Atlantic ,2010,Jr,0.143,0.125,0.00%
19885,Greg Gantt,Florida Atlantic ,2010,So,0.105,0.048,71.62%
19879,Andre Mattison,Florida Atlantic ,2010,So,0.000,0.000,50.00%
23035,Dennis Mavin,Florida Atlantic ,2010,Fr,0.192,0.092,70.13%
19886,Jordan McCoy,Florida Atlantic ,2010,So,0.129,0.094,66.67%
19889,Shavar Richardson,Florida Atlantic ,2010,Jr,0.040,0.016,78.13%
19880,Brett Royster,Florida Atlantic ,2010,Sr,0.101,0.073,76.03%
19883,DeMonte' Simpson,Florida Atlantic ,2010,RS-So,NA,0.000,0.00%
19887,Raymond Taylor,Florida Atlantic ,2010,So,0.045,0.022,72.22%
19878,Alex Tucker,Florida Atlantic ,2010,Jr,0.060,0.037,75.68%
7824,Kore White,Florida Atlantic ,2010,So,0.111,0.035,75.00%
19223,Cecil Bent,Florida A&M,2010,Jr,0.036,0.020,33.33%
19226,Isaac Brown,Florida A&M,2010,So,0.000,0.000,100.00%
19231,Yannick Crowder,Florida A&M,2010,Jr,0.063,0.024,86.84%
23579,Jeremy Dean,Florida A&M,2010,So,0.048,0.026,77.19%
23576,Brandon Hosley,Florida A&M,2010,Jr,0.192,0.093,78.57%
