GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
56841,Noah Allen,UCLA,2015,Jr,7,28.57%,28.57%,42.86%,28.57%,0.00%,3,0.00%,33.33%,66.67%
42067,Jonah Bolden,UCLA,2015,So,16,12.50%,37.50%,18.75%,43.75%,6.25%,12,25.00%,41.67%,33.33%
43767,Gyorgy Goloman,UCLA,2015,So,3,33.33%,33.33%,33.33%,33.33%,0.00%,10,10.00%,60.00%,30.00%
24316,Isaac Hamilton,UCLA,2015,Jr,70,20.00%,52.86%,20.00%,27.14%,20.00%,51,1.96%,62.75%,35.29%
54843,Aaron Holiday,UCLA,2015,Fr,82,23.17%,41.46%,26.83%,31.71%,3.66%,63,14.29%,60.32%,25.40%
89300,Ikenna Okwarabizie,UCLA,2015,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
84972,Alex Olesinski,UCLA,2015,Fr,2,0.00%,50.00%,50.00%,0.00%,0.00%,6,0.00%,33.33%,66.67%
24254,Tony Parker,UCLA,2015,Sr,15,13.33%,46.67%,20.00%,33.33%,26.67%,40,15.00%,47.50%,37.50%
88683,Jerrold Smith,UCLA,2015,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
64323,Thomas Welsh,UCLA,2015,So,13,15.38%,7.69%,38.46%,53.85%,0.00%,15,6.67%,46.67%,46.67%
80997,Alec Wulff,UCLA,2015,So,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
73153,Jalen Adams,Connecticut,2015,Fr,48,31.25%,41.67%,12.50%,45.83%,14.58%,40,2.50%,55.00%,42.50%
65854,Nnamdi Amilo,Connecticut,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56938,Amida Brimah,Connecticut,2015,Jr,2,0.00%,0.00%,0.00%,100.00%,0.00%,15,20.00%,20.00%,60.00%
24297,Omar Calhoun,Connecticut,2015,Sr,16,37.50%,25.00%,25.00%,50.00%,6.25%,12,25.00%,50.00%,25.00%
24671,"Sam Cassell, Jr.",Connecticut,2015,Jr,2,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,100.00%,0.00%
83916,Steven Enoch,Connecticut,2015,Fr,0,NA,NA,NA,NA,NA,3,0.00%,100.00%,0.00%
41428,Kentan Facey,Connecticut,2015,Jr,5,40.00%,40.00%,20.00%,40.00%,0.00%,17,5.88%,70.59%,23.53%
98549,Christian Foxen,Connecticut,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
26603,Sterling Gibbs,Connecticut,2015,Sr,58,20.69%,41.38%,10.34%,48.28%,10.34%,41,9.76%,48.78%,41.46%
42072,Daniel Hamilton,Connecticut,2015,So,102,36.27%,50.98%,13.73%,35.29%,21.57%,51,1.96%,52.94%,45.10%
30852,Shonn Miller,Connecticut,2015,Sr,12,8.33%,25.00%,16.67%,58.33%,8.33%,14,28.57%,35.71%,35.71%
36261,Phil Nolan,Connecticut,2015,Sr,6,16.67%,50.00%,0.00%,50.00%,0.00%,9,0.00%,33.33%,66.67%
101285,Mike Noyes,Connecticut,2015,Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
24250,Rodney Purvis,Connecticut,2015,Jr,40,27.50%,35.00%,7.50%,57.50%,10.00%,39,10.26%,48.72%,41.03%
57830,Mark Cornelius,UMass Lowell,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
79978,Josh Gantz,UMass Lowell,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
79977,Matt Harris,UMass Lowell,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
85313,Keith Hayes,UMass Lowell,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
85481,Ryan Jones,UMass Lowell,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
61162,Tyler Livingston,UMass Lowell,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57823,D.J. Mlachnik,UMass Lowell,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
88071,Logan Primerano,UMass Lowell,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
79976,Jordan Shea,UMass Lowell,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
79975,Dontavious Smith,UMass Lowell,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57833,Jahad Thomas,UMass Lowell,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
89409,Isaac White,UMass Lowell,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
80597,Malcolm Brent,UMBC,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57836,Will Darley,UMBC,2015,Jr,3,0.00%,0.00%,66.67%,33.33%,0.00%,2,0.00%,100.00%,0.00%
57837,Rodney Elliott,UMBC,2015,So,10,20.00%,30.00%,10.00%,60.00%,0.00%,4,0.00%,50.00%,50.00%
88533,Daquon Ervin,UMBC,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
86753,Nolan Gerrity,UMBC,2015,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,100.00%,0.00%
57838,Ben Grace,UMBC,2015,Jr,1,0.00%,100.00%,0.00%,0.00%,100.00%,0,NA,NA,NA
80598,Jourdan Grant,UMBC,2015,So,4,0.00%,25.00%,25.00%,50.00%,0.00%,3,0.00%,66.67%,33.33%
97415,Ishmail Jabbie,UMBC,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
44610,Cody Joyce,UMBC,2015,Sr,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
57425,Jairus Lyles,UMBC,2015,So,11,9.09%,27.27%,18.18%,54.55%,0.00%,8,0.00%,62.50%,37.50%
86754,Sam Schwietz,UMBC,2015,Fr,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
88706,Joe Sherburne,UMBC,2015,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,3,0.00%,66.67%,33.33%
53207,Jakob Stenhede,UMBC,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
85384,Joel Wincowski,UMBC,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
81739,Ryan Andino,Maryland-Eastern Shore,2015,So,7,0.00%,14.29%,28.57%,57.14%,0.00%,8,0.00%,62.50%,37.50%
58565,Mark Blackmon,Maryland-Eastern Shore,2015,Jr,2,0.00%,0.00%,50.00%,50.00%,0.00%,5,0.00%,60.00%,40.00%
86740,Dontae Caldwell,Maryland-Eastern Shore,2015,Fr,4,50.00%,25.00%,0.00%,75.00%,25.00%,7,14.29%,28.57%,57.14%
98958,Maurice Coleman,Maryland-Eastern Shore,2015,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
98959,Bakari Copeland,Maryland-Eastern Shore,2015,Jr,5,0.00%,0.00%,20.00%,80.00%,0.00%,10,10.00%,40.00%,50.00%
81740,Dominique Elliott,Maryland-Eastern Shore,2015,Sr,9,0.00%,55.56%,11.11%,33.33%,11.11%,21,9.52%,42.86%,47.62%
84558,Ahmad Frost,Maryland-Eastern Shore,2015,Fr,5,40.00%,0.00%,20.00%,80.00%,0.00%,2,0.00%,50.00%,50.00%
85696,Devin Martin,Maryland-Eastern Shore,2015,Sr,16,31.25%,31.25%,31.25%,37.50%,6.25%,15,0.00%,73.33%,26.67%
44729,Derrico Peck,Maryland-Eastern Shore,2015,Jr,2,0.00%,0.00%,0.00%,100.00%,0.00%,9,0.00%,77.78%,22.22%
58563,Shane Randall,Maryland-Eastern Shore,2015,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,5,40.00%,60.00%,0.00%
98960,Thomas Rivera,Maryland-Eastern Shore,2015,Jr,20,20.00%,50.00%,20.00%,30.00%,15.00%,14,7.14%,71.43%,21.43%
98961,Marc Seylan,Maryland-Eastern Shore,2015,Jr,0,NA,NA,NA,NA,NA,3,0.00%,33.33%,66.67%
81744,Stephen Spurlock,Maryland-Eastern Shore,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
98216,Isaac Taylor,Maryland-Eastern Shore,2015,Fr,0,NA,NA,NA,NA,NA,4,0.00%,50.00%,50.00%
85698,Joshu'a Warren,Maryland-Eastern Shore,2015,RS-Sr,0,NA,NA,NA,NA,NA,4,25.00%,0.00%,75.00%
81435,Darius Austin,Missouri-Kansas City,2015,So,7,28.57%,71.43%,14.29%,14.29%,0.00%,11,9.09%,45.45%,45.45%
97611,Lavell Boyd,Missouri-Kansas City,2015,Jr,13,23.08%,23.08%,0.00%,76.92%,7.69%,8,0.00%,50.00%,50.00%
85133,Ikem Eriobuna,Missouri-Kansas City,2015,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,0.00%,100.00%
57618,Martez Harrison,Missouri-Kansas City,2015,Jr,21,28.57%,66.67%,4.76%,28.57%,14.29%,23,13.04%,43.48%,43.48%
97609,Dashawn King,Missouri-Kansas City,2015,Jr,11,18.18%,54.55%,0.00%,45.45%,0.00%,5,40.00%,40.00%,20.00%
81438,Noah Knight,Missouri-Kansas City,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
89993,Grant Leach,Missouri-Kansas City,2015,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,50.00%,50.00%
97608,Aleer Leek,Missouri-Kansas City,2015,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
42629,Broderick Newbill,Missouri-Kansas City,2015,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,4,0.00%,50.00%,50.00%
30513,Shayok M. Shayok,Missouri-Kansas City,2015,Sr,2,0.00%,0.00%,0.00%,100.00%,0.00%,10,0.00%,70.00%,30.00%
81440,Thaddeus Smith,Missouri-Kansas City,2015,Sr,0,NA,NA,NA,NA,NA,4,25.00%,25.00%,50.00%
58531,Kyle Steward,Missouri-Kansas City,2015,Jr,3,33.33%,100.00%,0.00%,0.00%,0.00%,4,0.00%,50.00%,50.00%
97610,Darnell Tillman,Missouri-Kansas City,2015,Jr,2,0.00%,0.00%,0.00%,100.00%,0.00%,6,0.00%,66.67%,33.33%
88685,Trae Bryant,UNC Asheville,2015,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,66.67%,33.33%
28777,John Cannon,UNC Asheville,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
32976,Sam Hughes,UNC Asheville,2015,Sr,4,0.00%,75.00%,0.00%,25.00%,0.00%,4,0.00%,100.00%,0.00%
80500,Raekwon Miller,UNC Asheville,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58120,David Robertson,UNC Asheville,2015,Jr,3,33.33%,0.00%,33.33%,66.67%,0.00%,3,0.00%,66.67%,33.33%
84903,Dylan Smith,UNC Asheville,2015,Fr,10,20.00%,60.00%,20.00%,20.00%,0.00%,9,11.11%,33.33%,55.56%
85226,Dwayne Sutton,UNC Asheville,2015,Fr,3,0.00%,66.67%,33.33%,0.00%,33.33%,8,12.50%,50.00%,37.50%
80501,Ahmad Thomas,UNC Asheville,2015,So,4,25.00%,25.00%,0.00%,75.00%,0.00%,6,33.33%,16.67%,50.00%
80503,Kevin Vannatta,UNC Asheville,2015,So,3,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,33.33%,66.67%
44884,Will Weeks,UNC Asheville,2015,Jr,6,0.00%,16.67%,16.67%,66.67%,0.00%,4,0.00%,75.00%,25.00%
80504,Alec Wnuk,UNC Asheville,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
52845,Giacomo Zilli,UNC Asheville,2015,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,100.00%,0.00%,0.00%
88386,Michael Adams,UNC Greensboro,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
41707,Francisco Alonso,UNC Greensboro,2015,Fr,2,0.00%,100.00%,0.00%,0.00%,50.00%,3,0.00%,33.33%,66.67%
41316,Diante Baldwin,UNC Greensboro,2015,Jr,9,33.33%,11.11%,11.11%,77.78%,0.00%,5,20.00%,20.00%,60.00%
81293,Lloyd Burgess,UNC Greensboro,2015,Fr,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
41313,Clay Byrd,UNC Greensboro,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
81295,Garrett Collins,UNC Greensboro,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58795,Jordy Kuiper,UNC Greensboro,2015,RS-Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
34085,Asad Lamot,UNC Greensboro,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
44236,Kayel Locke,UNC Greensboro,2015,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,33.33%,66.67%
85487,Jelani Mofford,UNC Greensboro,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
87228,Taqqi Muhammad,UNC Greensboro,2015,RS-Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
81296,Marvin Smith (2),UNC Greensboro,2015,So,2,0.00%,0.00%,50.00%,50.00%,0.00%,3,0.00%,33.33%,66.67%
84916,Demetrius Troy,UNC Greensboro,2015,Fr,6,66.67%,16.67%,0.00%,83.33%,0.00%,5,0.00%,80.00%,20.00%
44234,R.J. White,UNC Greensboro,2015,Jr,2,0.00%,0.00%,0.00%,100.00%,0.00%,4,25.00%,25.00%,50.00%
24697,Marcus Bryan,UNC Wilmington,2015,So,1,0.00%,0.00%,0.00%,100.00%,0.00%,4,0.00%,75.00%,25.00%
85119,C.J. Bryce,UNC Wilmington,2015,Fr,7,42.86%,14.29%,28.57%,57.14%,0.00%,15,6.67%,33.33%,60.00%
85130,Devontae Cacok,UNC Wilmington,2015,Fr,0,NA,NA,NA,NA,NA,3,0.00%,0.00%,100.00%
55351,Chris Flemmings,UNC Wilmington,2015,Jr,8,25.00%,25.00%,0.00%,75.00%,0.00%,17,17.65%,47.06%,35.29%
44726,C.J. Gettys,UNC Wilmington,2015,Jr,6,0.00%,16.67%,0.00%,83.33%,16.67%,5,0.00%,40.00%,60.00%
84379,Trey Grundy,UNC Wilmington,2015,Fr,0,NA,NA,NA,NA,NA,2,0.00%,100.00%,0.00%
31633,Kevin Hickson,UNC Wilmington,2015,Jr,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
32977,Denzel Ingram,UNC Wilmington,2015,Jr,25,24.00%,40.00%,12.00%,48.00%,4.00%,18,11.11%,50.00%,38.89%
84636,Mark Matthews,UNC Wilmington,2015,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,50.00%,50.00%
58215,Chuck Ogbodo,UNC Wilmington,2015,Jr,0,NA,NA,NA,NA,NA,2,0.00%,100.00%,0.00%
31249,Craig Ponder,UNC Wilmington,2015,Sr,20,25.00%,45.00%,25.00%,30.00%,5.00%,8,12.50%,25.00%,62.50%
80567,Nick Powell,UNC Wilmington,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31250,Dylan Sherwood,UNC Wilmington,2015,Sr,0,NA,NA,NA,NA,NA,3,0.00%,66.67%,33.33%
80568,Jordan Talley,UNC Wilmington,2015,So,41,34.15%,36.59%,14.63%,48.78%,0.00%,7,0.00%,85.71%,14.29%
87222,Aarias Austin,Northern Iowa,2015,Jr,4,25.00%,75.00%,0.00%,25.00%,0.00%,2,0.00%,50.00%,50.00%
30544,Matt Bohannon,Northern Iowa,2015,Sr,4,0.00%,25.00%,50.00%,25.00%,0.00%,10,0.00%,80.00%,20.00%
57191,Klint Carlson,Northern Iowa,2015,So,12,8.33%,25.00%,8.33%,66.67%,0.00%,8,0.00%,75.00%,25.00%
57190,Ted Friedman,Northern Iowa,2015,So,4,0.00%,25.00%,0.00%,75.00%,0.00%,3,0.00%,0.00%,100.00%
24230,Paul Jesperson,Northern Iowa,2015,Sr,5,20.00%,20.00%,20.00%,60.00%,20.00%,16,0.00%,68.75%,31.25%
57189,Robert Knar,Northern Iowa,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57188,Bennett Koch,Northern Iowa,2015,So,6,0.00%,66.67%,0.00%,33.33%,0.00%,24,12.50%,37.50%,50.00%
71462,Wyatt Lohaus,Northern Iowa,2015,So,10,10.00%,20.00%,0.00%,80.00%,0.00%,16,0.00%,43.75%,56.25%
57187,Jeremy Morgan,Northern Iowa,2015,Jr,25,8.00%,32.00%,20.00%,48.00%,4.00%,19,5.26%,68.42%,26.32%
28786,Wes Washpun,Northern Iowa,2015,Sr,78,26.92%,20.51%,12.82%,66.67%,5.13%,45,4.44%,48.89%,46.67%
28989,Ben Carter,UNLV,2015,Jr,8,25.00%,50.00%,0.00%,50.00%,0.00%,8,25.00%,50.00%,25.00%
30616,Barry Cheaney,UNLV,2015,Sr,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
42637,Daquan Cook,UNLV,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
80941,Jordan Cornish,UNLV,2015,So,11,27.27%,27.27%,36.36%,36.36%,18.18%,12,0.00%,33.33%,66.67%
30617,Bryan Glenn,UNLV,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
26695,Tyrell Bellot-Green,UNLV,2015,Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
59508,Derrick Jones,UNLV,2015,Fr,5,60.00%,40.00%,0.00%,60.00%,0.00%,13,7.69%,30.77%,61.54%
80940,Patrick McCaw,UNLV,2015,So,34,44.12%,52.94%,14.71%,32.35%,26.47%,19,5.26%,36.84%,57.89%
42369,Dwayne Morgan,UNLV,2015,So,3,33.33%,33.33%,33.33%,33.33%,0.00%,14,14.29%,42.86%,42.86%
30892,Ike Nwamu,UNLV,2015,Sr,11,36.36%,72.73%,0.00%,27.27%,18.18%,12,0.00%,41.67%,58.33%
52562,Goodluck Okonoboh,UNLV,2015,So,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
53414,Jalen Poyser,UNLV,2015,Fr,9,33.33%,0.00%,44.44%,55.56%,0.00%,11,0.00%,54.55%,45.45%
28207,Jerome Seagears,UNLV,2015,Sr,41,41.46%,36.59%,21.95%,41.46%,14.63%,26,3.85%,50.00%,46.15%
97489,Austin Starr,UNLV,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
54846,Stephen Zimmerman,UNLV,2015,Fr,8,0.00%,50.00%,12.50%,37.50%,12.50%,18,5.56%,33.33%,61.11%
45161,Michael Buchanan,USC Upstate,2015,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
80355,Mike Cunningham,USC Upstate,2015,Fr,3,0.00%,0.00%,0.00%,100.00%,0.00%,4,25.00%,50.00%,25.00%
57918,Josh Cuthbertson,USC Upstate,2015,Jr,4,25.00%,0.00%,50.00%,50.00%,0.00%,3,0.00%,66.67%,33.33%
97537,Blake Edwards,USC Upstate,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
45531,Damien Goodwin,USC Upstate,2015,Jr,1,0.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
85323,Deion Holmes,USC Upstate,2015,Fr,4,0.00%,0.00%,50.00%,50.00%,0.00%,2,50.00%,0.00%,50.00%
89356,Malik Moore,USC Upstate,2015,Fr,1,100.00%,0.00%,100.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
80359,Jacob Schulte,USC Upstate,2015,So,0,NA,NA,NA,NA,NA,2,0.00%,100.00%,0.00%
80356,Marvin Smith,USC Upstate,2015,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,50.00%,50.00%
52842,Jure Span,USC Upstate,2015,Fr,3,33.33%,33.33%,33.33%,33.33%,0.00%,1,0.00%,100.00%,0.00%
55344,Tristan Thomas,USC Upstate,2015,Jr,2,0.00%,50.00%,0.00%,50.00%,0.00%,2,0.00%,0.00%,100.00%
80357,Ramel Thompkins,USC Upstate,2015,So,2,0.00%,50.00%,0.00%,50.00%,0.00%,1,0.00%,0.00%,100.00%
97536,Philip Whittington,USC Upstate,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31564,Courtney Austin,Texas-Arlington,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
52815,Jorge Bilbao,Texas-Arlington,2015,Jr,2,0.00%,50.00%,50.00%,0.00%,0.00%,7,28.57%,28.57%,42.86%
42803,Drew Charles,Texas-Arlington,2015,Jr,8,12.50%,37.50%,25.00%,37.50%,0.00%,3,0.00%,33.33%,66.67%
97830,Mairega Clarke,Texas-Arlington,2015,Jr,1,100.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,0.00%,100.00%
57485,Kennedy Eubanks,Texas-Arlington,2015,Sr,3,33.33%,66.67%,0.00%,33.33%,0.00%,9,11.11%,33.33%,55.56%
81477,Julian Harris,Texas-Arlington,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56670,Nathan Hawkins (2),Texas-Arlington,2015,So,4,0.00%,25.00%,25.00%,50.00%,0.00%,5,0.00%,100.00%,0.00%
81478,Kevin Hervey,Texas-Arlington,2015,So,7,42.86%,57.14%,14.29%,28.57%,0.00%,7,14.29%,14.29%,71.43%
85104,Jalen Jones (2),Texas-Arlington,2015,Jr,4,75.00%,50.00%,0.00%,50.00%,25.00%,3,66.67%,0.00%,33.33%
81479,Erick Neal,Texas-Arlington,2015,So,22,45.45%,40.91%,9.09%,50.00%,4.55%,16,0.00%,56.25%,43.75%
84649,Nick Pallas,Texas-Arlington,2015,Fr,4,0.00%,50.00%,0.00%,50.00%,25.00%,7,0.00%,14.29%,85.71%
97832,Faith Pope,Texas-Arlington,2015,Jr,4,50.00%,50.00%,25.00%,25.00%,0.00%,1,0.00%,100.00%,0.00%
81480,Kaelon Wilson,Texas-Arlington,2015,So,2,0.00%,50.00%,0.00%,50.00%,0.00%,7,14.29%,28.57%,57.14%
43131,Alex Anderson,Tennessee-Martin,2015,Sr,3,0.00%,33.33%,0.00%,66.67%,0.00%,8,0.00%,100.00%,0.00%
81921,Nick Detlev,Tennessee-Martin,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
59237,Terrence Durham,Tennessee-Martin,2015,Sr,6,16.67%,16.67%,0.00%,83.33%,0.00%,2,50.00%,50.00%,0.00%
44320,Kedar Edwards,Tennessee-Martin,2015,Jr,3,0.00%,33.33%,0.00%,66.67%,0.00%,4,0.00%,75.00%,25.00%
58911,James Harrison,Tennessee-Martin,2015,Jr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
42569,Twymond Howard,Tennessee-Martin,2015,Sr,6,16.67%,0.00%,16.67%,83.33%,0.00%,6,0.00%,50.00%,50.00%
81924,Richard Lee,Tennessee-Martin,2015,So,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,66.67%,33.33%
97622,Fatodd Lewis,Tennessee-Martin,2015,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,4,25.00%,50.00%,25.00%
97623,Malik London,Tennessee-Martin,2015,Jr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
26340,Javier Martinez,Tennessee-Martin,2015,Jr,0,NA,NA,NA,NA,NA,2,100.00%,0.00%,0.00%
81235,Jacolby Mobley,Tennessee-Martin,2015,Jr,5,0.00%,20.00%,40.00%,40.00%,0.00%,3,0.00%,66.67%,33.33%
59236,Chandler Rowe,Tennessee-Martin,2015,Jr,0,NA,NA,NA,NA,NA,4,25.00%,25.00%,50.00%
31391,Myles Taylor,Tennessee-Martin,2015,Sr,2,0.00%,100.00%,0.00%,0.00%,0.00%,9,33.33%,33.33%,33.33%
91006,Jalen Variste,Tennessee-Martin,2015,Jr,1,0.00%,0.00%,100.00%,0.00%,0.00%,3,0.00%,66.67%,33.33%
80935,Henry Bolton,Utah State,2015,So,2,50.00%,50.00%,0.00%,50.00%,50.00%,1,0.00%,100.00%,0.00%
80931,Trace Cureton,Utah State,2015,Sr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
57098,Lew Evans,Utah State,2015,Jr,4,25.00%,75.00%,0.00%,25.00%,25.00%,18,11.11%,33.33%,55.56%
80938,Elston Jones,Utah State,2015,So,2,0.00%,50.00%,0.00%,50.00%,0.00%,6,0.00%,50.00%,50.00%
97487,John Middleton,Utah State,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56543,Grayson Moore,Utah State,2015,Sr,5,0.00%,40.00%,0.00%,60.00%,20.00%,5,0.00%,80.00%,20.00%
57216,Jalen Moore,Utah State,2015,Jr,19,10.53%,26.32%,10.53%,63.16%,5.26%,14,0.00%,57.14%,42.86%
80933,Julion Pearre,Utah State,2015,So,3,33.33%,0.00%,33.33%,66.67%,0.00%,9,0.00%,77.78%,22.22%
80932,Darius Perkins,Utah State,2015,Sr,15,33.33%,40.00%,6.67%,53.33%,6.67%,11,9.09%,54.55%,36.36%
41398,Shane Rector,Utah State,2015,Jr,27,33.33%,55.56%,3.70%,40.74%,7.41%,21,0.00%,38.10%,61.90%
80937,Chris Smith (3),Utah State,2015,Sr,17,11.76%,35.29%,5.88%,58.82%,0.00%,8,0.00%,75.00%,25.00%
42815,Quinn Taylor,Utah State,2015,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
91011,Andrew Bastien,Utah Valley,2015,Jr,0,NA,NA,NA,NA,NA,2,50.00%,50.00%,0.00%
63477,Cory Cardwell,Utah Valley,2015,Sr,4,50.00%,75.00%,0.00%,25.00%,0.00%,0,NA,NA,NA
30477,Alex Carr,Utah Valley,2015,Sr,3,66.67%,33.33%,33.33%,33.33%,0.00%,3,66.67%,33.33%,0.00%
86742,Telly Davenport,Utah Valley,2015,RS-Fr,3,33.33%,33.33%,0.00%,66.67%,0.00%,2,0.00%,0.00%,100.00%
42811,Marcel Davis,Utah Valley,2015,Sr,14,35.71%,42.86%,14.29%,42.86%,0.00%,14,7.14%,42.86%,50.00%
80934,Konner Frey,Utah Valley,2015,Jr,3,0.00%,0.00%,0.00%,100.00%,0.00%,8,0.00%,25.00%,75.00%
57608,Hayes Garrity,Utah Valley,2015,RS-Jr,3,66.67%,66.67%,33.33%,0.00%,0.00%,1,0.00%,100.00%,0.00%
81926,Dayon Goodman,Utah Valley,2015,So,0,NA,NA,NA,NA,NA,3,0.00%,100.00%,0.00%
30634,Darrious Hamilton,Utah Valley,2015,Sr,0,NA,NA,NA,NA,NA,2,50.00%,50.00%,0.00%
81928,Jaden Jackson,Utah Valley,2015,Sr,8,37.50%,25.00%,0.00%,75.00%,0.00%,3,0.00%,66.67%,33.33%
44775,Tyler Ott,Utah Valley,2015,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
97620,Hayden Schenck,Utah Valley,2015,Fr,1,100.00%,0.00%,0.00%,100.00%,0.00%,8,12.50%,50.00%,37.50%
97621,Ivory Young,Utah Valley,2015,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,8,0.00%,87.50%,12.50%
85415,Gabe Bealer,Utah,2015,So,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
84962,Lorenzo Bonam,Utah,2015,Jr,66,28.79%,46.97%,10.61%,40.91%,13.64%,42,2.38%,66.67%,30.95%
81002,Brekkott Chapman,Utah,2015,So,23,8.70%,47.83%,4.35%,47.83%,17.39%,19,21.05%,42.11%,36.84%
81003,Jake Connor,Utah,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
