GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
11589,David McKinley,Ohio,2012,Sr,NA,NA,0.00%,NA,NA,NA,NA,NA,NA
3963,Walter Offutt,Ohio,2012,Sr,10.34%,0.00%,0.00%,53.33%,0.00%,42.11%,3.45%,0.00%,0.00%
10771,Jon Smith,Ohio,2012,Jr,0.00%,NA,NA,0.00%,NA,NA,23.81%,NA,40.00%
31322,Stevie Taylor,Ohio,2012,So,33.33%,0.00%,0.00%,50.00%,50.00%,28.57%,0.00%,0.00%,NA
42953,Travis Wilkins,Ohio,2012,Jr,NA,0.00%,0.00%,NA,100.00%,0.00%,NA,0.00%,NA
9283,Markel Brown,Oklahoma State,2012,Jr,12.00%,2.15%,1.06%,47.37%,40.00%,27.59%,2.00%,0.00%,0.00%
34173,Alex Budke,Oklahoma State,2012,So,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
9371,Mike Cobbins,Oklahoma State,2012,So,10.45%,13.33%,NA,36.36%,22.22%,NA,23.88%,6.67%,42.11%
32589,Mason Cox,Oklahoma State,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
28808,Phil Forte,Oklahoma State,2012,Fr,36.36%,0.00%,0.00%,50.00%,18.18%,33.71%,0.00%,0.00%,NA
42411,Kirby Gardner,Oklahoma State,2012,Jr,33.33%,23.08%,12.50%,0.00%,45.45%,28.57%,0.00%,0.00%,NA
5924,Philip Jurick,Oklahoma State,2012,Sr,6.25%,8.33%,NA,70.00%,22.22%,NA,53.13%,8.33%,5.56%
28715,Kamari Murphy,Oklahoma State,2012,Fr,6.45%,3.33%,0.00%,20.00%,42.86%,50.00%,19.35%,6.67%,12.50%
24147,Le'Bryan Nash,Oklahoma State,2012,So,10.00%,9.09%,0.00%,29.17%,37.14%,28.00%,4.29%,0.91%,0.00%
23310,Jean-Paul Olukemi,Oklahoma State,2012,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
28843,Christien Sager,Oklahoma State,2012,So,0.00%,0.00%,NA,100.00%,100.00%,NA,0.00%,0.00%,NA
24275,Marcus Smart,Oklahoma State,2012,Fr,6.33%,8.42%,1.18%,50.00%,31.58%,29.03%,10.13%,4.21%,8.33%
28005,Marek Soucek,Oklahoma State,2012,So,NA,0.00%,0.00%,NA,NA,25.00%,NA,0.00%,NA
42412,Ford Stuen,Oklahoma State,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23309,Brian Williams (3),Oklahoma State,2012,So,9.52%,7.69%,0.00%,37.50%,20.00%,20.00%,4.76%,7.69%,0.00%
28840,Casey Arent,Oklahoma,2012,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
9341,Cameron Clark,Oklahoma,2012,Jr,9.38%,1.16%,NA,33.33%,26.00%,NA,6.25%,2.33%,0.00%
42414,Isaiah Cousins,Oklahoma,2012,Fr,25.00%,3.03%,3.45%,16.67%,32.00%,52.38%,0.00%,0.00%,NA
4253,Andrew Fitzgerald,Oklahoma,2012,Sr,16.67%,3.75%,0.00%,37.50%,34.69%,0.00%,5.56%,2.50%,0.00%
28841,James Fraschilla,Oklahoma,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
28842,Sam Grooms,Oklahoma,2012,Sr,16.67%,5.88%,0.00%,33.33%,44.44%,50.00%,0.00%,0.00%,NA
42415,Buddy Hield,Oklahoma,2012,Fr,4.88%,7.69%,1.92%,29.41%,24.00%,31.71%,12.20%,7.69%,0.00%
42416,Je'lon Hornbeak,Oklahoma,2012,Fr,0.00%,7.14%,0.00%,33.33%,45.45%,36.36%,23.08%,3.57%,0.00%
10105,Amath M'Baye,Oklahoma,2012,Jr,8.06%,2.97%,0.00%,26.32%,36.36%,34.78%,16.13%,4.95%,20.00%
23308,Tyler Neal,Oklahoma,2012,Jr,20.00%,0.00%,0.00%,0.00%,20.00%,60.00%,20.00%,0.00%,0.00%
5841,Romero Osby,Oklahoma,2012,Sr,6.31%,6.87%,0.00%,47.37%,35.14%,14.29%,14.41%,0.76%,0.00%
4254,Steven Pledger,Oklahoma,2012,Sr,0.00%,0.00%,0.69%,50.00%,26.83%,35.87%,11.11%,5.41%,0.00%
45346,Aaron Bacote,Old Dominion,2012,Fr,22.22%,0.00%,0.00%,60.00%,33.33%,40.00%,11.11%,0.00%,0.00%
23659,Dimitri Batten,Old Dominion,2012,So,0.00%,9.09%,0.00%,33.33%,62.50%,54.55%,5.88%,0.00%,0.00%
45345,Deion Clark,Old Dominion,2012,Fr,14.29%,0.00%,0.00%,100.00%,33.33%,28.57%,28.57%,0.00%,0.00%
3687,Donte Hill,Old Dominion,2012,Jr,3.70%,25.00%,4.76%,50.00%,20.00%,27.78%,14.81%,12.50%,0.00%
18853,Anton Larsen,Old Dominion,2012,Jr,20.00%,0.00%,0.00%,50.00%,66.67%,25.00%,40.00%,0.00%,0.00%
45344,Stuart McEwen,Old Dominion,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
3789,DeShawn Painter,Old Dominion,2012,Sr,5.71%,9.09%,0.00%,46.67%,66.67%,50.00%,17.14%,3.03%,0.00%
45342,Keenan Palmore,Old Dominion,2012,Fr,4.76%,11.11%,0.00%,42.86%,37.50%,100.00%,14.29%,0.00%,0.00%
23660,Richard Ross,Old Dominion,2012,So,17.39%,16.67%,50.00%,60.00%,40.00%,50.00%,13.04%,0.00%,0.00%
49345,Martin Shaw,Old Dominion,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
18861,Nick Wright,Old Dominion,2012,Sr,3.85%,9.09%,0.00%,40.00%,30.00%,33.33%,23.08%,0.00%,33.33%
42357,Terry Brutus,Ole Miss,2012,Fr,8.33%,0.00%,NA,25.00%,100.00%,NA,25.00%,100.00%,0.00%
3631,Reginald Becton,Ole Miss,2012,Sr,5.63%,7.69%,NA,28.57%,34.48%,NA,26.76%,5.13%,19.05%
9379,Demarco Cox,Ole Miss,2012,RS-Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
10061,Marshall Henderson,Ole Miss,2012,Jr,8.00%,4.29%,1.52%,66.67%,28.21%,32.09%,4.00%,2.86%,0.00%
5787,Murphy Holloway,Ole Miss,2012,Sr,7.55%,12.99%,0.00%,26.47%,37.50%,0.00%,15.09%,12.99%,3.85%
28803,Aaron Jones,Ole Miss,2012,So,25.00%,0.00%,NA,0.00%,0.00%,NA,25.00%,0.00%,0.00%
42359,Derrick Millinghaus,Ole Miss,2012,Fr,13.64%,11.54%,3.13%,66.67%,20.00%,33.33%,0.00%,0.00%,NA
42360,Martavious Newby,Ole Miss,2012,Fr,0.00%,NA,0.00%,100.00%,NA,100.00%,0.00%,NA,NA
23349,Will Norman,Ole Miss,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
46370,Cade Peeper,Ole Miss,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
42361,Anthony Perez-Cortesia,Ole Miss,2012,Fr,0.00%,50.00%,14.29%,0.00%,0.00%,0.00%,33.33%,25.00%,0.00%
28805,Jarvis Summers,Ole Miss,2012,So,12.20%,4.35%,10.53%,50.00%,25.53%,20.00%,2.44%,1.45%,0.00%
28806,Ladarius White,Ole Miss,2012,So,7.69%,4.84%,2.50%,61.54%,26.32%,33.33%,0.00%,3.23%,0.00%
3860,Nick Williams,Ole Miss,2012,Sr,10.00%,1.61%,2.56%,100.00%,25.00%,34.38%,0.00%,4.84%,0.00%
31939,C.J. Carter,Omaha,2012,So,0.00%,0.00%,0.00%,25.00%,66.67%,0.00%,0.00%,0.00%,NA
31940,Jacques Coleman,Omaha,2012,Sr,0.00%,0.00%,0.00%,NA,0.00%,0.00%,0.00%,0.00%,NA
7355,Koang Doluony,Omaha,2012,Sr,NA,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,NA
31944,Tyler Egli,Omaha,2012,Sr,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
31949,Matt Hagerbaumer,Omaha,2012,Jr,0.00%,NA,NA,NA,NA,NA,20.00%,NA,0.00%
31950,John Karhoff,Omaha,2012,Jr,0.00%,4.17%,0.00%,0.00%,18.75%,NA,11.11%,0.00%,0.00%
31948,Simon Krych,Omaha,2012,Fr,0.00%,33.33%,NA,NA,0.00%,NA,0.00%,0.00%,NA
43177,Alex Phillips,Omaha,2012,Jr,40.00%,0.00%,0.00%,33.33%,12.50%,25.00%,0.00%,12.50%,0.00%
43175,Justin Simmons,Omaha,2012,Jr,12.50%,6.90%,0.00%,25.00%,18.75%,0.00%,0.00%,3.45%,0.00%
31941,Caleb Steffensmeier,Omaha,2012,Jr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
43174,Marcus Tyus,Omaha,2012,Fr,25.00%,0.00%,0.00%,100.00%,25.00%,0.00%,0.00%,14.29%,0.00%
31945,Alex Welhouse,Omaha,2012,Sr,16.67%,0.00%,0.00%,66.67%,0.00%,12.50%,16.67%,0.00%,0.00%
13021,Damen Bell-Holter,Oral Roberts,2012,Sr,12.12%,3.23%,0.00%,40.00%,21.62%,50.00%,21.21%,6.45%,0.00%
31547,Korey Billbury,Oral Roberts,2012,Fr,28.00%,9.52%,0.00%,40.00%,46.67%,41.67%,0.00%,4.76%,0.00%
44141,Corbin Byford,Oral Roberts,2012,RS-Fr,NA,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA
44142,Brandon Conley,Oral Roberts,2012,Fr,0.00%,0.00%,NA,0.00%,40.00%,NA,22.22%,12.50%,0.00%
10064,Shawn Glover,Oral Roberts,2012,Jr,0.00%,4.41%,0.00%,50.00%,25.71%,30.00%,13.33%,4.41%,0.00%
31544,D.J. Jackson,Oral Roberts,2012,Fr,37.50%,0.00%,0.00%,33.33%,25.00%,27.27%,0.00%,0.00%,NA
44143,Jorden Kaufman,Oral Roberts,2012,Fr,0.00%,0.00%,NA,0.00%,20.00%,NA,0.00%,16.67%,0.00%
23102,Jake Lliteras,Oral Roberts,2012,So,100.00%,33.33%,0.00%,0.00%,0.00%,25.00%,0.00%,0.00%,NA
13030,Mikey Manghum,Oral Roberts,2012,Jr,0.00%,0.00%,0.00%,NA,0.00%,0.00%,0.00%,0.00%,NA
13033,Warren Niles,Oral Roberts,2012,Sr,3.03%,8.00%,3.64%,41.67%,37.50%,36.36%,6.06%,0.00%,0.00%
32594,P.J. Purnell,Oral Roberts,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23104,Steven Roundtree,Oral Roberts,2012,Jr,8.00%,13.89%,0.00%,50.00%,22.22%,0.00%,24.00%,0.00%,16.67%
44144,Caleb Tannehill,Oral Roberts,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
30393,Charles Barton,Oregon State,2012,So,7.69%,0.00%,11.76%,57.14%,0.00%,23.08%,0.00%,0.00%,NA
6800,Angus Brandt,Oregon State,2012,RS-Sr,0.00%,0.00%,0.00%,50.00%,50.00%,25.00%,9.09%,16.67%,0.00%
6805,Joe Burton,Oregon State,2012,Sr,9.20%,7.69%,0.00%,57.50%,33.33%,0.00%,10.34%,2.56%,0.00%
9392,Devon Collier,Oregon State,2012,Jr,14.14%,18.75%,NA,50.00%,20.00%,NA,16.16%,6.25%,0.00%
23254,Daniel Jones,Oregon State,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
30394,C.J. Mitchell,Oregon State,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23255,Eric Moreland,Oregon State,2012,So,5.00%,0.00%,0.00%,31.25%,6.25%,100.00%,17.50%,15.00%,0.00%
42496,Langston Morris-Walker,Oregon State,2012,Fr,0.00%,0.00%,0.00%,0.00%,NA,33.33%,0.00%,0.00%,NA
30395,Michael Moyer,Oregon State,2012,So,NA,NA,0.00%,NA,NA,NA,NA,NA,NA
6811,Roberto Nelson,Oregon State,2012,Jr,12.20%,12.28%,1.69%,55.00%,54.05%,34.15%,2.44%,1.75%,0.00%
30396,Jullian Powers,Oregon State,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
28740,Jarmal Reid,Oregon State,2012,Fr,18.75%,33.33%,NA,33.33%,25.00%,NA,6.25%,0.00%,0.00%
42495,Victor Robbins,Oregon State,2012,Fr,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA,NA
42494,Olaf Schaftenaar,Oregon State,2012,Fr,0.00%,0.00%,3.57%,0.00%,33.33%,29.41%,0.00%,0.00%,NA
9326,Ahmad Starks,Oregon State,2012,Jr,35.29%,3.23%,0.00%,45.45%,34.78%,31.82%,0.00%,0.00%,NA
24649,Dominic Artis,Oregon,2012,Fr,8.82%,4.65%,0.00%,35.00%,42.42%,17.24%,0.00%,0.00%,NA
28985,Waverly Austin,Oregon,2012,Jr,2.86%,8.33%,NA,31.58%,25.00%,NA,25.71%,16.67%,0.00%
42500,Coleton Baker,Oregon,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
28989,Ben Carter,Oregon,2012,Fr,20.00%,6.25%,NA,30.00%,12.50%,NA,26.67%,6.25%,0.00%
29195,Damyean Dotson,Oregon,2012,Fr,7.69%,1.30%,1.32%,64.29%,14.29%,34.62%,11.54%,2.60%,0.00%
30389,Carlos Emory,Oregon,2012,Sr,10.00%,7.27%,0.00%,64.52%,26.47%,34.29%,15.71%,1.82%,16.67%
7903,Arsalan Kazemi,Oregon,2012,Sr,9.20%,14.29%,0.00%,40.00%,75.00%,0.00%,25.29%,14.29%,8.70%
30391,Austin Kuemper,Oregon,2012,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23249,Johnathan Loyd,Oregon,2012,Jr,17.65%,0.00%,0.00%,75.00%,37.50%,47.83%,0.00%,3.03%,0.00%
23340,Nicholas Lucenti,Oregon,2012,Jr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
42498,Willie Moore,Oregon,2012,Fr,0.00%,0.00%,0.00%,NA,100.00%,40.00%,0.00%,0.00%,NA
42497,Fred Richardson III,Oregon,2012,Fr,0.00%,NA,0.00%,NA,NA,0.00%,100.00%,NA,0.00%
6768,E.J. Singler,Oregon,2012,Sr,10.71%,3.90%,0.00%,58.33%,37.50%,30.19%,3.57%,3.90%,0.00%
2366,Tony Woods,Oregon,2012,Sr,7.41%,6.15%,NA,31.25%,29.79%,NA,20.37%,1.54%,33.33%
31126,Colin Beatty,Pacific,2012,Sr,0.00%,0.00%,0.00%,0.00%,14.29%,50.00%,25.00%,26.67%,0.00%
7121,Andrew Bock,Pacific,2012,Jr,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,0.00%,0.00%,NA
31132,Rodrigo de Souza,Pacific,2012,Sr,0.00%,25.00%,0.00%,50.00%,25.00%,22.22%,0.00%,0.00%,NA
31127,Markus Duran,Pacific,2012,Sr,NA,NA,0.00%,NA,NA,33.33%,NA,NA,NA
31131,Travis Fulton,Pacific,2012,Sr,0.00%,0.00%,0.00%,100.00%,0.00%,9.09%,20.00%,0.00%,0.00%
44767,Tony Gill,Pacific,2012,Jr,11.11%,14.29%,0.00%,0.00%,0.00%,50.00%,22.22%,0.00%,0.00%
31125,Trevin Harris,Pacific,2012,Jr,0.00%,0.00%,0.00%,NA,0.00%,40.00%,0.00%,0.00%,NA
16682,Reed Kamler,Pacific,2012,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
22792,Khalil Kelley,Pacific,2012,Jr,25.00%,6.25%,NA,37.50%,30.00%,NA,8.33%,18.75%,0.00%
22790,Spencer Llewellyn,Pacific,2012,So,NA,0.00%,NA,NA,100.00%,NA,NA,0.00%,NA
31129,Lorenzo McCloud,Pacific,2012,Sr,11.11%,11.76%,8.33%,25.00%,33.33%,37.50%,5.56%,0.00%,0.00%
31130,Ross Rivera,Pacific,2012,Jr,20.00%,0.00%,0.00%,33.33%,22.22%,0.00%,20.00%,0.00%,0.00%
44770,Aaron Short,Pacific,2012,RS-Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
44771,Sama Taku,Pacific,2012,Jr,12.50%,13.33%,0.00%,50.00%,30.77%,50.00%,0.00%,6.67%,0.00%
31133,Tim Thomas,Pacific,2012,Jr,0.00%,0.00%,0.00%,0.00%,NA,0.00%,25.00%,0.00%,0.00%
16676,Jordan Turner,Pacific,2012,Sr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
28772,Patrick Ackerman,Penn State,2012,So,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA
3978,Sasa Borovnjak,Penn State,2012,Jr,8.89%,10.45%,NA,12.50%,28.21%,NA,2.22%,5.97%,0.00%
23213,Nick Colella,Penn State,2012,Sr,0.00%,0.00%,0.00%,100.00%,33.33%,35.48%,0.00%,0.00%,NA
3977,Tim Frazier,Penn State,2012,RS-Sr,10.00%,0.00%,0.00%,80.00%,25.00%,100.00%,20.00%,0.00%,0.00%
23214,Jon Graham,Penn State,2012,So,23.08%,7.69%,NA,44.44%,44.44%,NA,38.46%,0.00%,0.00%
42327,Donovon Jack,Penn State,2012,Fr,0.00%,16.67%,0.00%,33.33%,25.00%,100.00%,11.11%,16.67%,0.00%
42328,Akosa Maduegbunam,Penn State,2012,Fr,50.00%,0.00%,0.00%,0.00%,0.00%,25.00%,0.00%,0.00%,NA
3981,Jermaine Marshall,Penn State,2012,Jr,5.88%,10.42%,0.95%,29.41%,29.82%,41.18%,0.00%,2.08%,0.00%
30358,Kevin Montminy,Penn State,2012,So,0.00%,NA,0.00%,NA,NA,0.00%,50.00%,NA,0.00%
22883,D.J. Newbill,Penn State,2012,So,14.61%,9.24%,0.00%,38.64%,33.33%,40.74%,2.25%,1.68%,0.00%
48114,Kevin Onyeaka,Penn State,2012,Jr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
42329,Brandon Taylor,Penn State,2012,Fr,27.27%,7.69%,3.33%,0.00%,25.00%,19.15%,9.09%,11.54%,0.00%
28776,Ross Travis,Penn State,2012,So,10.00%,6.49%,0.00%,28.57%,14.29%,46.15%,23.33%,3.90%,10.00%
23215,Alan Wisniewski,Penn State,2012,So,0.00%,33.33%,NA,NA,100.00%,NA,0.00%,100.00%,0.00%
30869,Henry Brooks,Pennsylvania ,2012,So,0.00%,0.00%,NA,0.00%,16.67%,NA,0.00%,0.00%,NA
30871,Camryn Crocker,Pennsylvania ,2012,So,0.00%,0.00%,0.00%,50.00%,NA,100.00%,0.00%,0.00%,NA
23835,Fran Dougherty,Pennsylvania ,2012,Jr,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,20.00%,0.00%,0.00%
30872,Simeon Esprit,Pennsylvania ,2012,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
23838,Cameron Gunter,Pennsylvania ,2012,Jr,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA,NA
43235,Tony Hicks,Pennsylvania ,2012,Fr,16.67%,5.56%,0.00%,42.86%,30.77%,0.00%,0.00%,0.00%,NA
23833,Miles Jackson-Cartwright,Pennsylvania ,2012,Jr,30.00%,5.56%,0.00%,16.67%,14.29%,11.76%,0.00%,0.00%,NA
23837,Dau Jok,Pennsylvania ,2012,Jr,NA,0.00%,0.00%,NA,0.00%,28.57%,NA,0.00%,NA
43236,Jamal Lewis,Pennsylvania ,2012,Fr,14.29%,0.00%,0.00%,25.00%,0.00%,0.00%,0.00%,0.00%,NA
30873,Greg Louis,Pennsylvania ,2012,So,33.33%,0.00%,0.00%,50.00%,50.00%,0.00%,16.67%,0.00%,0.00%
30874,Patrick Lucas-Perry,Pennsylvania ,2012,So,NA,0.00%,0.00%,NA,NA,45.45%,NA,0.00%,0.00%
43237,Darien Nelson-Henry,Pennsylvania ,2012,Fr,4.35%,0.00%,NA,37.50%,33.33%,NA,26.09%,0.00%,0.00%
23839,Steve Rennard,Pennsylvania ,2012,Jr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
24364,Jordan Baker,Pepperdine,2012,So,14.29%,9.52%,3.85%,40.00%,28.57%,29.41%,0.00%,2.38%,0.00%
42741,Stacy Davis,Pepperdine,2012,Fr,5.00%,9.52%,NA,0.00%,40.00%,NA,10.00%,4.76%,0.00%
30419,Moriba De Freitas,Pepperdine,2012,Jr,7.69%,11.11%,NA,37.50%,33.33%,NA,23.08%,11.11%,0.00%
8428,Lorne Jackson,Pepperdine,2012,Sr,5.26%,8.33%,3.03%,50.00%,47.06%,32.00%,0.00%,0.00%,NA
42742,Malte Kramer,Pepperdine,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23417,Jan Maehlen,Pepperdine,2012,So,0.00%,0.00%,NA,NA,0.00%,NA,66.67%,50.00%,0.00%
42743,Austin Mills,Pepperdine,2012,Fr,25.00%,33.33%,0.00%,0.00%,33.33%,30.00%,0.00%,0.00%,NA
30418,Manny Ochenje,Pepperdine,2012,So,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,0.00%,NA
42744,Jett Raines,Pepperdine,2012,Fr,0.00%,0.00%,NA,57.14%,31.25%,NA,17.65%,4.55%,0.00%
42745,Atif Russell,Pepperdine,2012,Fr,25.00%,0.00%,0.00%,66.67%,25.00%,0.00%,25.00%,0.00%,0.00%
30417,Nikolas Skouen,Pepperdine,2012,Jr,33.33%,10.00%,0.00%,100.00%,20.00%,15.38%,0.00%,10.00%,0.00%
48165,Allen Stevens,Pepperdine,2012,So,NA,0.00%,NA,NA,NA,NA,NA,0.00%,NA
8419,Caleb Willis,Pepperdine,2012,Sr,0.00%,0.00%,0.00%,100.00%,28.57%,NA,0.00%,0.00%,NA
27993,Steven Adams,Pittsburgh,2012,Fr,8.93%,6.45%,NA,45.00%,36.36%,NA,37.50%,0.00%,0.00%
28970,Durand Johnson,Pittsburgh,2012,Fr,0.00%,7.69%,0.00%,100.00%,33.33%,37.50%,16.67%,0.00%,0.00%
9373,J.J. Moore,Pittsburgh,2012,Jr,12.90%,4.76%,2.70%,33.33%,46.15%,37.04%,22.58%,4.76%,0.00%
6235,Lamar Patterson,Pittsburgh,2012,Jr,11.63%,2.38%,0.00%,57.14%,40.00%,34.88%,13.95%,2.38%,0.00%
24300,James Robinson,Pittsburgh,2012,Fr,14.29%,7.69%,0.00%,41.18%,44.44%,61.11%,0.00%,0.00%,NA
2202,Dante Taylor,Pittsburgh,2012,Sr,11.36%,14.29%,NA,33.33%,46.15%,NA,25.00%,9.52%,0.00%
6240,Travon Woodall,Pittsburgh,2012,Sr,19.05%,11.11%,1.22%,8.33%,30.77%,41.82%,4.76%,0.00%,0.00%
9393,Cameron Wright,Pittsburgh,2012,So,5.88%,0.00%,0.00%,40.00%,33.33%,0.00%,5.88%,0.00%,0.00%
6238,Talib Zanna,Pittsburgh,2012,Jr,18.18%,8.93%,NA,48.15%,25.00%,NA,23.64%,8.93%,5.88%
9342,Trey Zeigler,Pittsburgh,2012,Jr,7.89%,13.79%,0.00%,42.11%,33.33%,0.00%,13.16%,3.45%,0.00%
22715,Brandon Cataldo,Portland State,2012,So,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,0.00%,NA
45024,Alyx Foster,Portland State,2012,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
17370,Marcus Hall,Portland State,2012,RS-Jr,0.00%,0.00%,0.00%,NA,0.00%,25.00%,50.00%,100.00%,0.00%
7006,Michael Harthun,Portland State,2012,Sr,0.00%,0.00%,0.00%,50.00%,80.00%,44.44%,0.00%,7.69%,0.00%
31093,Michael Harvey,Portland State,2012,Sr,0.00%,0.00%,0.00%,25.00%,NA,0.00%,50.00%,0.00%,0.00%
16824,Lateef McMullan,Portland State,2012,Sr,25.00%,0.00%,0.00%,100.00%,20.00%,21.43%,0.00%,0.00%,NA
45023,Aaron Moore,Portland State,2012,Jr,25.00%,0.00%,NA,60.00%,46.67%,NA,12.50%,4.17%,0.00%
23377,Renado Parker,Portland State,2012,Sr,0.00%,16.67%,NA,0.00%,25.00%,NA,25.00%,0.00%,0.00%
45022,Lamont Prosser,Portland State,2012,Jr,0.00%,28.57%,NA,NA,75.00%,NA,0.00%,0.00%,NA
31095,Martin Whitmore,Portland State,2012,Sr,NA,33.33%,0.00%,NA,100.00%,0.00%,NA,33.33%,0.00%
23272,"Dre' Winston, Jr.",Portland State,2012,So,20.00%,16.67%,11.11%,0.00%,20.00%,0.00%,0.00%,0.00%,NA
23375,Gary Winston,Portland State,2012,So,0.00%,0.00%,0.00%,0.00%,12.50%,37.50%,0.00%,0.00%,NA
42746,David Ahern,Portland,2012,Fr,50.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,NA
23423,John Bailey,Portland,2012,So,0.00%,0.00%,NA,100.00%,100.00%,NA,0.00%,0.00%,NA
30422,Kevin Bailey,Portland,2012,So,36.84%,2.86%,0.00%,54.55%,33.33%,21.43%,0.00%,2.86%,0.00%
23425,Riley Barker,Portland,2012,So,11.11%,7.69%,0.00%,0.00%,20.00%,33.33%,11.11%,15.38%,0.00%
30423,David Carr,Portland,2012,So,12.50%,22.22%,9.09%,16.67%,33.33%,57.14%,0.00%,0.00%,NA
42747,Jake Ehlers,Portland,2012,Fr,0.00%,0.00%,0.00%,100.00%,NA,0.00%,0.00%,0.00%,NA
23426,Ryan Nicholas,Portland,2012,Jr,13.33%,10.20%,5.00%,60.00%,24.24%,8.33%,0.00%,4.08%,0.00%
42748,Bryce Pressley,Portland,2012,Fr,0.00%,0.00%,0.00%,100.00%,50.00%,16.67%,0.00%,14.29%,0.00%
26536,Oskars Reinfelds,Portland,2012,Fr,36.36%,0.00%,0.00%,50.00%,28.57%,33.33%,0.00%,10.00%,0.00%
23427,Tanner Riley,Portland,2012,Jr,0.00%,0.00%,0.00%,50.00%,37.50%,35.71%,0.00%,0.00%,NA
23418,Derrick Rodgers,Portland,2012,Sr,0.00%,12.00%,0.00%,22.22%,25.00%,0.00%,0.00%,0.00%,NA
23424,Korey Thieleke,Portland,2012,Jr,14.29%,5.88%,0.00%,16.67%,33.33%,11.11%,0.00%,0.00%,NA
28038,Thomas Van Der Mars,Portland,2012,So,6.67%,21.43%,NA,25.00%,35.29%,NA,0.00%,10.71%,0.00%
44066,Wesley Afolayan,Prairie View A&M,2012,Fr,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,0.00%,NA
21663,Patrick Agho,Prairie View A&M,2012,Jr,NA,50.00%,NA,NA,0.00%,NA,NA,50.00%,0.00%
46335,Babajidne Aina,Prairie View A&M,2012,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
20168,Carl Blair,Prairie View A&M,2012,Sr,0.00%,0.00%,0.00%,50.00%,58.33%,40.00%,3.85%,0.00%,0.00%
23163,Demondre Chapman,Prairie View A&M,2012,Jr,11.11%,14.29%,NA,38.46%,25.00%,NA,25.93%,0.00%,0.00%
31494,Jourdan DeMunyck,Prairie View A&M,2012,Sr,11.54%,9.52%,0.00%,25.00%,38.71%,25.00%,19.23%,0.00%,0.00%
31501,Jimmie Duplessis,Prairie View A&M,2012,RS-So,100.00%,NA,NA,50.00%,NA,NA,0.00%,NA,NA
44067,Josh Eleby,Prairie View A&M,2012,Jr,10.53%,0.00%,NA,50.00%,37.50%,NA,5.26%,0.00%,0.00%
31503,Ryan Gesiakowski,Prairie View A&M,2012,Sr,0.00%,0.00%,0.00%,100.00%,0.00%,48.28%,14.29%,0.00%,0.00%
44068,Rasi Jenkins,Prairie View A&M,2012,Jr,9.09%,0.00%,NA,57.14%,66.67%,NA,45.45%,40.00%,0.00%
46334,Cory Jones,Prairie View A&M,2012,Fr,0.00%,0.00%,NA,100.00%,0.00%,NA,0.00%,0.00%,NA
