GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
14726,Tramaine Butler,Alabama State,2011,Sr,59,33,10,0,0,79,18,6,98,29,25,73,44
31457,Phillip Crawford,Alabama State,2011,Jr,73,45,22,1,1,80,26,15,0,0,0,70,45
31455,Jonathan Jefferson,Alabama State,2011,So,12,6,4,0,0,12,3,1,19,2,2,16,10
31454,Eugene Johnson,Alabama State,2011,Fr,6,5,1,0,0,2,1,0,0,0,0,8,2
31453,Josh Mason,Alabama State,2011,RS-Jr,18,8,4,3,1,16,4,1,7,0,0,16,7
14718,Jeffery Middlebrooks,Alabama State,2011,Sr,17,5,0,0,0,24,4,2,79,19,13,41,32
31452,Luther Page,Alabama State,2011,Fr,32,15,9,1,1,42,9,7,0,0,0,49,20
31456,Anthony Price,Alabama State,2011,Jr,6,3,0,0,0,2,0,0,3,1,1,3,0
23130,Kenderek Washington,Alabama State,2011,Sr,16,8,3,1,1,51,19,12,60,25,23,37,23
14723,Ryan Watts,Alabama State,2011,Jr,25,12,3,0,0,51,17,7,53,16,15,29,21
14716,Ivory White,Alabama State,2011,Sr,32,25,9,2,2,35,5,2,97,32,31,33,21
32604,Ralph Wilson,Alabama State,2011,RS-Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
30365,Ken Blackledge,Alabama,2011,So,1,1,0,0,0,0,0,0,0,0,0,0,0
24349,Rodney Cooper,Alabama,2011,Fr,17,7,3,2,2,38,12,1,57,17,14,18,14
5497,Ben Eblen,Alabama,2011,Jr,5,3,0,0,0,7,0,0,0,0,0,1,0
23326,Carl Engstrom,Alabama,2011,So,13,7,3,0,0,3,0,0,0,0,0,9,4
2187,JaMychal Green,Alabama,2011,Sr,68,47,23,12,10,121,58,33,8,2,2,97,68
28789,Moussa Gueye,Alabama,2011,So,6,3,2,1,1,6,2,0,0,0,0,2,2
23327,"Charles Hankerson, Jr.",Alabama,2011,So,8,3,0,0,0,17,4,2,38,12,9,10,7
28790,Nick Jacobs,Alabama,2011,Fr,59,36,21,8,5,73,33,23,0,0,0,27,18
9281,Trevor Lacey,Alabama,2011,Fr,16,11,2,0,0,30,13,1,76,23,17,36,30
5506,Tony Mitchell,Alabama,2011,Jr,45,26,12,13,11,83,29,14,54,22,21,34,24
24171,Levi Randolph,Alabama,2011,Fr,23,12,5,2,2,63,18,5,60,16,12,32,16
9353,Trevor Releford,Alabama,2011,So,63,40,9,0,0,50,20,4,65,18,16,36,29
5495,Andrew Steele,Alabama,2011,Jr,21,13,6,0,0,22,5,0,12,4,3,39,28
17590,Logan Aronhalt,Albany,2011,Jr,33,14,5,1,1,83,33,11,107,36,34,44,37
17593,Mike Black,Albany,2011,Jr,65,40,6,0,0,66,13,1,110,40,26,63,43
22635,Luke Devlin,Albany,2011,So,37,23,13,0,0,47,19,12,52,14,14,33,22
30977,Tanner Gibson,Albany,2011,Fr,0,0,0,0,0,2,1,1,2,0,0,0,0
20295,Jayson Guerrier,Albany,2011,Jr,13,11,4,0,0,41,15,9,69,32,32,22,18
30978,Peter Hooley,Albany,2011,RS-Fr,1,0,0,0,0,0,0,0,5,0,0,0,0
16085,Jacob Iati,Albany,2011,Jr,0,0,0,0,0,6,2,1,54,28,27,2,1
17583,Blake Metcalf,Albany,2011,Jr,65,43,27,5,5,35,16,2,0,0,0,34,9
17589,John Puk,Albany,2011,So,27,16,11,2,2,21,9,7,0,0,0,8,6
30980,Sam Rowley,Albany,2011,Fr,16,10,7,0,0,5,0,0,0,0,0,3,3
30981,Angel Suero,Albany,2011,Jr,122,74,9,1,0,140,39,4,51,20,11,167,139
17594,Ralph Watts,Albany,2011,So,5,3,2,0,0,23,7,1,21,7,6,7,3
23139,Marquiz Baker,Alcorn State,2011,RS-Sr,2,1,0,0,0,5,1,0,15,5,4,5,2
32028,Chris Brand,Alcorn State,2011,Jr,17,11,4,1,1,17,4,1,10,4,4,7,6
32654,Devon Francis,Alcorn State,2011,Fr,2,1,0,0,0,0,0,0,1,1,1,0,0
14787,Ian Francis,Alcorn State,2011,Jr,65,33,13,5,4,30,8,4,2,0,0,43,28
31464,JaMichael Hawkins,Alcorn State,2011,Fr,21,9,1,0,0,24,5,1,40,9,7,12,8
23137,Kendrick McDonald,Alcorn State,2011,Sr,25,9,0,0,0,147,67,35,25,4,3,37,27
31465,Jarvis Moore,Alcorn State,2011,Jr,17,6,0,0,0,10,4,0,10,5,4,0,0
32559,Anthony Nieves,Alcorn State,2011,Jr,33,12,4,2,0,28,8,2,32,10,8,37,25
31466,Twann Oakley,Alcorn State,2011,Jr,21,12,5,0,0,51,20,5,87,27,19,34,28
31467,Xavian Rimmer,Alcorn State,2011,Fr,51,22,4,0,0,45,17,1,48,14,10,47,39
32064,Martevious Sanders,Alcorn State,2011,Jr,12,7,2,0,0,25,9,1,1,0,0,7,5
14792,Michael Starks,Alcorn State,2011,Jr,52,34,21,11,11,20,4,2,0,0,0,44,20
31468,KeDorian Sullivan,Alcorn State,2011,Fr,66,39,22,10,8,26,4,3,3,1,1,35,21
31463,Tyson Tufono,Alcorn State,2011,Fr,0,0,0,0,0,0,0,0,3,1,1,0,0
16942,Mike Bersch,American University,2011,Jr,2,0,0,0,0,4,2,0,16,5,5,5,3
16939,Jordan Borucki,American University,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,Troy Brewer,American University,2011,Sr,19,13,5,1,1,94,34,11,105,41,34,27,21
16935,Daniel Fisher,American University,2011,Jr,8,4,4,0,0,14,5,4,1,0,0,8,6
22844,"Warren Flood, Jr.",American University,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
16944,Riley Grafft,American University,2011,Sr,36,26,22,8,8,22,7,5,1,1,1,28,15
16938,Joe Hill (2),American University,2011,Sr,0,0,0,0,0,1,0,0,7,2,2,0,0
5958,Charles Hinkle,American University,2011,Sr,49,24,9,1,1,141,52,8,154,67,60,104,86
16934,Blake Jolivette,American University,2011,Jr,37,13,1,0,0,112,37,8,23,10,7,30,21
30933,Kyle Kager,American University,2011,Fr,1,0,0,0,0,1,1,1,0,0,0,0,0
16945,Simon McCormack,American University,2011,Sr,45,27,8,0,0,14,6,0,0,0,0,14,5
16936,Daniel Munoz (2),American University,2011,Jr,32,11,2,0,0,46,12,4,67,29,26,35,23
30934,John Schoof,American University,2011,Fr,6,3,3,0,0,22,6,5,48,11,11,11,9
22819,Wayne Simon II,American University,2011,So,5,2,1,0,0,8,3,0,6,1,1,11,3
22820,Tony Wroblicky,American University,2011,So,83,49,30,4,4,71,28,19,0,0,0,33,18
20980,Isaac Butts,Appalachian State,2011,Sr,85,61,24,0,0,36,17,5,0,0,0,48,29
15915,Omar Carter,Appalachian State,2011,Sr,35,19,4,0,0,124,43,9,78,27,20,59,37
31625,Tab Hamilton,Appalachian State,2011,Fr,10,7,4,0,0,47,18,10,75,26,24,15,10
22899,Petey Hausley,Appalachian State,2011,Sr,10,3,1,1,1,9,2,1,0,0,0,12,5
20988,Nathan Healy,Appalachian State,2011,Jr,32,20,6,0,0,27,8,5,37,12,11,23,21
31626,Rodney Milum,Appalachian State,2011,Jr,4,2,0,0,0,6,2,1,45,20,19,2,1
31627,Mike Neal,Appalachian State,2011,Fr,23,12,0,0,0,47,16,4,64,23,23,39,26
6316,Brian Okam,Appalachian State,2011,So,1,1,0,0,0,2,0,0,0,0,0,4,2
4361,Jamaal Trice,Appalachian State,2011,Jr,34,17,3,1,1,40,11,2,95,34,30,48,35
8328,G.J. Vilarino,Appalachian State,2011,So,13,5,0,0,0,31,14,5,21,4,4,12,8
20979,Andre Williamson,Appalachian State,2011,Sr,75,51,24,5,5,68,29,12,14,7,7,56,31
22902,Mitch Woods,Appalachian State,2011,So,16,7,1,0,0,7,1,0,15,3,3,9,7
23246,Jordan Bachynski,Arizona State,2011,So,59,37,24,8,8,32,11,6,0,0,0,67,35
9329,Kyle Cain,Arizona State,2011,So,68,40,26,9,5,91,30,16,0,0,0,28,21
4186,Chris Colvin,Arizona State,2011,Jr,40,18,0,0,0,29,9,1,38,14,7,36,22
23245,Chanse Creekmur,Arizona State,2011,So,3,3,1,0,0,8,5,0,69,23,22,0,0
23244,Carrick Felix,Arizona State,2011,Jr,45,28,11,10,8,36,10,5,82,25,25,37,25
28983,Jonathan Gilling,Arizona State,2011,Fr,11,7,4,0,0,21,9,4,94,40,36,26,20
32006,Max Heller,Arizona State,2011,Fr,0,0,0,0,0,1,0,0,2,0,0,0,0
9297,Keala King,Arizona State,2011,So,27,17,6,0,0,35,14,2,16,5,3,46,33
6679,Trent Lockett,Arizona State,2011,Jr,75,49,14,9,8,49,13,4,29,14,12,91,65
32063,Pierre Newton,Arizona State,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,Ruslan Pateev,Arizona State,2011,Jr,28,22,18,6,5,47,21,15,0,0,0,28,19
23324,Dave Whitmore,Arizona State,2011,So,0,0,0,0,0,0,0,0,0,0,0,0,0
23243,Robert Arvizu,Arizona,2011,So,0,0,0,0,0,0,0,0,0,0,0,0,0
24206,Angelo Chol,Arizona,2011,Fr,24,17,8,4,4,30,10,6,0,0,0,17,12
32553,Quinton Crawford,Arizona,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
6649,Kyle Fogg,Arizona,2011,Sr,24,10,3,0,0,102,32,11,122,53,47,101,79
6653,Solomon Hill,Arizona,2011,Jr,90,68,20,11,9,81,25,3,66,27,24,98,68
6641,Alex Jacobson,Arizona,2011,Sr,0,0,0,0,0,2,0,0,0,0,0,0,0
24163,Nick Johnson,Arizona,2011,Fr,25,13,5,6,6,72,25,6,92,29,27,52,33
24208,Sidiki Johnson,Arizona,2011,Fr,0,0,0,0,0,2,0,0,0,0,0,2,1
6642,Brendon Lavender,Arizona,2011,Sr,4,1,1,0,0,6,2,1,62,29,27,7,4
23242,Jordin Mayes,Arizona,2011,So,11,3,1,0,0,34,12,5,48,14,12,10,8
32554,Drew Mellon,Arizona,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
6650,Kyryl Natyazhko,Arizona,2011,Jr,1,1,0,0,0,19,7,5,4,1,1,2,0
6648,Kevin Parrom,Arizona,2011,Jr,16,8,5,0,0,10,3,0,32,11,10,18,9
23241,Jesse Perry,Arizona,2011,Sr,126,80,51,7,7,101,34,17,35,10,10,141,99
24166,Josiah Turner,Arizona,2011,Fr,33,18,10,0,0,50,12,3,28,7,7,64,39
6651,Max Wiepking,Arizona,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
6645,Dondre Wise,Arizona,2011,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
31471,Austin Allen,Arkansas-Pine Bluff ,2011,So,17,8,7,3,2,19,6,2,1,0,0,24,14
23147,Mitchell Anderson,Arkansas-Pine Bluff ,2011,Jr,44,31,15,10,10,114,45,14,64,17,13,59,37
32151,Rontrell Bailey,Arkansas-Pine Bluff ,2011,Sr,13,9,3,0,0,19,7,3,13,4,3,18,12
23143,Daniel Broughton,Arkansas-Pine Bluff ,2011,So,63,35,14,1,1,156,59,40,19,10,8,76,45
32457,Edward Buford,Arkansas-Pine Bluff ,2011,Sr,1,1,0,0,0,1,0,0,0,0,0,2,1
31470,Jaylon Floyd,Arkansas-Pine Bluff ,2011,Fr,3,1,1,2,1,7,2,0,0,0,0,8,6
31472,Jamar Harris,Arkansas-Pine Bluff ,2011,Jr,16,11,3,1,1,18,3,2,0,0,0,18,3
31469,Lazabian Jackson,Arkansas-Pine Bluff ,2011,Jr,17,7,4,0,0,32,10,3,122,37,31,27,21
23142,Clay Jones,Arkansas-Pine Bluff ,2011,Sr,20,12,5,1,1,14,3,1,10,2,2,11,6
14866,Kyle Jones,Arkansas-Pine Bluff ,2011,So,1,1,0,0,0,1,0,0,31,9,8,0,0
23146,Marcel Mosley,Arkansas-Pine Bluff ,2011,RS-So,0,0,0,0,0,0,0,0,0,0,0,0,0
31473,Derrius Nelson,Arkansas-Pine Bluff ,2011,Sr,2,1,1,0,0,0,0,0,6,3,2,0,0
23997,Demetrious Smith,Arkansas-Pine Bluff ,2011,Sr,1,1,0,0,0,1,0,0,0,0,0,0,0
14855,Savalace Townsend,Arkansas-Pine Bluff ,2011,Sr,86,47,12,1,1,120,37,6,68,23,18,122,87
23145,Lavoris Weathers,Arkansas-Pine Bluff ,2011,Sr,33,17,11,1,1,10,3,2,0,0,0,38,14
19722,Kinley Ogbonnaya-Branch,Arkansas State ,2011,So,0,0,0,0,0,1,0,0,12,4,4,0,0
7752,Bryce Clark,Arkansas State ,2011,Jr,7,2,1,0,0,7,2,1,6,0,0,2,1
31708,Rakeem Dickerson,Arkansas State ,2011,Fr,11,4,0,0,0,28,9,0,17,6,5,22,19
19726,Trey Finn,Arkansas State ,2011,Jr,36,16,3,0,0,40,13,1,88,39,29,49,36
32148,Darion Griswold,Arkansas State ,2011,Fr,45,26,21,0,0,13,5,2,0,0,0,16,9
31709,Marcus Hooten,Arkansas State ,2011,Jr,80,38,2,0,0,114,35,14,95,34,22,75,54
4261,Malcoln Kirkland,Arkansas State ,2011,Sr,164,98,30,14,14,77,27,12,0,0,0,88,58
19716,Brandon Peterson,Arkansas State ,2011,Jr,97,59,27,8,8,103,25,15,0,0,0,101,64
19715,Adam Sterrenberg,Arkansas State ,2011,Jr,19,10,0,0,0,9,2,0,25,11,11,21,13
23025,Edward Townsel,Arkansas State ,2011,So,34,13,0,0,0,83,24,5,98,36,31,32,21
31710,Johnny Zuppardo,Arkansas State ,2011,Fr,8,4,0,0,0,7,1,1,1,0,0,7,6
24356,Devonta Abron,Arkansas,2011,Fr,47,31,19,2,2,76,14,5,1,0,0,51,31
23330,Kikko Haydar,Arkansas,2011,So,0,0,0,0,0,0,0,0,2,0,0,0,0
24172,Ky Madden,Arkansas,2011,Fr,21,10,1,0,0,48,18,4,43,10,8,33,24
24196,Hunter Mickelson,Arkansas,2011,Fr,35,22,14,4,4,62,21,16,3,1,1,11,6
5532,Brandon Mitchell,Arkansas,2011,So,14,9,2,1,0,9,2,2,0,0,0,6,2
5538,Julysses Nobles,Arkansas,2011,Jr,19,12,1,0,0,40,10,4,83,30,27,32,20
5540,Marshawn Powell,Arkansas,2011,RS-Jr,6,5,2,0,0,2,1,1,1,0,0,8,6
5541,Michael Sanchez,Arkansas,2011,Sr,50,22,8,2,1,32,11,8,1,1,1,35,15
23332,Rickey Scott,Arkansas,2011,So,40,19,2,0,0,78,22,10,48,9,9,41,27
32065,Matt Thompson,Arkansas,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23331,Mardracus Wade,Arkansas,2011,So,23,8,1,0,0,22,4,2,81,38,30,40,31
2439,Marvell Waithe,Arkansas,2011,Sr,26,13,6,1,1,18,7,4,19,5,5,22,19
24161,B.J. Young,Arkansas,2011,Fr,48,34,6,1,1,53,18,1,71,36,31,43,34
30960,Sean Billerman,Army,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
16984,Ella Ellis,Army,2011,Jr,64,36,20,3,3,73,24,5,111,39,35,80,66
30961,Michael Felton,Army,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
30957,Chris Gramling,Army,2011,Fr,0,0,0,0,0,0,0,0,10,2,2,0,0
30958,Jalen Harris,Army,2011,Fr,1,0,0,0,0,4,0,0,8,1,1,2,1
22836,Pat Harris,Army,2011,Sr,0,0,0,0,0,0,0,0,1,0,0,0,0
22837,Josh Herbeck,Army,2011,So,16,2,2,0,0,35,16,7,112,41,39,22,16
22838,Brian Hornstein,Army,2011,So,1,1,1,0,0,6,2,1,0,0,0,0,0
22839,Josh Johnson (3),Army,2011,Sr,14,9,6,3,3,4,0,0,0,0,0,9,1
22840,Cartavious Kincade,Army,2011,So,1,1,1,0,0,3,2,1,0,0,0,4,3
30954,Maxwell Lenox,Army,2011,Fr,37,23,7,0,0,11,4,3,21,4,3,23,10
16986,Jason Pancoe,Army,2011,Jr,1,1,0,0,0,11,6,2,19,8,8,2,2
16992,Julian Simmons,Army,2011,Sr,46,16,5,0,0,54,20,10,97,35,30,44,35
16990,Jordan Springer,Army,2011,Jr,40,22,11,3,3,21,10,1,0,0,0,42,26
22842,Andrew Stire,Army,2011,So,36,26,21,0,0,14,6,2,0,0,0,11,6
30959,Whit Thornton,Army,2011,Fr,10,4,2,0,0,3,1,0,1,0,0,2,2
30962,Matt Walker,Army,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
30956,Milton Washington,Army,2011,Fr,24,12,4,0,0,4,3,0,2,1,1,12,8
30955,Mo Williams,Army,2011,Fr,29,12,6,0,0,20,5,0,36,11,10,34,26
5587,Rob Chubb,Auburn,2011,Jr,61,34,24,2,2,122,48,31,1,0,0,47,33
23335,Chris Denson,Auburn,2011,So,39,22,8,0,0,41,12,4,32,12,10,52,35
5581,Jake Drum,Auburn,2011,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
23333,Adrian Forbes,Auburn,2011,Sr,30,20,12,6,5,18,3,1,0,0,0,20,10
5584,Kenny Gabriel,Auburn,2011,Sr,61,36,20,22,14,77,29,20,98,31,30,37,24
3689,Noel Johnson,Auburn,2011,Jr,5,2,0,0,0,12,3,1,29,8,6,1,0
28795,Willy Kouassi,Auburn,2011,Fr,14,10,4,6,5,7,3,0,0,0,0,5,2
23336,Josh Langford,Auburn,2011,So,14,9,4,2,2,12,7,4,14,3,3,8,6
28793,Cedric McAfee,Auburn,2011,Fr,0,0,0,0,0,3,0,0,2,0,0,0,0
5589,Tony Neysmith,Auburn,2011,Sr,2,1,0,0,0,4,0,0,0,0,0,0,0
23334,Allen Payne,Auburn,2011,RS-Jr,30,13,4,2,1,13,3,3,8,2,2,13,10
23463,T.J. Rice,Auburn,2011,So,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,Dylan Spencer,Auburn,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,Frankie Sullivan,Auburn,2011,Jr,31,18,4,0,0,50,19,5,131,46,40,50,37
5583,Josh Wallace,Auburn,2011,Jr,23,9,0,0,0,25,10,0,6,2,2,16,11
4277,Varez Ward,Auburn,2011,So,48,19,6,0,0,35,7,4,58,15,13,77,54
22513,Melvin Baker,Austin Peay,2011,Sr,75,49,15,12,9,129,57,36,16,5,5,68,51
11659,Justin Blake,Austin Peay,2011,Jr,1,0,0,0,0,8,2,0,55,13,12,7,5
9444,Anthony Campbell,Austin Peay,2011,Jr,7,3,2,0,0,13,4,2,21,5,4,12,8
8011,Jerome Clyburn,Austin Peay,2011,Jr,23,10,2,0,0,45,10,3,27,7,6,29,24
31333,Kevin Covington,Austin Peay,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
6485,TyShwan Edmondson,Austin Peay,2011,Sr,33,19,7,0,0,93,28,7,119,49,33,28,18
11658,John Fraley,Austin Peay,2011,Sr,120,73,32,18,15,27,13,4,0,0,0,79,42
31335,Chris Freeman,Austin Peay,2011,Fr,22,17,8,3,2,19,6,4,0,0,0,18,15
22515,Thomas Greer,Austin Peay,2011,Fr,3,2,0,0,0,5,0,0,3,2,2,3,1
22511,Joe Harms,Austin Peay,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
22510,Matt Hasse,Austin Peay,2011,So,1,0,0,0,0,5,0,0,0,0,0,0,0
31336,Herdie Lawrence,Austin Peay,2011,Fr,11,4,0,0,0,12,5,0,47,13,11,12,9
22512,Josh Terry,Austin Peay,2011,Sr,67,43,19,4,2,148,54,27,8,1,0,78,50
22516,Will Triggs,Austin Peay,2011,So,64,35,15,3,3,48,15,10,0,0,0,75,40
22514,Alton Williams,Austin Peay,2011,So,0,0,0,0,0,0,0,0,10,4,3,0,0
31292,Aaron Adeoye,Ball State,2011,Fr,43,25,11,2,2,19,6,3,0,0,0,27,15
23945,Jesse Berry,Ball State,2011,So,13,6,1,0,0,41,10,4,95,33,30,47,33
23943,Chris Bond,Ball State,2011,So,77,38,24,5,5,42,11,4,0,0,0,36,27
31291,Zeke Chapman,Ball State,2011,Fr,0,0,0,0,0,1,1,1,12,1,1,0,0
11385,Randy Davis,Ball State,2011,Sr,14,9,1,0,0,17,5,1,89,25,19,38,30
11388,Zach Fields,Ball State,2011,Jr,10,6,3,0,0,4,3,1,0,0,0,1,1
11378,Jarrod Jones,Ball State,2011,Sr,90,57,30,16,14,154,54,31,25,11,10,103,79
23940,Matt Kamieniecki,Ball State,2011,So,20,12,9,0,0,10,1,1,0,0,0,24,8
15808,Tyler Koch,Ball State,2011,So,23,17,4,0,0,13,4,1,70,26,26,29,12
23942,Tyrae Robinson,Ball State,2011,So,28,15,1,0,0,39,13,5,24,8,7,24,19
11379,Jauwan Scaife,Ball State,2011,Jr,2,1,0,0,0,25,6,1,82,26,22,14,12
11384,Pierre Sneed,Ball State,2011,Sr,5,2,0,1,0,5,0,0,1,1,0,0,0
4130,Quincy Acy,Baylor,2011,Sr,104,70,41,43,39,86,29,20,2,1,1,88,68
24186,Deuce Bello,Baylor,2011,Fr,20,8,2,5,3,5,4,1,14,3,3,21,11
4145,Fred Ellis,Baylor,2011,Sr,1,1,0,0,0,3,0,0,0,0,0,6,6
9298,"Gary Franklin, Jr.",Baylor,2011,So,2,1,0,0,0,3,0,0,37,14,12,2,0
5276,Brady Heslip,Baylor,2011,So,7,4,2,0,0,33,13,4,151,70,66,12,10
28285,Pierre Jackson,Baylor,2011,Jr,66,34,2,0,0,52,17,1,114,50,24,57,44
4149,Cory Jefferson,Baylor,2011,So,20,13,8,8,8,35,13,8,2,0,0,22,13
4142,Anthony Jones,Baylor,2011,Sr,28,21,9,7,7,35,12,2,41,18,16,16,9
7116,Perry Jones,Baylor,2011,So,99,63,33,28,26,174,68,39,23,6,5,81,54
24146,Quincy Miller,Baylor,2011,Fr,59,32,21,9,8,134,54,23,35,13,11,74,61
23281,Jacob Neubert,Baylor,2011,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,A.J. Walton,Baylor,2011,Jr,32,11,4,0,0,43,11,1,25,4,4,29,21
14154,Brandon Baker,Belmont,2011,Jr,16,8,8,0,0,5,2,2,45,11,11,6,2
14152,Adam Barnes,Belmont,2011,Jr,18,10,5,0,0,12,5,2,2,1,1,11,11
31021,Seth Cavera,Belmont,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
22612,Reece Chamberlain,Belmont,2011,Fr,4,1,0,0,0,2,1,0,10,5,5,6,4
14156,Ian Clark,Belmont,2011,Jr,29,17,7,0,0,35,15,0,149,57,51,14,12
14155,Drew Hanlen,Belmont,2011,Sr,11,5,0,0,0,26,8,0,126,57,53,20,14
14161,Mick Hedgepeth,Belmont,2011,Sr,120,68,48,0,0,46,16,11,7,0,0,72,49
14153,Blake Jenkins,Belmont,2011,So,57,37,22,6,6,21,7,3,18,7,7,36,20
3641,Kerron Johnson,Belmont,2011,Jr,57,31,4,0,0,32,11,2,59,17,13,75,55
22613,Chad Lang,Belmont,2011,Fr,0,0,0,0,0,2,0,0,0,0,0,0,0
22614,J.J. Mann,Belmont,2011,So,34,19,8,0,0,33,13,2,76,24,20,19,15
22615,Holden Mobley,Belmont,2011,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
14164,Trevor Noack,Belmont,2011,Jr,11,5,3,0,0,6,3,0,20,4,4,8,7
7930,Scott Saunders,Belmont,2011,Sr,120,71,43,2,2,43,12,6,0,0,0,107,79
31022,Spencer Turner,Belmont,2011,Fr,0,0,0,0,0,1,0,0,6,4,3,0,0
31576,David Baroum,Bethune-Cookman,2011,Jr,0,0,0,0,0,2,0,0,0,0,0,0,0
15973,Anthony Breeze,Bethune-Cookman,2011,Sr,86,51,27,17,16,86,33,11,0,0,0,103,71
19030,Javoris Bryant,Bethune-Cookman,2011,Jr,52,27,13,1,1,47,18,8,3,0,0,47,36
4238,Adrien Coleman,Bethune-Cookman,2011,So,93,54,16,7,7,86,29,11,27,5,5,91,46
19033,Kevin Dukes,Bethune-Cookman,2011,Jr,15,5,0,0,0,41,13,3,186,68,56,28,23
19035,"Stanley Elliott, Jr.",Bethune-Cookman,2011,Sr,45,25,12,2,0,20,5,2,33,9,8,26,15
23557,Garrius Holloman,Bethune-Cookman,2011,Sr,85,55,25,10,9,133,51,20,33,9,8,49,25
31575,Ricky Johnson,Bethune-Cookman,2011,Fr,10,4,1,0,0,31,10,1,65,20,15,51,42
31574,Marc Mack,Bethune-Cookman,2011,Fr,20,7,0,0,0,26,2,1,4,1,1,7,4
23560,Raymoan McAfee,Bethune-Cookman,2011,So,4,2,1,0,0,8,3,1,0,0,0,4,2
31573,Paul Scotland,Bethune-Cookman,2011,Jr,16,5,0,0,0,18,4,2,30,13,11,10,8
31572,Alex Smith,Bethune-Cookman,2011,Jr,15,11,8,5,5,4,4,2,0,0,0,6,4
32188,Brandon Stewart,Bethune-Cookman,2011,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23559,Mikel Trapp,Bethune-Cookman,2011,So,2,0,0,0,0,6,2,0,23,6,5,5,2
30983,Byron Brown,Binghamton,2011,So,3,1,0,0,0,1,1,1,2,0,0,4,2
22639,K.J. Brown,Binghamton,2011,So,2,0,0,0,0,4,0,0,2,0,0,0,0
30989,Ben Dickinson,Binghamton,2011,Fr,109,63,32,0,0,157,54,21,36,9,7,92,61
30988,Carlyle Francis,Binghamton,2011,Jr,3,1,1,0,0,6,2,0,10,1,0,8,6
17642,Jimmy Gray,Binghamton,2011,Jr,33,16,11,0,0,46,19,5,107,32,29,11,7
17645,Mike Horn,Binghamton,2011,Jr,2,1,1,0,0,3,1,1,2,0,0,0,0
17649,Taylor Johnston,Binghamton,2011,Jr,11,4,3,0,0,11,4,2,13,8,7,13,8
30984,Chris Longoria,Binghamton,2011,Fr,24,9,5,1,1,35,9,2,50,17,13,34,27
22638,Robert Mansell,Binghamton,2011,So,51,23,12,0,0,92,24,5,48,14,14,93,74
22640,Alex Ogundadegbe,Binghamton,2011,So,18,9,6,0,0,42,14,12,1,0,0,12,5
17641,Javon Ralling,Binghamton,2011,Jr,27,16,9,0,0,52,16,13,0,0,0,17,11
30986,Chris Rice,Binghamton,2011,Fr,0,0,0,0,0,0,0,0,2,0,0,0,0
30985,Omar Richards,Binghamton,2011,Fr,36,24,17,3,3,56,21,13,3,1,1,27,13
30987,Jabrille Williams,Binghamton,2011,Fr,10,9,3,1,1,8,3,2,12,5,5,4,3
23360,Thomas Bropleh,Boise State,2011,So,25,15,2,0,0,36,8,2,57,19,18,46,30
30632,Kenny Buckner,Boise State,2011,Jr,60,44,32,2,2,80,34,7,0,0,0,40,25
30633,Jarrell Crayton,Boise State,2011,Jr,4,2,0,0,0,8,5,0,0,0,0,9,6
24714,Anthony Drmic,Boise State,2011,Fr,37,21,7,1,1,49,17,3,120,34,33,60,43
23358,Jeff Elorriaga,Boise State,2011,So,5,1,1,0,0,13,5,0,61,25,23,8,8
24716,Igor Hadziomerovic,Boise State,2011,Fr,4,2,0,0,0,13,5,1,10,3,2,15,9
30635,Joe Hanstad,Boise State,2011,Fr,3,2,0,0,0,2,1,0,24,9,9,4,4
30636,Derrick Marks,Boise State,2011,Fr,36,22,7,2,2,68,25,0,15,6,4,56,42
22009,Tre Nichols,Boise State,2011,Sr,12,6,1,0,0,30,8,0,26,7,5,13,9
8765,Westly Perryman,Boise State,2011,Sr,23,12,3,0,0,17,3,0,36,10,5,25,17
23359,Ryan Watkins,Boise State,2011,So,32,24,13,2,2,91,28,16,0,0,0,52,36
6767,Drew Wiley,Boise State,2011,Jr,6,2,1,0,0,16,4,2,76,29,26,8,7
17858,Salah Abdo,Boston College,2011,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
